rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,pak chung guk,prk,"born: mar 24, 2000",b.weight: 54.80,group: a,1: 108,2: 111,3: 112,total: 112,55kgmen,snatch,Asian Junior Championships
rank: 2,quan dac tri,vie,"born: oct 26, 2000",b.weight: 54.71,group: a,1: 104,2: 109,3: -112,total: 109,55kgmen,snatch,Asian Junior Championships
rank: 3,do tu tung,vie,"born: jan 10, 2004",b.weight: 54.34,group: a,1: 100,2: 103,3: 109,total: 109,55kgmen,snatch,Asian Junior Championships
rank: 4,pang un chol,prk,"born: jan 19, 2001",b.weight: 54.90,group: a,1: 105,2: 108,3: -110,total: 108,55kgmen,snatch,Asian Junior Championships
rank: 5,andrean putra albin,ina,"born: sep 15, 2001",b.weight: 54.96,group: a,1: 98,2: -102,3: -105,total: 98,55kgmen,snatch,Asian Junior Championships
rank: 6,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.37,group: a,1: 93,2: 97,3: -100,total: 97,55kgmen,snatch,Asian Junior Championships
rank: 7,kao chun-chieh,tpe,"born: may 08, 2003",b.weight: 54.57,group: b,1: 87,2: 90,3: -93,total: 90,55kgmen,snatch,Asian Junior Championships
rank: 8,wang ting-wei,tpe,"born: oct 30, 2001",b.weight: 54.83,group: b,1: -90,2: 90,3: -93,total: 90,55kgmen,snatch,Asian Junior Championships
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 54.34,group: a,1: 128,2: 133,3: 137,total: 137,55kgmen,cleanjerk,Asian Junior Championships
rank: 2,pak chung guk,prk,"born: mar 24, 2000",b.weight: 54.80,group: a,1: -135,2: -135,3: 135,total: 135,55kgmen,cleanjerk,Asian Junior Championships
rank: 3,pang un chol,prk,"born: jan 19, 2001",b.weight: 54.90,group: a,1: 133,2: -136,3: -140,total: 133,55kgmen,cleanjerk,Asian Junior Championships
rank: 4,quan dac tri,vie,"born: oct 26, 2000",b.weight: 54.71,group: a,1: -131,2: 131,3: -134,total: 131,55kgmen,cleanjerk,Asian Junior Championships
rank: 5,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.37,group: a,1: 123,2: -130,3: 130,total: 130,55kgmen,cleanjerk,Asian Junior Championships
rank: 6,andrean putra albin,ina,"born: sep 15, 2001",b.weight: 54.96,group: a,1: 115,2: 125,3: -132,total: 125,55kgmen,cleanjerk,Asian Junior Championships
rank: 7,kao chun-chieh,tpe,"born: may 08, 2003",b.weight: 54.57,group: b,1: 107,2: 110,3: -113,total: 110,55kgmen,cleanjerk,Asian Junior Championships
rank: 8,wang ting-wei,tpe,"born: oct 30, 2001",b.weight: 54.83,group: b,1: 105,2: -110,3: -110,total: 105,55kgmen,cleanjerk,Asian Junior Championships
rank: 1,pak chung guk,prk,"born: mar 24, 2000",b.weight: 54.80,group: a,snatch: 112,ci&jerk: 135,total: 247,,55kgmen,total,Asian Junior Championships
