rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 49.65,group: a,1: 87,2: 92,3: ---,total: 92,50kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 2,babamuradov ali,tkm,"born: apr 05, 2002",b.weight: 49.85,group: a,1: - 83,2: 83,3: - 91,total: 83,50kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 3,surajit changmai,ind,"born: jun 22, 2003",b.weight: 49.45,group: a,1: - 75,2: 75,3: 79,total: 79,50kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 4,almazbek uulu marlis,kgz,"born: jul 02, 2002",b.weight: 49.85,group: a,1: 65,2: 70,3: 74,total: 74,50kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 5,taiirov elzar,kgz,"born: sep 13, 2003",b.weight: 49.80,group: a,1: 65,2: 70,3: 73,total: 73,50kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 6,albaqawi saleh fahad s,ksa,"born: aug 22, 2002",b.weight: 49.85,group: a,1: 60,2: 65,3: 68,total: 68,50kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 49.65,group: a,1: 117,2: 123,3: 128,total: 128,50kgmen,cleanjerk,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 2,babamuradov ali,tkm,"born: apr 05, 2002",b.weight: 49.85,group: a,1: 98,2: 105,3: -109,total: 105,50kgmen,cleanjerk,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 3,surajit changmai,ind,"born: jun 22, 2003",b.weight: 49.45,group: a,1: 83,2: - 87,3: 87,total: 87,50kgmen,cleanjerk,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 4,almazbek uulu marlis,kgz,"born: jul 02, 2002",b.weight: 49.85,group: a,1: 83,2: 86,3: - 88,total: 86,50kgmen,cleanjerk,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 5,taiirov elzar,kgz,"born: sep 13, 2003",b.weight: 49.80,group: a,1: 82,2: - 85,3: - 85,total: 82,50kgmen,cleanjerk,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 6,albaqawi saleh fahad s,ksa,"born: aug 22, 2002",b.weight: 49.85,group: a,1: 80,2: - 85,3: - 87,total: 80,50kgmen,cleanjerk,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 49.65,group: a,snatch: 92,ci&jerk: 128,total: 220,,50kgmen,total,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 2,babamuradov ali,tkm,"born: apr 05, 2002",b.weight: 49.85,group: a,snatch: 83,ci&jerk: 105,total: 188,,50kgmen,total,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 3,surajit changmai,ind,"born: jun 22, 2003",b.weight: 49.45,group: a,snatch: 79,ci&jerk: 87,total: 166,,50kgmen,total,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 4,almazbek uulu marlis,kgz,"born: jul 02, 2002",b.weight: 49.85,group: a,snatch: 74,ci&jerk: 86,total: 160,,50kgmen,total,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 5,taiirov elzar,kgz,"born: sep 13, 2003",b.weight: 49.80,group: a,snatch: 73,ci&jerk: 82,total: 155,,50kgmen,total,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 6,albaqawi saleh fahad s,ksa,"born: aug 22, 2002",b.weight: 49.85,group: a,snatch: 68,ci&jerk: 80,total: 148,,50kgmen,total,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 1,ngo son dinh,vie,"born: aug 02, 2001",b.weight: 55.55,group: a,1: 110,2: -115,3: 115,total: 115,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 2,jeremy lalrinnunga,ind,"born: oct 26, 2002",b.weight: 55.85,group: a,1: -110,2: 110,3: 114,total: 114,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 3,gogoi sidhanta,ind,"born: apr 08, 2004",b.weight: 55.40,group: a,1: 102,2: 106,3: -110,total: 106,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 4,bui dinh sang,vie,"born: feb 18, 2002",b.weight: 55.15,group: b,1: 98,2: 101,3: -103,total: 101,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 5,rivera john paolo jr,phi,"born: feb 12, 2001",b.weight: 55.25,group: b,1: 95,2: 100,3: -103,total: 100,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 6,abdukhalilov nurdiyor,uzb,"born: sep 01, 2001",b.weight: 55.90,group: a,1: 96,2: 99,3: -103,total: 99,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 7,shin rok,kor,"born: jul 08, 2002",b.weight: 55.40,group: b,1: 97,2: -100,3: -102,total: 97,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 8,wang chu-yang,tpe,"born: may 30, 2001",b.weight: 55.55,group: b,1: 90,2: 95,3: - 98,total: 95,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
rank: 9,yagmyrov hydyrberdi,tkm,"born: may 26, 2001",b.weight: 55.80,group: b,1: 93,2: - 97,3: - 98,total: 93,56kgmen,snatch,2018 ASIAN YOUTH CHAMPIONSHIPS
