rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,minasyan marzpet,arm,"born: mar 11, 1997",b.weight: 49.91,group: a,1: 85,2: 90,3: - 94,total: 90,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 2,atanasov yordan georgiev,bul,"born: oct 17, 1999",b.weight: 49.76,group: a,1: - 82,2: 82,3: 85,total: 85,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 3,pampordzhiev dian angelov,bul,"born: dec 14, 1999",b.weight: 49.61,group: a,1: 78,2: 81,3: 83,total: 83,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 4,oleskiewicz kamil tomasz,pol,"born: mar 13, 1998",b.weight: 49.91,group: a,1: 77,2: 79,3: 81,total: 81,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 5,yigit berkant,tur,"born: dec 07, 1998",b.weight: 49.80,group: a,1: 76,2: 80,3: - 82,total: 80,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 6,komorowski marek,pol,"born: mar 23, 1999",b.weight: 49.69,group: a,1: - 70,2: 70,3: 74,total: 74,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 7,koleda elmars,lat,"born: jun 03, 1997",b.weight: 49.72,group: b,1: 68,2: 71,3: 73,total: 73,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 8,conigliaro antonino,ita,"born: jul 28, 1999",b.weight: 49.59,group: b,1: 65,2: 69,3: 72,total: 72,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 9,pohosov arsen,ukr,"born: oct 11, 1999",b.weight: 49.41,group: b,1: 68,2: - 71,3: 71,total: 71,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 10,miron bogdan cosmin,rou,"born: sep 03, 1999",b.weight: 49.35,group: a,1: 70,2: - 75,3: - 75,total: 70,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 11,mari edouard victor,fra,"born: sep 18, 1997",b.weight: 49.82,group: a,1: 67,2: 70,3: - 72,total: 70,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 12,mannironi manuel,ita,"born: sep 10, 1999",b.weight: 49.32,group: b,1: - 68,2: 68,3: - 71,total: 68,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 13,schedler leon,ger,"born: jun 01, 1998",b.weight: 48.90,group: b,1: - 66,2: - 66,3: 66,total: 66,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 14,kerekes balazs,hun,"born: sep 07, 1999",b.weight: 48.45,group: b,1: 50,2: 55,3: 60,total: 60,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: ---,mnatsakanyan hamlet,arm,"born: jul 05, 1998",b.weight: 48.74,group: a,1: - 75,2: - 75,3: - 75,total: ---,50kgmen,snatch,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 1,minasyan marzpet,arm,"born: mar 11, 1997",b.weight: 49.91,group: a,1: 100,2: 103,3: 107,total: 107,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 2,pampordzhiev dian angelov,bul,"born: dec 14, 1999",b.weight: 49.61,group: a,1: 99,2: 103,3: -106,total: 103,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 3,yigit berkant,tur,"born: dec 07, 1998",b.weight: 49.80,group: a,1: 95,2: 102,3: -105,total: 102,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 4,atanasov yordan georgiev,bul,"born: oct 17, 1999",b.weight: 49.76,group: a,1: 97,2: -101,3: 101,total: 101,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 5,mnatsakanyan hamlet,arm,"born: jul 05, 1998",b.weight: 48.74,group: a,1: 95,2: 100,3: -104,total: 100,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 6,oleskiewicz kamil tomasz,pol,"born: mar 13, 1998",b.weight: 49.91,group: a,1: 98,2: -103,3: -106,total: 98,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 7,miron bogdan cosmin,rou,"born: sep 03, 1999",b.weight: 49.35,group: a,1: 87,2: 93,3: 95,total: 95,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 8,mari edouard victor,fra,"born: sep 18, 1997",b.weight: 49.82,group: a,1: 85,2: 89,3: 94,total: 94,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 9,schedler leon,ger,"born: jun 01, 1998",b.weight: 48.90,group: b,1: 82,2: 86,3: 92,total: 92,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 10,komorowski marek,pol,"born: mar 23, 1999",b.weight: 49.69,group: a,1: 90,2: - 94,3: - 94,total: 90,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 11,koleda elmars,lat,"born: jun 03, 1997",b.weight: 49.72,group: b,1: 84,2: 87,3: 90,total: 90,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 12,mannironi manuel,ita,"born: sep 10, 1999",b.weight: 49.32,group: b,1: - 76,2: 76,3: 81,total: 81,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 13,pohosov arsen,ukr,"born: oct 11, 1999",b.weight: 49.41,group: b,1: 80,2: - 84,3: - 84,total: 80,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 14,conigliaro antonino,ita,"born: jul 28, 1999",b.weight: 49.59,group: b,1: 75,2: - 80,3: 80,total: 80,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 15,kerekes balazs,hun,"born: sep 07, 1999",b.weight: 48.45,group: b,1: 65,2: 71,3: 74,total: 74,50kgmen,cleanjerk,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 1,minasyan marzpet,arm,"born: mar 11, 1997",b.weight: 49.91,group: a,snatch: 90,ci&jerk: 107,total: 197,,50kgmen,total,2014 EUROPEAN YOUTH CH. (YOG Qualification)
rank: 2,pampordzhiev dian angelov,bul,"born: dec 14, 1999",b.weight: 49.61,group: a,snatch: 83,ci&jerk: 103,total: 186,,50kgmen,total,2014 EUROPEAN YOUTH CH. (YOG Qualification)
