rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,harfi issam,mar,"born: dec 02, 1997",b.weight: 54.50,group: a,1: 91,2: 95,3: -98,total: 95,55kgmen,snatch,Zone 1 African Senior Championships
rank: 1,harfi issam,mar,"born: dec 02, 1997",b.weight: 54.50,group: a,1: 105,2: -112,3: -115,total: 105,55kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 1,harfi issam,mar,"born: dec 02, 1997",b.weight: 54.50,group: a,snatch: 95,ci&jerk: 105,total: 200,,55kgmen,total,Zone 1 African Senior Championships
rank: 1,bousheehah abdullah khalleefah m,lba,"born: jan 12, 1992",b.weight: 60.50,group: a,1: 102,2: -107,3: -107,total: 102,61kgmen,snatch,Zone 1 African Senior Championships
rank: 1,bousheehah abdullah khalleefah m,lba,"born: jan 12, 1992",b.weight: 60.50,group: a,1: 130,2: -135,3: -135,total: 130,61kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 1,bousheehah abdullah khalleefah m,lba,"born: jan 12, 1992",b.weight: 60.50,group: a,snatch: 102,ci&jerk: 130,total: 232,,61kgmen,total,Zone 1 African Senior Championships
rank: 1,houcine ben hminda,tun,"born: nov 18, 1996",b.weight: 66.70,group: a,1: -125,2: 125,3: -134,total: 125,67kgmen,snatch,Zone 1 African Senior Championships
rank: 2,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 66.60,group: a,1: 118,2: 122,3: -126,total: 122,67kgmen,snatch,Zone 1 African Senior Championships
rank: 3,moulabbi mohamed,mar,"born: oct 29, 2001",b.weight: 65.60,group: a,1: 94,2: 98,3: 101,total: 101,67kgmen,snatch,Zone 1 African Senior Championships
rank: 4,bin saeid salih mihriz salih,lba,"born: aug 04, 2001",b.weight: 65.70,group: a,1: 93,2: 97,3: 100,total: 100,67kgmen,snatch,Zone 1 African Senior Championships
rank: 1,houcine ben hminda,tun,"born: nov 18, 1996",b.weight: 66.70,group: a,1: 157,2: -168,3: -168,total: 157,67kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 2,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 66.60,group: a,1: 147,2: 153,3: -158,total: 153,67kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 3,moulabbi mohamed,mar,"born: oct 29, 2001",b.weight: 65.60,group: a,1: 115,2: 121,3: 124,total: 124,67kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 4,bin saeid salih mihriz salih,lba,"born: aug 04, 2001",b.weight: 65.70,group: a,1: 116,2: -120,3: 123,total: 123,67kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 1,houcine ben hminda,tun,"born: nov 18, 1996",b.weight: 66.70,group: a,snatch: 125,ci&jerk: 157,total: 282,,67kgmen,total,Zone 1 African Senior Championships
rank: 2,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 66.60,group: a,snatch: 122,ci&jerk: 153,total: 275,,67kgmen,total,Zone 1 African Senior Championships
rank: 3,moulabbi mohamed,mar,"born: oct 29, 2001",b.weight: 65.60,group: a,snatch: 101,ci&jerk: 124,total: 225,,67kgmen,total,Zone 1 African Senior Championships
rank: 4,bin saeid salih mihriz salih,lba,"born: aug 04, 2001",b.weight: 65.70,group: a,snatch: 100,ci&jerk: 123,total: 223,,67kgmen,total,Zone 1 African Senior Championships
rank: 1,tubal maraj s.omer,lba,"born: jan 10, 1994",b.weight: 72.70,group: a,1: 132,2: 136,3: 140,total: 140,73kgmen,snatch,Zone 1 African Senior Championships
rank: 2,moum abderrahim,mar,"born: sep 18, 2000",b.weight: 70.80,group: a,1: 110,2: -118,3: 120,total: 120,73kgmen,snatch,Zone 1 African Senior Championships
rank: 1,tubal maraj s.omer,lba,"born: jan 10, 1994",b.weight: 72.70,group: a,1: 161,2: -165,3: -166,total: 161,73kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 2,moum abderrahim,mar,"born: sep 18, 2000",b.weight: 70.80,group: a,1: 133,2: 140,3: -152,total: 140,73kgmen,cleanjerk,Zone 1 African Senior Championships
rank: 1,tubal maraj s.omer,lba,"born: jan 10, 1994",b.weight: 72.70,group: a,snatch: 140,ci&jerk: 161,total: 301,,73kgmen,total,Zone 1 African Senior Championships
rank: 2,moum abderrahim,mar,"born: sep 18, 2000",b.weight: 70.80,group: a,snatch: 120,ci&jerk: 140,total: 260,,73kgmen,total,Zone 1 African Senior Championships
