rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,behrouzi sajad,iri,"born: sep 20, 1989",b.weight: 55.94,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,56kgmen,snatch,3rd WEST ASIAN GAMES
rank: ---,abdallah zaki,lbn,"born: jan 01, 1978",b.weight: 55.96,group: a,1: 0.0,2: 0.0,3: 0.0,total: 98,56kgmen,snatch,3rd WEST ASIAN GAMES
rank: ---,al kulaibi suhail mahfoodh ali,oma,"born: jun 30, 1984",b.weight: 54.93,group: a,1: 0.0,2: 0.0,3: 0.0,total: 104,56kgmen,snatch,3rd WEST ASIAN GAMES
rank: ---,abdulhameed marwan saeed,yem,"born: jan 01, 1987",b.weight: 55.56,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,56kgmen,snatch,3rd WEST ASIAN GAMES
rank: ---,alabdoullatif abdullatif k.,ksa,"born: may 11, 1985",b.weight: 46.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,56kgmen,snatch,3rd WEST ASIAN GAMES
rank: ---,behrouzi sajad,iri,"born: sep 20, 1989",b.weight: 55.94,group: a,1: 0.0,2: 0.0,3: 0.0,total: 135,56kgmen,cleanjerk,3rd WEST ASIAN GAMES
rank: ---,abdallah zaki,lbn,"born: jan 01, 1978",b.weight: 55.96,group: a,1: 0.0,2: 0.0,3: 0.0,total: 133,56kgmen,cleanjerk,3rd WEST ASIAN GAMES
rank: ---,al kulaibi suhail mahfoodh ali,oma,"born: jun 30, 1984",b.weight: 54.93,group: a,1: 0.0,2: 0.0,3: 0.0,total: 126,56kgmen,cleanjerk,3rd WEST ASIAN GAMES
rank: ---,abdulhameed marwan saeed,yem,"born: jan 01, 1987",b.weight: 55.56,group: a,1: 0.0,2: 0.0,3: 0.0,total: 130,56kgmen,cleanjerk,3rd WEST ASIAN GAMES
rank: ---,alabdoullatif abdullatif k.,ksa,"born: may 11, 1985",b.weight: 46.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,56kgmen,cleanjerk,3rd WEST ASIAN GAMES
rank: 1,behrouzi sajad,iri,"born: sep 20, 1989",b.weight: 55.94,group: a,snatch: 110,ci&jerk: 135,total: 245.0,,56kgmen,total,3rd WEST ASIAN GAMES
