rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,balauta petrica,rou,"born: jun 29, 2000",b.weight: 49.54,group: a,1: 75,2: 80,3: 81,total: 81,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,mammadov ismayil,aze,"born: aug 18, 2000",b.weight: 50.00,group: a,1: 73,2: 77,3: 81,total: 81,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 48.78,group: a,1: -75,2: 75,3: 80,total: 80,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 48.78,group: a,1: -95,2: 95,3: 100,total: 100,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,balauta petrica,rou,"born: jun 29, 2000",b.weight: 49.54,group: a,1: 87,2: 93,3: ---,total: 93,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,mammadov ismayil,aze,"born: aug 18, 2000",b.weight: 50.00,group: a,1: 86,2: 93,3: -100,total: 93,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 48.78,group: a,snatch: 80,ci&jerk: 100,total: 180,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,balauta petrica,rou,"born: jun 29, 2000",b.weight: 49.54,group: a,snatch: 81,ci&jerk: 93,total: 174,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,mammadov ismayil,aze,"born: aug 18, 2000",b.weight: 50.00,group: a,snatch: 81,ci&jerk: 93,total: 174,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,sukhotskyi dmytro,ukr,"born: may 24, 1999",b.weight: 55.66,group: a,1: 101,2: 104,3: 106,total: 106,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,bagratyan babken,arm,"born: nov 20, 2000",b.weight: 55.36,group: a,1: 95,2: 100,3: 102,total: 102,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,osteev kirill,rus,"born: jan 11, 1999",b.weight: 55.74,group: a,1: 97,2: 100,3: -102,total: 100,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 53.64,group: a,1: 90,2: 95,3: 98,total: 98,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,gocmenoglu yusuf,tur,"born: nov 24, 2000",b.weight: 55.44,group: a,1: 96,2: -100,3: -102,total: 96,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,baskaya halit can,tur,"born: jan 27, 1999",b.weight: 55.74,group: a,1: -92,2: 92,3: -98,total: 92,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,marushchak anton,ukr,"born: jan 05, 2000",b.weight: 55.94,group: a,1: -87,2: 87,3: 91,total: 91,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,kerekes balazs,hun,"born: sep 07, 1999",b.weight: 55.52,group: a,1: -85,2: 85,3: 90,total: 90,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,mastrangelo donato,ita,"born: sep 09, 2000",b.weight: 55.76,group: a,1: 84,2: 88,3: -91,total: 88,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,kerekes patrik,hun,"born: dec 10, 2000",b.weight: 55.38,group: a,1: -75,2: 75,3: 83,total: 83,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,sukhotskyi dmytro,ukr,"born: may 24, 1999",b.weight: 55.66,group: a,1: 122,2: 126,3: -130,total: 126,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,osteev kirill,rus,"born: jan 11, 1999",b.weight: 55.74,group: a,1: 118,2: -121,3: 121,total: 121,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,bagratyan babken,arm,"born: nov 20, 2000",b.weight: 55.36,group: a,1: 115,2: 118,3: -122,total: 118,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,baskaya halit can,tur,"born: jan 27, 1999",b.weight: 55.74,group: a,1: 114,2: 118,3: -120,total: 118,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 53.64,group: a,1: 110,2: 115,3: -119,total: 115,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,gocmenoglu yusuf,tur,"born: nov 24, 2000",b.weight: 55.44,group: a,1: 114,2: -118,3: -119,total: 114,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
