rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,javadov omar,aze,"born: apr 01, 2002",b.weight: 49.80,group: a,1: 81,2: 85,3: 88,total: 88,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,dimov ivan,bul,"born: dec 04, 2002",b.weight: 49.45,group: a,1: 80,2: 85,3: 87,total: 87,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,krupla florin cosmin,rou,"born: nov 20, 2003",b.weight: 49.10,group: a,1: 77,2: 82,3: - 86,total: 82,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,papeyan andranik,arm,"born: oct 03, 2002",b.weight: 49.80,group: a,1: 80,2: - 85,3: - 85,total: 80,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,polhos marek,cze,"born: mar 08, 2003",b.weight: 49.90,group: a,1: 66,2: 71,3: 74,total: 74,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,lopez i roldan david,esp,"born: mar 08, 2002",b.weight: 49.50,group: a,1: - 67,2: 67,3: 71,total: 71,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,sandu leonard florentin,rou,"born: may 31, 2003",b.weight: 49.15,group: a,1: 63,2: 66,3: - 69,total: 66,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,matik david,cze,"born: apr 17, 2004",b.weight: 46.75,group: a,1: 48,2: 53,3: 55,total: 55,50kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,krupla florin cosmin,rou,"born: nov 20, 2003",b.weight: 49.10,group: a,1: 100,2: 103,3: -108,total: 103,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,javadov omar,aze,"born: apr 01, 2002",b.weight: 49.80,group: a,1: 98,2: 102,3: -107,total: 102,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,dimov ivan,bul,"born: dec 04, 2002",b.weight: 49.45,group: a,1: 97,2: -102,3: 102,total: 102,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,papeyan andranik,arm,"born: oct 03, 2002",b.weight: 49.80,group: a,1: 100,2: -106,3: -106,total: 100,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,polhos marek,cze,"born: mar 08, 2003",b.weight: 49.90,group: a,1: 90,2: - 99,3: 99,total: 99,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,sandu leonard florentin,rou,"born: may 31, 2003",b.weight: 49.15,group: a,1: 86,2: 93,3: 95,total: 95,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,lopez i roldan david,esp,"born: mar 08, 2002",b.weight: 49.50,group: a,1: 75,2: - 80,3: 80,total: 80,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,matik david,cze,"born: apr 17, 2004",b.weight: 46.75,group: a,1: 66,2: 74,3: 77,total: 77,50kgmen,cleanjerk,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,javadov omar,aze,"born: apr 01, 2002",b.weight: 49.80,group: a,snatch: 88,ci&jerk: 102,total: 190,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,dimov ivan,bul,"born: dec 04, 2002",b.weight: 49.45,group: a,snatch: 87,ci&jerk: 102,total: 189,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,krupla florin cosmin,rou,"born: nov 20, 2003",b.weight: 49.10,group: a,snatch: 82,ci&jerk: 103,total: 185,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,papeyan andranik,arm,"born: oct 03, 2002",b.weight: 49.80,group: a,snatch: 80,ci&jerk: 100,total: 180,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,polhos marek,cze,"born: mar 08, 2003",b.weight: 49.90,group: a,snatch: 74,ci&jerk: 99,total: 173,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,sandu leonard florentin,rou,"born: may 31, 2003",b.weight: 49.15,group: a,snatch: 66,ci&jerk: 95,total: 161,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,lopez i roldan david,esp,"born: mar 08, 2002",b.weight: 49.50,group: a,snatch: 71,ci&jerk: 80,total: 151,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,matik david,cze,"born: apr 17, 2004",b.weight: 46.75,group: a,snatch: 55,ci&jerk: 77,total: 132,,50kgmen,total,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,polak frantisek,cze,"born: jul 01, 2001",b.weight: 55.90,group: a,1: 96,2: -101,3: 103,total: 103,56kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.85,group: a,1: 95,2: 100,3: 102,total: 102,56kgmen,snatch,2018 EUROPEAN YOUTH CHAMPIONSHIPS
