rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,hempsey kieren alan,nzl,"born: sep 02, 1999",b.weight: 54.92,group: a,1: -50,2: 50,3: -55,total: 50,56kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 1,hempsey kieren alan,nzl,"born: sep 02, 1999",b.weight: 54.92,group: a,1: 58,2: -63,3: -63,total: 58,56kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 1,hempsey kieren alan,nzl,"born: sep 02, 1999",b.weight: 54.92,group: a,snatch: 50,ci&jerk: 58,total: 108,,56kgmen,total,PACIFIC CUP TOURNAMENT
rank: 1,baru morea,png,"born: apr 15, 1990",b.weight: 61.91,group: a,1: 120,2: -124,3: 124,total: 124,62kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 61.40,group: a,1: 103,2: -108,3: -108,total: 103,62kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 3,adam hamish theodoros mackenzie,aus,"born: mar 13, 1997",b.weight: 61.99,group: a,1: 85,2: -92,3: -92,total: 85,62kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 1,baru morea,png,"born: apr 15, 1990",b.weight: 61.91,group: a,1: 155,2: -160,3: 161,total: 161,62kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 61.40,group: a,1: 130,2: ---,3: ---,total: 130,62kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 3,adam hamish theodoros mackenzie,aus,"born: mar 13, 1997",b.weight: 61.99,group: a,1: -110,2: 110,3: -115,total: 110,62kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 1,baru morea,png,"born: apr 15, 1990",b.weight: 61.91,group: a,snatch: 124,ci&jerk: 161,total: 285,,62kgmen,total,PACIFIC CUP TOURNAMENT
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 61.40,group: a,snatch: 103,ci&jerk: 130,total: 233,,62kgmen,total,PACIFIC CUP TOURNAMENT
rank: 3,adam hamish theodoros mackenzie,aus,"born: mar 13, 1997",b.weight: 61.99,group: a,snatch: 85,ci&jerk: 110,total: 195,,62kgmen,total,PACIFIC CUP TOURNAMENT
rank: 1,oala fred karoho,png,"born: sep 12, 1996",b.weight: 67.15,group: a,1: 100,2: 105,3: 110,total: 110,69kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 2,patris stevick,plw,"born: jan 17, 1991",b.weight: 68.37,group: a,1: 110,2: -115,3: -115,total: 110,69kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 3,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 67.50,group: a,1: 87,2: 92,3: 97,total: 97,69kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 1,patris stevick,plw,"born: jan 17, 1991",b.weight: 68.37,group: a,1: 142,2: 147,3: -152,total: 147,69kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 2,oala fred karoho,png,"born: sep 12, 1996",b.weight: 67.15,group: a,1: 140,2: -145,3: -145,total: 140,69kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 3,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 67.50,group: a,1: 110,2: 115,3: 120,total: 120,69kgmen,cleanjerk,PACIFIC CUP TOURNAMENT
rank: 1,patris stevick,plw,"born: jan 17, 1991",b.weight: 68.37,group: a,snatch: 110,ci&jerk: 147,total: 257,,69kgmen,total,PACIFIC CUP TOURNAMENT
rank: 2,oala fred karoho,png,"born: sep 12, 1996",b.weight: 67.15,group: a,snatch: 110,ci&jerk: 140,total: 250,,69kgmen,total,PACIFIC CUP TOURNAMENT
rank: 3,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 67.50,group: a,snatch: 97,ci&jerk: 120,total: 217,,69kgmen,total,PACIFIC CUP TOURNAMENT
rank: 1,elliott frank donald,aus,"born: may 08, 1991",b.weight: 76.23,group: a,1: 120,2: 125,3: 130,total: 130,77kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 2,udia toua,png,"born: dec 07, 1992",b.weight: 76.75,group: a,1: -123,2: -123,3: 123,total: 123,77kgmen,snatch,PACIFIC CUP TOURNAMENT
rank: 3,esau logona,tuv,"born: jan 24, 1986",b.weight: 76.46,group: a,1: 112,2: -117,3: 117,total: 117,77kgmen,snatch,PACIFIC CUP TOURNAMENT
