rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,polhengoda mohottalalage y. y.b.p.,sri,"born: nov 10, 1999",b.weight: 49.85,group: a,1: 65,2: 68,3: 70,total: 70,50kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,gamlath g.r.c.v.,sri,"born: dec 11, 1999",b.weight: 48.92,group: a,1: 60,2: 65,3: 69,total: 69,50kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,christians enrique nicolai,rsa,"born: jan 29, 1999",b.weight: 49.50,group: a,1: -62,2: 62,3: 66,total: 66,50kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,christians enrique nicolai,rsa,"born: jan 29, 1999",b.weight: 49.50,group: a,1: 85,2: 90,3: 93,total: 93,50kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,polhengoda mohottalalage y. y.b.p.,sri,"born: nov 10, 1999",b.weight: 49.85,group: a,1: 85,2: 89,3: 93,total: 93,50kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,gamlath g.r.c.v.,sri,"born: dec 11, 1999",b.weight: 48.92,group: a,1: 75,2: -83,3: 83,total: 83,50kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,polhengoda mohottalalage y. y.b.p.,sri,"born: nov 10, 1999",b.weight: 49.85,group: a,snatch: 70,ci&jerk: 93,total: 163,,50kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,christians enrique nicolai,rsa,"born: jan 29, 1999",b.weight: 49.50,group: a,snatch: 66,ci&jerk: 93,total: 159,,50kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,gamlath g.r.c.v.,sri,"born: dec 11, 1999",b.weight: 48.92,group: a,snatch: 69,ci&jerk: 83,total: 152,,50kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,deru jimjang,ind,"born: oct 01, 1998",b.weight: 55.68,group: a,1: 100,2: 104,3: 107,total: 107,56kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,sheuli achinta,ind,"born: nov 24, 2001",b.weight: 55.40,group: a,1: -88,2: 88,3: 92,total: 92,56kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,deru jimjang,ind,"born: oct 01, 1998",b.weight: 55.68,group: a,1: 135,2: -140,3: -140,total: 135,56kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,sheuli achinta,ind,"born: nov 24, 2001",b.weight: 55.40,group: a,1: 112,2: 116,3: 120,total: 120,56kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,deru jimjang,ind,"born: oct 01, 1998",b.weight: 55.68,group: a,snatch: 107,ci&jerk: 135,total: 242,,56kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,sheuli achinta,ind,"born: nov 24, 2001",b.weight: 55.40,group: a,snatch: 92,ci&jerk: 120,total: 212,,56kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,deepak lather,ind,"born: mar 25, 2000",b.weight: 61.99,group: a,1: -115,2: 115,3: 120,total: 120,62kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,bella mostain,ban,"born: mar 04, 1999",b.weight: 61.78,group: a,1: 90,2: -95,3: -95,total: 90,62kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: ---,navi gulam,ind,"born: jun 15, 2000",b.weight: 61.64,group: a,1: -96,2: -96,3: -96,total: ---,62kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,deepak lather,ind,"born: mar 25, 2000",b.weight: 61.99,group: a,1: 137,2: -141,3: 141,total: 141,62kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,bella mostain,ban,"born: mar 04, 1999",b.weight: 61.78,group: a,1: 115,2: 120,3: -124,total: 120,62kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: ---,navi gulam,ind,"born: jun 15, 2000",b.weight: 61.64,group: a,1: ---,2: ---,3: ---,total: ---,62kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,deepak lather,ind,"born: mar 25, 2000",b.weight: 61.99,group: a,snatch: 120,ci&jerk: 141,total: 261,,62kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,bella mostain,ban,"born: mar 04, 1999",b.weight: 61.78,group: a,snatch: 90,ci&jerk: 120,total: 210,,62kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: ---,navi gulam,ind,"born: jun 15, 2000",b.weight: 61.64,group: a,snatch: ---,ci&jerk: ---,total: ---,,62kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,taku lalu,ind,"born: dec 08, 1998",b.weight: 68.74,group: a,1: 120,2: 125,3: -128,total: 125,69kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,bellemarre alex,can,"born: jun 22, 1998",b.weight: 68.50,group: a,1: 117,2: -122,3: -125,total: 117,69kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,taku lalu,ind,"born: dec 08, 1998",b.weight: 68.74,group: a,1: 151,2: 157,3: -161,total: 157,69kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,bellemarre alex,can,"born: jun 22, 1998",b.weight: 68.50,group: a,1: 130,2: 140,3: -150,total: 140,69kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,taku lalu,ind,"born: dec 08, 1998",b.weight: 68.74,group: a,snatch: 125,ci&jerk: 157,total: 282,,69kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,bellemarre alex,can,"born: jun 22, 1998",b.weight: 68.50,group: a,snatch: 117,ci&jerk: 140,total: 257,,69kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,saqib muhammad,pak,"born: jan 05, 1999",b.weight: 74.02,group: a,1: 92,2: 95,3: 98,total: 98,77kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,abeywarna shenal,sri,"born: aug 19, 1998",b.weight: 69.30,group: b,1: -85,2: 85,3: 93,total: 93,77kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,senavirathana d.r.d.m.,sri,"born: jan 21, 1998",b.weight: 75.59,group: b,1: 75,2: 83,3: -87,total: 83,77kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,saqib muhammad,pak,"born: jan 05, 1999",b.weight: 74.02,group: a,1: 113,2: 118,3: -120,total: 118,77kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,abeywarna shenal,sri,"born: aug 19, 1998",b.weight: 69.30,group: b,1: 110,2: 117,3: -122,total: 117,77kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,senavirathana d.r.d.m.,sri,"born: jan 21, 1998",b.weight: 75.59,group: b,1: 105,2: 112,3: -117,total: 112,77kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,saqib muhammad,pak,"born: jan 05, 1999",b.weight: 74.02,group: a,snatch: 98,ci&jerk: 118,total: 216,,77kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,abeywarna shenal,sri,"born: aug 19, 1998",b.weight: 69.30,group: b,snatch: 93,ci&jerk: 117,total: 210,,77kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,senavirathana d.r.d.m.,sri,"born: jan 21, 1998",b.weight: 75.59,group: b,snatch: 83,ci&jerk: 112,total: 195,,77kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,vishnukanth s.,sri,"born: jul 20, 1998",b.weight: 78.01,group: a,1: 90,2: 95,3: 102,total: 102,85kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,rajamanthree s.r.,sri,"born: aug 10, 1998",b.weight: 83.94,group: a,1: 65,2: 75,3: -82,total: 75,85kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,vishnukanth s.,sri,"born: jul 20, 1998",b.weight: 78.01,group: a,1: 110,2: -120,3: 125,total: 125,85kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,rajamanthree s.r.,sri,"born: aug 10, 1998",b.weight: 83.94,group: a,1: 90,2: -95,3: -95,total: 90,85kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,vishnukanth s.,sri,"born: jul 20, 1998",b.weight: 78.01,group: a,snatch: 102,ci&jerk: 125,total: 227,,85kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,rajamanthree s.r.,sri,"born: aug 10, 1998",b.weight: 83.94,group: a,snatch: 75,ci&jerk: 90,total: 165,,85kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,siripathul dewage isuru upeka senadeera,sri,"born: mar 18, 1998",b.weight: 93.10,group: a,1: 110,2: 117,3: -122,total: 117,94kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,siripathul dewage isuru upeka senadeera,sri,"born: mar 18, 1998",b.weight: 93.10,group: a,1: 140,2: -152,3: -152,total: 140,94kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,siripathul dewage isuru upeka senadeera,sri,"born: mar 18, 1998",b.weight: 93.10,group: a,snatch: 117,ci&jerk: 140,total: 257,,94kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,butt muhammad nooh dastgir,pak,"born: feb 03, 1998",b.weight: 145.90,group: a,1: 140,2: 145,3: 152,total: 152,+94kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,miller jalaal isa abdul-aziz,gbr,"born: jul 21, 1998",b.weight: 132.04,group: a,1: 115,2: 120,3: 122,total: 122,+94kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,lewis marcus norman,aus,"born: mar 10, 1998",b.weight: 115.86,group: a,1: 112,2: 117,3: 121,total: 121,+94kgmen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,butt muhammad nooh dastgir,pak,"born: feb 03, 1998",b.weight: 145.90,group: a,1: 196,2: -205,3: 205,total: 205,+94kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,miller jalaal isa abdul-aziz,gbr,"born: jul 21, 1998",b.weight: 132.04,group: a,1: 142,2: 147,3: -155,total: 147,+94kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,lewis marcus norman,aus,"born: mar 10, 1998",b.weight: 115.86,group: a,1: 135,2: 141,3: 146,total: 146,+94kgmen,cleanjerk,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,butt muhammad nooh dastgir,pak,"born: feb 03, 1998",b.weight: 145.90,group: a,snatch: 152,ci&jerk: 205,total: 357,,+94kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,miller jalaal isa abdul-aziz,gbr,"born: jul 21, 1998",b.weight: 132.04,group: a,snatch: 122,ci&jerk: 147,total: 269,,+94kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,lewis marcus norman,aus,"born: mar 10, 1998",b.weight: 115.86,group: a,snatch: 121,ci&jerk: 146,total: 267,,+94kgmen,total,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,thuram priyadarshini,ind,"born: mar 03, 2000",b.weight: 43.64,group: a,1: -51,2: 51,3: 53,total: 53,44kgwomen,snatch,2015 COMMONWEALTH YOUTH CHAMPIONSHIPS
