rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,chen xiong,chn,"born: jun 08, 1992",b.weight: 55.88,group: a,1: 116,2: 117,3: 120,total: 120,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 2,algul ismet,tur,"born: sep 22, 1992",b.weight: 55.14,group: a,1: 108,2: 112,3: 116,total: 116,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 3,nguyen bach chinh,vie,"born: feb 01, 1991",b.weight: 55.34,group: a,1: 107,2: 112,3: -115,total: 112,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 4,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.19,group: a,1: 110,2: -114,3: -116,total: 110,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 5,gil galban adiel,cub,"born: mar 07, 1990",b.weight: 55.65,group: a,1: 105,2: -110,3: 110,total: 110,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 6,berna gonzalez carlos andres,col,"born: jan 21, 1990",b.weight: 55.79,group: a,1: -109,2: -109,3: 109,total: 109,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 7,brachi garcia josue,esp,"born: sep 08, 1992",b.weight: 55.37,group: a,1: 103,2: -106,3: 106,total: 106,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 8,tan chi chung,tpe,"born: feb 24, 1990",b.weight: 55.80,group: a,1: 100,2: -105,3: 105,total: 105,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 9,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.46,group: a,1: 100,2: -104,3: 104,total: 104,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 10,cornivel castro elvis ramon,ven,"born: may 17, 1990",b.weight: 55.29,group: a,1: -102,2: 102,3: -108,total: 102,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 11,ibrahim mostafa atef ahmed,egy,"born: jul 12, 1993",b.weight: 55.75,group: b,1: 96,2: -101,3: 101,total: 101,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 12,otero martinez michael steven,esp,"born: jul 29, 1990",b.weight: 55.85,group: b,1: 95,2: -100,3: 100,total: 100,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 13,ghagare swapnil babaso,ind,"born: sep 25, 1990",b.weight: 55.65,group: b,1: - 95,2: 95,3: -101,total: 95,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 14,phonchiangsa thawatchai,tha,"born: sep 08, 1992",b.weight: 55.94,group: a,1: 95,2: -101,3: -101,total: 95,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 15,phillips anrich morico,rsa,"born: oct 17, 1992",b.weight: 55.25,group: b,1: 87,2: 92,3: - 95,total: 92,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 16,tuncer zeki,tur,"born: sep 05, 1990",b.weight: 55.55,group: b,1: 80,2: 87,3: - 90,total: 87,56kgmen,snatch,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 1,chen xiong,chn,"born: jun 08, 1992",b.weight: 55.88,group: a,1: 141,2: 146,3: 148,total: 148,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 2,berna gonzalez carlos andres,col,"born: jan 21, 1990",b.weight: 55.79,group: a,1: 141,2: 145,3: 147,total: 147,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 3,gil galban adiel,cub,"born: mar 07, 1990",b.weight: 55.65,group: a,1: 140,2: -145,3: 145,total: 145,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 4,nguyen bach chinh,vie,"born: feb 01, 1991",b.weight: 55.34,group: a,1: 137,2: -141,3: 141,total: 141,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 5,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.19,group: a,1: 132,2: 137,3: -139,total: 137,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 6,tan chi chung,tpe,"born: feb 24, 1990",b.weight: 55.80,group: a,1: 130,2: -135,3: -135,total: 130,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 7,otero martinez michael steven,esp,"born: jul 29, 1990",b.weight: 55.85,group: b,1: 122,2: 127,3: 130,total: 130,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 8,ibrahim mostafa atef ahmed,egy,"born: jul 12, 1993",b.weight: 55.75,group: b,1: -123,2: 123,3: 128,total: 128,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 9,brachi garcia josue,esp,"born: sep 08, 1992",b.weight: 55.37,group: a,1: 123,2: 126,3: -128,total: 126,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 10,phonchiangsa thawatchai,tha,"born: sep 08, 1992",b.weight: 55.94,group: a,1: 125,2: -131,3: -131,total: 125,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 11,cornivel castro elvis ramon,ven,"born: may 17, 1990",b.weight: 55.29,group: a,1: 120,2: 124,3: -126,total: 124,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 12,algul ismet,tur,"born: sep 22, 1992",b.weight: 55.14,group: a,1: 123,2: -130,3: -133,total: 123,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 13,ghagare swapnil babaso,ind,"born: sep 25, 1990",b.weight: 55.65,group: b,1: 115,2: 118,3: 121,total: 121,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 14,tuncer zeki,tur,"born: sep 05, 1990",b.weight: 55.55,group: b,1: -110,2: 110,3: 116,total: 116,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 15,phillips anrich morico,rsa,"born: oct 17, 1992",b.weight: 55.25,group: b,1: 112,2: -118,3: -118,total: 112,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: ---,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.46,group: a,1: -130,2: -130,3: -130,total: ---,56kgmen,cleanjerk,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 1,chen xiong,chn,"born: jun 08, 1992",b.weight: 55.88,group: a,snatch: 120,ci&jerk: 148,total: 268,,56kgmen,total,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 2,berna gonzalez carlos andres,col,"born: jan 21, 1990",b.weight: 55.79,group: a,snatch: 109,ci&jerk: 147,total: 256,,56kgmen,total,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 3,gil galban adiel,cub,"born: mar 07, 1990",b.weight: 55.65,group: a,snatch: 110,ci&jerk: 145,total: 255,,56kgmen,total,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 4,nguyen bach chinh,vie,"born: feb 01, 1991",b.weight: 55.34,group: a,snatch: 112,ci&jerk: 141,total: 253,,56kgmen,total,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
rank: 5,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.19,group: a,snatch: 110,ci&jerk: 137,total: 247,,56kgmen,total,36th MEN's and 16th WOMEN's JUNIOR WORLD CHAMPIONSHIPS
