rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.99,group: a,1: 95,2: 99,3: 103,total: 103,55kgmen,snatch,European Junior Championships
rank: 2,celik sahin,tur,"born: jul 01, 2002",b.weight: 55.00,group: a,1: 99,2: 102,3: -105,total: 102,55kgmen,snatch,European Junior Championships
rank: 3,cholakyan garnik,arm,"born: dec 21, 2002",b.weight: 54.83,group: a,1: 95,2: 100,3: -104,total: 100,55kgmen,snatch,European Junior Championships
rank: 4,la barbera federico,ita,"born: nov 23, 2002",b.weight: 54.68,group: a,1: 98,2: -101,3: -102,total: 98,55kgmen,snatch,European Junior Championships
rank: 5,gunay melihcan,tur,"born: apr 20, 2001",b.weight: 54.84,group: a,1: -93,2: 93,3: 96,total: 96,55kgmen,snatch,European Junior Championships
rank: 6,marchanka aliaksandr,blr,"born: jun 06, 2003",b.weight: 54.83,group: a,1: -91,2: 91,3: -94,total: 91,55kgmen,snatch,European Junior Championships
rank: 7,danev deniz,bul,"born: jun 26, 2003",b.weight: 54.79,group: a,1: -90,2: 90,3: -92,total: 90,55kgmen,snatch,European Junior Championships
rank: 8,shamilishvili bachuki,geo,"born: apr 02, 2002",b.weight: 54.56,group: a,1: -87,2: 87,3: -91,total: 87,55kgmen,snatch,European Junior Championships
rank: 9,dzobak alexandr,cze,"born: feb 14, 2004",b.weight: 49.95,group: a,1: 75,2: 79,3: 82,total: 82,55kgmen,snatch,European Junior Championships
rank: 10,viitasaari joona juhani,fin,"born: oct 29, 2004",b.weight: 54.66,group: a,1: 74,2: 76,3: 79,total: 79,55kgmen,snatch,European Junior Championships
rank: 1,cholakyan garnik,arm,"born: dec 21, 2002",b.weight: 54.83,group: a,1: 125,2: 130,3: ---,total: 130,55kgmen,cleanjerk,European Junior Championships
rank: 2,gunay melihcan,tur,"born: apr 20, 2001",b.weight: 54.84,group: a,1: 118,2: 121,3: -126,total: 121,55kgmen,cleanjerk,European Junior Championships
