rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,cain shadrach,nru,"born: jul 27, 1999",b.weight: 55.47,group: a,1: 75,2: -80,3: 80,total: 80,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,cain shadrach,nru,"born: jul 27, 1999",b.weight: 55.47,group: a,1: 105,2: -110,3: -110,total: 105,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,cain shadrach,nru,"born: jul 27, 1999",b.weight: 55.47,group: a,snatch: 80,ci&jerk: 105,total: 185,,56kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 61.68,group: a,1: 105,2: 109,3: -112,total: 109,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 61.34,group: b,1: -85,2: 90,3: 95,total: 95,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.55,group: b,1: 87,2: 92,3: -96,total: 92,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,scotty brocka,nru,"born: jul 25, 1999",b.weight: 61.41,group: b,1: 80,2: -88,3: -88,total: 80,62kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 61.68,group: a,1: 130,2: 135,3: -137,total: 135,62kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 61.34,group: b,1: 120,2: -125,3: -125,total: 120,62kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.55,group: b,1: -115,2: 115,3: -120,total: 115,62kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,scotty brocka,nru,"born: jul 25, 1999",b.weight: 61.41,group: b,1: -110,2: 110,3: -113,total: 110,62kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 61.68,group: a,snatch: 109,ci&jerk: 135,total: 244,,62kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,moses ezekiel,nru,"born: jul 02, 2001",b.weight: 61.34,group: b,snatch: 95,ci&jerk: 120,total: 215,,62kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.55,group: b,snatch: 92,ci&jerk: 115,total: 207,,62kgmen,total,OCEANIA JUNIOR CHAMPIONSHIPS
