rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,matkerimov ihtiyor,tkm,"born: apr 18, 1994",b.weight: 55.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 103,56kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 2,kon-ngoen arun,tha,"born: jan 02, 1994",b.weight: 55.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 103,56kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 3,abdyramanov syrgak,kgz,"born: nov 21, 1994",b.weight: 55.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 88,56kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 4,mukhtorov yorkinjon,uzb,"born: feb 15, 1994",b.weight: 55.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 87,56kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 5,mainazorov daulet,kgz,"born: sep 12, 1995",b.weight: 55.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 80,56kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 1,kon-ngoen arun,tha,"born: jan 02, 1994",b.weight: 55.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 132,56kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 2,matkerimov ihtiyor,tkm,"born: apr 18, 1994",b.weight: 55.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 131,56kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 3,abdyramanov syrgak,kgz,"born: nov 21, 1994",b.weight: 55.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 108,56kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 4,mukhtorov yorkinjon,uzb,"born: feb 15, 1994",b.weight: 55.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,56kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 5,mainazorov daulet,kgz,"born: sep 12, 1995",b.weight: 55.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,56kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 1,kon-ngoen arun,tha,"born: jan 02, 1994",b.weight: 55.75,group: a,snatch: 103,ci&jerk: 132,total: 235,,56kgmen,total,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 2,matkerimov ihtiyor,tkm,"born: apr 18, 1994",b.weight: 55.70,group: a,snatch: 103,ci&jerk: 131,total: 234,,56kgmen,total,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 3,abdyramanov syrgak,kgz,"born: nov 21, 1994",b.weight: 55.75,group: a,snatch: 88,ci&jerk: 108,total: 196,,56kgmen,total,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 4,mukhtorov yorkinjon,uzb,"born: feb 15, 1994",b.weight: 55.60,group: a,snatch: 87,ci&jerk: 100,total: 187,,56kgmen,total,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 5,mainazorov daulet,kgz,"born: sep 12, 1995",b.weight: 55.75,group: a,snatch: 80,ci&jerk: 95,total: 175,,56kgmen,total,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 1,zhakishov ulan,kgz,"born: feb 22, 1994",b.weight: 61.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 111,62kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 2,ashyrov dayanch,tkm,"born: mar 30, 1994",b.weight: 61.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 110,62kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 3,urazebev rasuli,uzb,"born: jan 01, 1992",b.weight: 61.35,group: a,1: 0.0,2: 0.0,3: 0.0,total: 106,62kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 4,ali yasir,pak,"born: jun 30, 1993",b.weight: 61.95,group: a,1: 0.0,2: 0.0,3: 0.0,total: 102,62kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 5,yokubov doston,uzb,"born: apr 05, 1995",b.weight: 61.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,62kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 6,markaev meder,kgz,"born: nov 26, 1994",b.weight: 58.35,group: a,1: 0.0,2: 0.0,3: 0.0,total: 80,62kgmen,snatch,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 1,yokubov doston,uzb,"born: apr 05, 1995",b.weight: 61.80,group: a,1: 0.0,2: 0.0,3: 0.0,total: 128,62kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 2,ali yasir,pak,"born: jun 30, 1993",b.weight: 61.95,group: a,1: 0.0,2: 0.0,3: 0.0,total: 128,62kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 3,ashyrov dayanch,tkm,"born: mar 30, 1994",b.weight: 61.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 125,62kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 4,zhakishov ulan,kgz,"born: feb 22, 1994",b.weight: 61.75,group: a,1: 0.0,2: 0.0,3: 0.0,total: 121,62kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 5,urazebev rasuli,uzb,"born: jan 01, 1992",b.weight: 61.35,group: a,1: 0.0,2: 0.0,3: 0.0,total: 120,62kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
rank: 6,markaev meder,kgz,"born: nov 26, 1994",b.weight: 58.35,group: a,1: 0.0,2: 0.0,3: 0.0,total: 97,62kgmen,cleanjerk,ASIAN INTER-CLUB JUNIOR CHAMPIONSHIPS
