rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.80,group: a,1: 96,2: 101,3: 106,total: 106,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.90,group: a,1: -87,2: 87,3: -95,total: 87,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,lapua lapua tuau,tuv,"born: apr 15, 1991",b.weight: 55.80,group: a,1: 81,2: 86,3: -91,total: 86,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,guinares lou,nzl,"born: mar 18, 1990",b.weight: 55.60,group: a,1: 85,2: -90,3: -90,total: 85,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 5,baru morea,png,"born: apr 15, 1990",b.weight: 55.90,group: a,1: 85,2: -90,3: -90,total: 85,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 6,bucknell william,fij,"born: nov 12, 1995",b.weight: 47.60,group: a,1: 40,2: 45,3: -50,total: 45,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 7,boe toua vai,png,"born: nov 16, 1993",b.weight: 51.40,group: a,1: 30,2: 35,3: -40,total: 35,56kgmen,snatch,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 1,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.80,group: a,1: 126,2: 131,3: 134,total: 134,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 2,guinares lou,nzl,"born: mar 18, 1990",b.weight: 55.60,group: a,1: 108,2: 112,3: 116,total: 116,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 3,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.90,group: a,1: 110,2: 115,3: -120,total: 115,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 4,baru morea,png,"born: apr 15, 1990",b.weight: 55.90,group: a,1: 110,2: -115,3: 115,total: 115,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 5,lapua lapua tuau,tuv,"born: apr 15, 1991",b.weight: 55.80,group: a,1: 102,2: 106,3: -111,total: 106,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 6,bucknell william,fij,"born: nov 12, 1995",b.weight: 47.60,group: a,1: 53,2: 60,3: -65,total: 60,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
rank: 7,boe toua vai,png,"born: nov 16, 1993",b.weight: 51.40,group: a,1: 35,2: 40,3: 45,total: 45,56kgmen,cleanjerk,OCEANIA JUNIOR CHAMPIONSHIPS
