rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.69,group: a,1: 120,2: 133,3: -135,total: 133,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 2,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 55.89,group: a,1: 110,2: 112,3: -115,total: 112,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 3,serna mendoza jhon jairo,col,"born: dec 03, 1994",b.weight: 55.90,group: a,1: 110,2: -112,3: 112,total: 112,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 4,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 55.68,group: a,1: 107,2: -111,3: 111,total: 111,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 5,barnes darren lamar,usa,"born: jan 20, 1994",b.weight: 56.00,group: a,1: 102,2: 107,3: 111,total: 111,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 6,higuita barrera luis fernando,col,"born: jan 10, 1997",b.weight: 55.52,group: a,1: 105,2: 108,3: -110,total: 108,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 7,albachachi ali ahmed abd ali,irq,"born: apr 23, 1994",b.weight: 55.40,group: a,1: -106,2: 106,3: -110,total: 106,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 8,guerrero malte jefferson david,ecu,"born: jan 11, 1995",b.weight: 55.36,group: b,1: 98,2: 101,3: 105,total: 105,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 9,ju jinpyo,kor,"born: aug 04, 1994",b.weight: 55.88,group: a,1: 100,2: 105,3: -109,total: 105,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 10,oshida shin,jpn,"born: jul 29, 1994",b.weight: 55.70,group: b,1: 95,2: 98,3: 101,total: 101,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 11,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.27,group: a,1: 100,2: -105,3: -105,total: 100,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 12,motoki kazuma,jpn,"born: aug 03, 1994",b.weight: 55.46,group: a,1: - 97,2: 97,3: 100,total: 100,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 13,govdeli furkan,tur,"born: jul 28, 1994",b.weight: 55.84,group: b,1: 90,2: 94,3: 97,total: 97,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 14,son igor,kaz,"born: nov 16, 1998",b.weight: 54.27,group: b,1: 90,2: 94,3: - 97,total: 94,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 15,vallecillo ledesma vicente jesus manuel,mex,"born: jan 05, 1997",b.weight: 54.78,group: b,1: 87,2: 91,3: - 95,total: 91,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 16,lopez carranza brandy,per,"born: oct 15, 1998",b.weight: 56.00,group: b,1: 87,2: - 90,3: 90,total: 90,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 17,al-badri karrar hameed zayed,irq,"born: sep 03, 1998",b.weight: 55.74,group: b,1: 86,2: - 90,3: - 91,total: 86,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: ---,vizitiu daniel-florin,rou,"born: jan 30, 1996",b.weight: 55.78,group: a,1: -108,2: -108,3: -108,total: ---,56kgmen,snatch,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 1,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.69,group: a,1: 146,2: 160,3: -163,total: 160,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 2,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 55.68,group: a,1: 136,2: 142,3: 144,total: 144,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 3,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 55.89,group: a,1: -140,2: 140,3: 143,total: 143,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 4,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.27,group: a,1: 135,2: 140,3: 141,total: 141,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 5,serna mendoza jhon jairo,col,"born: dec 03, 1994",b.weight: 55.90,group: a,1: -140,2: 141,3: -144,total: 141,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 6,albachachi ali ahmed abd ali,irq,"born: apr 23, 1994",b.weight: 55.40,group: a,1: 135,2: -140,3: -141,total: 135,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 7,higuita barrera luis fernando,col,"born: jan 10, 1997",b.weight: 55.52,group: a,1: 130,2: -133,3: -133,total: 130,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 8,barnes darren lamar,usa,"born: jan 20, 1994",b.weight: 56.00,group: a,1: -130,2: -130,3: 130,total: 130,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 9,guerrero malte jefferson david,ecu,"born: jan 11, 1995",b.weight: 55.36,group: b,1: 119,2: 123,3: 126,total: 126,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 10,oshida shin,jpn,"born: jul 29, 1994",b.weight: 55.70,group: b,1: 123,2: -126,3: 126,total: 126,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 11,govdeli furkan,tur,"born: jul 28, 1994",b.weight: 55.84,group: b,1: 118,2: 122,3: 125,total: 125,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 12,ju jinpyo,kor,"born: aug 04, 1994",b.weight: 55.88,group: a,1: 120,2: 125,3: -128,total: 125,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 13,lopez carranza brandy,per,"born: oct 15, 1998",b.weight: 56.00,group: b,1: 118,2: 122,3: 125,total: 125,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 14,motoki kazuma,jpn,"born: aug 03, 1994",b.weight: 55.46,group: a,1: 120,2: 124,3: -127,total: 124,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 15,son igor,kaz,"born: nov 16, 1998",b.weight: 54.27,group: b,1: 110,2: 115,3: 120,total: 120,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
rank: 16,vizitiu daniel-florin,rou,"born: jan 30, 1996",b.weight: 55.78,group: a,1: 120,2: ---,3: ---,total: 120,56kgmen,cleanjerk,2014 IWF JUNIOR WORLD CHAMPIONSHIPS
