rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.66,group: a,1: 100,2: 101,3: 107,total: 107,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.64,group: a,1: 95,2: -100,3: 100,total: 100,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 3,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.81,group: a,1: 85,2: 92,3: -96,total: 92,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 4,biolo david nickson,sol,"born: mar 03, 1998",b.weight: 54.90,group: a,1: 70,2: 73,3: 76,total: 76,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 5,doguape larko,nru,"born: jul 05, 2000",b.weight: 55.24,group: a,1: 70,2: -75,3: 75,total: 75,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 6,lolo raygori,png,"born: oct 31, 1984",b.weight: 55.61,group: a,1: 75,2: -78,3: -78,total: 75,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 7,boe toua vai,png,"born: nov 16, 1993",b.weight: 55.69,group: a,1: -70,2: 70,3: -75,total: 70,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 8,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 52.37,group: a,1: 65,2: -70,3: -70,total: 65,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 9,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.68,group: a,1: 60,2: -70,3: -70,total: 60,56kgmen,snatch,OCEANIA CHAMPIONSHIPS
rank: 1,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.66,group: a,1: -127,2: 127,3: -135,total: 127,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 2,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.81,group: a,1: 110,2: 115,3: 121,total: 121,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 3,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.64,group: a,1: 120,2: -126,3: -126,total: 120,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 4,lolo raygori,png,"born: oct 31, 1984",b.weight: 55.61,group: a,1: 105,2: 108,3: -111,total: 108,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 5,doguape larko,nru,"born: jul 05, 2000",b.weight: 55.24,group: a,1: 95,2: 98,3: 100,total: 100,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 6,biolo david nickson,sol,"born: mar 03, 1998",b.weight: 54.90,group: a,1: 90,2: -95,3: -95,total: 90,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 7,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.68,group: a,1: 80,2: 85,3: 90,total: 90,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 8,boe toua vai,png,"born: nov 16, 1993",b.weight: 55.69,group: a,1: -90,2: 90,3: -95,total: 90,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 9,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 52.37,group: a,1: 77,2: -80,3: -80,total: 77,56kgmen,cleanjerk,OCEANIA CHAMPIONSHIPS
rank: 1,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.66,group: a,snatch: 107,ci&jerk: 127,total: 234,,56kgmen,total,OCEANIA CHAMPIONSHIPS
rank: 2,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.64,group: a,snatch: 100,ci&jerk: 120,total: 220,,56kgmen,total,OCEANIA CHAMPIONSHIPS
