rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,long qingquan,chn,"born: dec 03, 1990",b.weight: 55.68,group: a,1: 132,2: -135,3: 137,total: 137,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 2,om yun chol,prk,"born: nov 18, 1991",b.weight: 55.57,group: a,1: 128,2: 132,3: 134,total: 134,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 3,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 55.43,group: a,1: 125,2: 131,3: 132,total: 132,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 4,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.55,group: a,1: -130,2: 130,3: -133,total: 130,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 5,chontey arli,kaz,"born: jul 01, 1992",b.weight: 55.64,group: a,1: 125,2: 130,3: -132,total: 130,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 6,tran le quoc toan,vie,"born: apr 05, 1989",b.weight: 55.85,group: a,1: 117,2: 121,3: -123,total: 121,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 7,colonia nestor,phi,"born: feb 16, 1992",b.weight: 55.11,group: a,1: 120,2: -125,3: -125,total: 120,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 8,de las salas de la rosa habib,col,"born: apr 19, 1987",b.weight: 55.84,group: a,1: 113,2: 116,3: 119,total: 119,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 9,garcia brito luis alberto,dom,"born: apr 19, 1995",b.weight: 55.56,group: b,1: 110,2: 115,3: 118,total: 118,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 10,scarantino mirco,ita,"born: jan 16, 1995",b.weight: 55.91,group: a,1: -115,2: 115,3: -120,total: 115,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 11,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.67,group: a,1: -113,2: 113,3: -116,total: 113,56kgmen,snatch,XXXI OLYMPIC GAMES
rank: 12,goegebuer tom richard,bel,"born: mar 27, 1975",b.weight: 55.74,group: b,1: 107,2: 111,3: -113,total: 111,56kgmen,snatch,XXXI OLYMPIC GAMES
