rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,sotirov georgi stefanov,bul,"born: nov 19, 1996",b.weight: 49.80,group: a,1: 78,2: 80,3: 82,total: 82,50kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 2,mammadli mahammad,aze,"born: oct 31, 1997",b.weight: 49.65,group: a,1: 79,2: 81,3: -83,total: 81,50kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 3,arcara fabio,ita,"born: jan 28, 1997",b.weight: 49.15,group: a,1: 76,2: -79,3: 79,total: 79,50kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 4,mirzayev emin,aze,"born: nov 15, 1997",b.weight: 49.75,group: a,1: 72,2: 77,3: -80,total: 77,50kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 5,mocaer alan,fra,"born: mar 07, 1996",b.weight: 49.15,group: a,1: 67,2: 70,3: 73,total: 73,50kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 1,mammadli mahammad,aze,"born: oct 31, 1997",b.weight: 49.65,group: a,1: 95,2: 100,3: -102,total: 100,50kgmen,cleanjerk,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 2,sotirov georgi stefanov,bul,"born: nov 19, 1996",b.weight: 49.80,group: a,1: 98,2: -100,3: 100,total: 100,50kgmen,cleanjerk,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 3,arcara fabio,ita,"born: jan 28, 1997",b.weight: 49.15,group: a,1: 95,2: 98,3: -102,total: 98,50kgmen,cleanjerk,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 4,mocaer alan,fra,"born: mar 07, 1996",b.weight: 49.15,group: a,1: 90,2: 94,3: 98,total: 98,50kgmen,cleanjerk,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 5,mirzayev emin,aze,"born: nov 15, 1997",b.weight: 49.75,group: a,1: 92,2: -98,3: -98,total: 92,50kgmen,cleanjerk,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 1,sotirov georgi stefanov,bul,"born: nov 19, 1996",b.weight: 49.80,group: a,snatch: 82,ci&jerk: 100,total: 182,,50kgmen,total,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 2,mammadli mahammad,aze,"born: oct 31, 1997",b.weight: 49.65,group: a,snatch: 81,ci&jerk: 100,total: 181,,50kgmen,total,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 3,arcara fabio,ita,"born: jan 28, 1997",b.weight: 49.15,group: a,snatch: 79,ci&jerk: 98,total: 177,,50kgmen,total,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 4,mocaer alan,fra,"born: mar 07, 1996",b.weight: 49.15,group: a,snatch: 73,ci&jerk: 98,total: 171,,50kgmen,total,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 5,mirzayev emin,aze,"born: nov 15, 1997",b.weight: 49.75,group: a,snatch: 77,ci&jerk: 92,total: 169,,50kgmen,total,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 1,vizitiu daniel-florin,rou,"born: jan 30, 1996",b.weight: 55.80,group: a,1: 100,2: 105,3: -108,total: 105,56kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 2,manea robert stefan,rou,"born: dec 09, 1997",b.weight: 55.70,group: a,1: 92,2: 96,3: 100,total: 100,56kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 3,hardal ferdi,tur,"born: dec 31, 1996",b.weight: 55.10,group: a,1: 91,2: 95,3: -98,total: 95,56kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 4,franczyk adrian jozef,pol,"born: mar 22, 1996",b.weight: 55.65,group: a,1: 90,2: -93,3: 93,total: 93,56kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 5,aydin emrah,tur,"born: jun 24, 1997",b.weight: 54.95,group: a,1: 87,2: 91,3: -95,total: 91,56kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
rank: 6,isakov dmitry,rus,"born: apr 11, 1996",b.weight: 55.75,group: a,1: 87,2: 91,3: -94,total: 91,56kgmen,snatch,EUROPEAN UNDER 17 CHAMPIONSHIPS
