rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,wijoyo surahmat bin suwoto,ina,"born: may 11, 1988",b.weight: 55.70,group: a,1: 112,2: -116,3: 116,total: 116,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 2,purkon muhamad,ina,"born: apr 23, 1990",b.weight: 55.95,group: a,1: -115,2: -115,3: 115,total: 115,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 3,muhammad azroy hazalwafie,mas,"born: apr 04, 1994",b.weight: 56.00,group: a,1: 108,2: -113,3: 114,total: 114,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 4,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 55.95,group: a,1: -108,2: 108,3: 113,total: 113,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 5,albachachi ali ahmed abd ali,irq,"born: apr 23, 1994",b.weight: 55.70,group: a,1: 105,2: 109,3: 111,total: 111,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 6,sahin muammer,tur,"born: feb 05, 1994",b.weight: 56.00,group: a,1: 105,2: -109,3: 110,total: 110,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 7,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 55.70,group: a,1: 106,2: -110,3: -110,total: 106,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 8,handurdyyev osmanguly,tkm,"born: may 11, 1994",b.weight: 55.75,group: a,1: -90,2: 90,3: 95,total: 95,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: ---,kilic gokhan,tur,"born: jan 06, 1988",b.weight: 55.90,group: a,1: -108,2: -108,3: -109,total: ---,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: dsq,aliyev elmar,aze,"born: mar 07, 1987",b.weight: 55.85,group: a,1: -100,2: 100,3: 103,total: ---,56kgmen,snatch,4th ISLAMIC SOLIDARITY GAMES
rank: 1,wijoyo surahmat bin suwoto,ina,"born: may 11, 1988",b.weight: 55.70,group: a,1: 140,2: 145,3: -151,total: 145,56kgmen,cleanjerk,4th ISLAMIC SOLIDARITY GAMES
rank: 2,purkon muhamad,ina,"born: apr 23, 1990",b.weight: 55.95,group: a,1: 135,2: 141,3: -146,total: 141,56kgmen,cleanjerk,4th ISLAMIC SOLIDARITY GAMES
rank: 3,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 55.95,group: a,1: 138,2: -141,3: 141,total: 141,56kgmen,cleanjerk,4th ISLAMIC SOLIDARITY GAMES
