rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,kraydi faouzi,tun,"born: apr 06, 1997",b.weight: 55.20,group: a,1: 91,2: 96,3: 98,total: 98,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,ainouazane abdelkader,alg,"born: sep 22, 1994",b.weight: 55.80,group: a,1: -95,2: -96,3: 97,total: 97,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,harfi issam,mar,"born: dec 02, 1997",b.weight: 49.40,group: a,1: -65,2: 65,3: 71,total: 71,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 55.20,group: a,1: -70,2: 70,3: -76,total: 70,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,ainouazane abdelkader,alg,"born: sep 22, 1994",b.weight: 55.80,group: a,1: 110,2: 115,3: -120,total: 115,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,kraydi faouzi,tun,"born: apr 06, 1997",b.weight: 55.20,group: a,1: 108,2: 113,3: -117,total: 113,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 55.20,group: a,1: 90,2: 93,3: 97,total: 97,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,harfi issam,mar,"born: dec 02, 1997",b.weight: 49.40,group: a,1: 75,2: 85,3: -90,total: 85,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,ainouazane abdelkader,alg,"born: sep 22, 1994",b.weight: 55.80,group: a,snatch: 97,ci&jerk: 115,total: 212,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,kraydi faouzi,tun,"born: apr 06, 1997",b.weight: 55.20,group: a,snatch: 98,ci&jerk: 113,total: 211,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 55.20,group: a,snatch: 70,ci&jerk: 97,total: 167,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,harfi issam,mar,"born: dec 02, 1997",b.weight: 49.40,group: a,snatch: 71,ci&jerk: 85,total: 156,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,marouen watreni,tun,"born: apr 28, 1995",b.weight: 61.60,group: a,1: 111,2: 115,3: -120,total: 115,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,mohad fras,lba,"born: mar 09, 1994",b.weight: 61.20,group: a,1: 90,2: 100,3: 105,total: 105,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 61.80,group: a,1: 105,2: -110,3: -110,total: 105,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,toualbia abdelouahab,alg,"born: may 01, 1995",b.weight: 61.80,group: a,1: 97,2: 105,3: -108,total: 105,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,confiance rick yves,sey,"born: may 24, 1994",b.weight: 61.40,group: a,1: 95,2: -100,3: 102,total: 102,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 6,gashout mukhtar,lba,"born: jun 29, 1995",b.weight: 60.80,group: a,1: 90,2: 100,3: -106,total: 100,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,marouen watreni,tun,"born: apr 28, 1995",b.weight: 61.60,group: a,1: 142,2: -147,3: 147,total: 147,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,confiance rick yves,sey,"born: may 24, 1994",b.weight: 61.40,group: a,1: 115,2: 121,3: 125,total: 125,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,toualbia abdelouahab,alg,"born: may 01, 1995",b.weight: 61.80,group: a,1: 120,2: 125,3: -126,total: 125,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
