rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.75,group: a,1: 83,2: 87,3: - 92,total: 87,56kgmen,snatch,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 2,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 54.38,group: a,1: 75,2: - 80,3: 80,total: 80,56kgmen,snatch,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 3,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.17,group: a,1: 64,2: 69,3: - 74,total: 69,56kgmen,snatch,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.75,group: a,1: 100,2: 110,3: -115,total: 110,56kgmen,cleanjerk,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 2,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 54.38,group: a,1: - 93,2: - 93,3: 93,total: 93,56kgmen,cleanjerk,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 3,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.17,group: a,1: 81,2: - 90,3: - 90,total: 81,56kgmen,cleanjerk,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 1,qaqa poama,fij,"born: mar 12, 1997",b.weight: 55.75,group: a,snatch: 87,ci&jerk: 110,total: 197,,56kgmen,total,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 2,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 54.38,group: a,snatch: 80,ci&jerk: 93,total: 173,,56kgmen,total,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 3,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.17,group: a,snatch: 69,ci&jerk: 81,total: 150,,56kgmen,total,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: ---,detudamo uea,nru,"born: dec 16, 1999",b.weight: 60.92,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,62kgmen,snatch,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: ---,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.36,group: a,1: 0.0,2: 0.0,3: 0.0,total: 87,62kgmen,snatch,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: ---,doguape larko,nru,"born: jul 05, 2000",b.weight: 60.62,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,62kgmen,snatch,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 1,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.36,group: a,1: 107,2: 112,3: -117,total: 112,62kgmen,cleanjerk,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
rank: 2,doguape larko,nru,"born: jul 05, 2000",b.weight: 60.62,group: a,1: 105,2: 110,3: -112,total: 110,62kgmen,cleanjerk,2016 OCEANIAN JUNIOR CHAMPIONSHIPS
