rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,johnson derrick rshone,usa,"born: jan 06, 1985",b.weight: 61.95,group: a,1: -117,2: -117,3: 117,total: 117,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 2,vladisavljev stevan,srb,"born: jul 04, 1999",b.weight: 61.95,group: a,1: 101,2: 105,3: 107,total: 107,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 3,nakisaei mohsen,iri,"born: jul 06, 1992",b.weight: 61.80,group: a,1: 91,2: 98,3: 105,total: 105,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 4,almohammad aljassem jaber,syr,"born: jan 02, 1997",b.weight: 61.00,group: a,1: 90,2: 97,3: -105,total: 97,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 5,krnajac jovan,srb,"born: apr 29, 2002",b.weight: 60.00,group: a,1: 80,2: 87,3: -92,total: 87,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: ---,islam md nayemul,ban,"born: jan 01, 2003",b.weight: 60.90,group: a,1: -100,2: -102,3: -102,total: ---,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: dsq,oyev sunatullo,tjk,"born: jan 23, 1997",b.weight: 61.60,group: a,1: 101,2: 106,3: 108,total: ---,62kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 1,vladisavljev stevan,srb,"born: jul 04, 1999",b.weight: 61.95,group: a,1: 125,2: 130,3: 135,total: 135,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 2,johnson derrick rshone,usa,"born: jan 06, 1985",b.weight: 61.95,group: a,1: 133,2: -145,3: -145,total: 133,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 3,nakisaei mohsen,iri,"born: jul 06, 1992",b.weight: 61.80,group: a,1: 121,2: 128,3: -132,total: 128,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 4,almohammad aljassem jaber,syr,"born: jan 02, 1997",b.weight: 61.00,group: a,1: 120,2: 127,3: -130,total: 127,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 5,krnajac jovan,srb,"born: apr 29, 2002",b.weight: 60.00,group: a,1: 100,2: 105,3: -110,total: 105,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: ---,islam md nayemul,ban,"born: jan 01, 2003",b.weight: 60.90,group: a,1: ---,2: ---,3: ---,total: ---,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: dsq,oyev sunatullo,tjk,"born: jan 23, 1997",b.weight: 61.60,group: a,1: 121,2: 127,3: -131,total: ---,62kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 1,johnson derrick rshone,usa,"born: jan 06, 1985",b.weight: 61.95,group: a,snatch: 117,ci&jerk: 133,total: 250,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: 2,vladisavljev stevan,srb,"born: jul 04, 1999",b.weight: 61.95,group: a,snatch: 107,ci&jerk: 135,total: 242,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: 3,nakisaei mohsen,iri,"born: jul 06, 1992",b.weight: 61.80,group: a,snatch: 105,ci&jerk: 128,total: 233,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: 4,almohammad aljassem jaber,syr,"born: jan 02, 1997",b.weight: 61.00,group: a,snatch: 97,ci&jerk: 127,total: 224,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: 5,krnajac jovan,srb,"born: apr 29, 2002",b.weight: 60.00,group: a,snatch: 87,ci&jerk: 105,total: 192,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: ---,islam md nayemul,ban,"born: jan 01, 2003",b.weight: 60.90,group: a,snatch: ---,ci&jerk: ---,total: ---,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: dsq,oyev sunatullo,tjk,"born: jan 23, 1997",b.weight: 61.60,group: a,snatch: ---,ci&jerk: ---,total: ---,,62kgmen,total,3rd INTERNATIONAL FAJR CUP
rank: 1,chkheidze goga,geo,"born: feb 11, 1996",b.weight: 68.70,group: a,1: 125,2: 130,3: -133,total: 130,69kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 2,alhayek mohamad,syr,"born: jan 18, 1993",b.weight: 68.05,group: a,1: 107,2: -112,3: -114,total: 107,69kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 3,md salman md,ban,"born: sep 03, 1999",b.weight: 64.10,group: a,1: 100,2: -105,3: -105,total: 100,69kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 4,nadrin ezzeddin,syr,"born: jan 01, 1992",b.weight: 68.00,group: a,1: 100,2: -106,3: -106,total: 100,69kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 5,nazari zubair,afg,"born: sep 30, 1999",b.weight: 68.35,group: a,1: 85,2: -92,3: 92,total: 92,69kgmen,snatch,3rd INTERNATIONAL FAJR CUP
rank: 1,chkheidze goga,geo,"born: feb 11, 1996",b.weight: 68.70,group: a,1: 160,2: 165,3: 170,total: 170,69kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 2,alhayek mohamad,syr,"born: jan 18, 1993",b.weight: 68.05,group: a,1: -135,2: 140,3: -145,total: 140,69kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 3,nadrin ezzeddin,syr,"born: jan 01, 1992",b.weight: 68.00,group: a,1: 125,2: 129,3: 132,total: 132,69kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 4,md salman md,ban,"born: sep 03, 1999",b.weight: 64.10,group: a,1: 120,2: 128,3: 130,total: 130,69kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
rank: 5,nazari zubair,afg,"born: sep 30, 1999",b.weight: 68.35,group: a,1: 110,2: -111,3: -120,total: 110,69kgmen,cleanjerk,3rd INTERNATIONAL FAJR CUP
