rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,rocafuerte buenaire enmanuel enrique,ecu,"born: aug 17, 1992",b.weight: 55.00,group: a,1: 98,2: 102,3: 105,total: 105,56kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 2,villegas edward,ven,"born: may 03, 1990",b.weight: 56.00,group: a,1: 98,2: 102,3: 105,total: 105,56kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 1,villegas edward,ven,"born: may 03, 1990",b.weight: 56.00,group: a,1: 126,2: -133,3: 134,total: 134,56kgmen,cleanjerk,XXVI. SIMON BOLIVAR CUP
rank: 2,rocafuerte buenaire enmanuel enrique,ecu,"born: aug 17, 1992",b.weight: 55.00,group: a,1: -126,2: 126,3: 133,total: 133,56kgmen,cleanjerk,XXVI. SIMON BOLIVAR CUP
rank: 1,villegas edward,ven,"born: may 03, 1990",b.weight: 56.00,group: a,snatch: 105,ci&jerk: 134,total: 239,,56kgmen,total,XXVI. SIMON BOLIVAR CUP
rank: 2,rocafuerte buenaire enmanuel enrique,ecu,"born: aug 17, 1992",b.weight: 55.00,group: a,snatch: 105,ci&jerk: 133,total: 238,,56kgmen,total,XXVI. SIMON BOLIVAR CUP
rank: 1,lopez pena roy sherlock,ven,"born: oct 21, 1992",b.weight: 62.00,group: a,1: 109,2: 111,3: 116,total: 116,62kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 2,rivero jose,ven,"born: jun 11, 1992",b.weight: 61.95,group: a,1: -106,2: 108,3: 110,total: 110,62kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 3,nieto jose,ven,"born: may 29, 1988",b.weight: 61.45,group: a,1: 100,2: 106,3: -108,total: 106,62kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 4,carrasco david,esp,"born: jan 04, 1983",b.weight: 59.55,group: a,1: 87,2: 95,3: 97,total: 97,62kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 5,gomez martin,arg,"born: dec 30, 1992",b.weight: 60.55,group: a,1: 77,2: 82,3: -86,total: 82,62kgmen,snatch,XXVI. SIMON BOLIVAR CUP
rank: 1,lopez pena roy sherlock,ven,"born: oct 21, 1992",b.weight: 62.00,group: a,1: 137,2: 141,3: -145,total: 141,62kgmen,cleanjerk,XXVI. SIMON BOLIVAR CUP
rank: 2,rivero jose,ven,"born: jun 11, 1992",b.weight: 61.95,group: a,1: 137,2: -140,3: -140,total: 137,62kgmen,cleanjerk,XXVI. SIMON BOLIVAR CUP
rank: 3,nieto jose,ven,"born: may 29, 1988",b.weight: 61.45,group: a,1: 130,2: -137,3: -140,total: 130,62kgmen,cleanjerk,XXVI. SIMON BOLIVAR CUP
rank: 4,carrasco david,esp,"born: jan 04, 1983",b.weight: 59.55,group: a,1: 100,2: 106,3: 115,total: 115,62kgmen,cleanjerk,XXVI. SIMON BOLIVAR CUP
