rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,ghashghaei hafez,iri,"born: mar 16, 1995",b.weight: 61.00,group: a,1: 115,2: 120,3: -123,total: 120,61kgmen,snatch,5th International Fajr Cup
rank: 2,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 60.10,group: a,1: 105,2: 110,3: -113,total: 110,61kgmen,snatch,5th International Fajr Cup
rank: 1,ghashghaei hafez,iri,"born: mar 16, 1995",b.weight: 61.00,group: a,1: 150,2: 160,3: -165,total: 160,61kgmen,cleanjerk,5th International Fajr Cup
rank: 2,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 60.10,group: a,1: 135,2: 143,3: 147,total: 147,61kgmen,cleanjerk,5th International Fajr Cup
rank: 1,ghashghaei hafez,iri,"born: mar 16, 1995",b.weight: 61.00,group: a,snatch: 120,ci&jerk: 160,total: 280,,61kgmen,total,5th International Fajr Cup
rank: 2,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 60.10,group: a,snatch: 110,ci&jerk: 147,total: 257,,61kgmen,total,5th International Fajr Cup
rank: 1,irawan eko yuli,ina,"born: jul 24, 1989",b.weight: 66.10,group: a,1: 133,2: 138,3: -142,total: 138,67kgmen,snatch,5th International Fajr Cup
rank: 2,sezer bunyami,tur,"born: jul 04, 1988",b.weight: 65.30,group: a,1: 124,2: 128,3: -131,total: 128,67kgmen,snatch,5th International Fajr Cup
rank: 3,deni,ina,"born: jul 26, 1989",b.weight: 66.50,group: a,1: 125,2: -130,3: -130,total: 125,67kgmen,snatch,5th International Fajr Cup
rank: 4,enkhjargal munkhdul,mgl,"born: sep 26, 1985",b.weight: 67.00,group: a,1: 116,2: -121,3: -121,total: 116,67kgmen,snatch,5th International Fajr Cup
rank: 5,nemer zaid mohammad ayoub,jor,"born: sep 05, 2002",b.weight: 66.30,group: a,1: 90,2: -95,3: 95,total: 95,67kgmen,snatch,5th International Fajr Cup
rank: 1,irawan eko yuli,ina,"born: jul 24, 1989",b.weight: 66.10,group: a,1: 165,2: -170,3: 172,total: 172,67kgmen,cleanjerk,5th International Fajr Cup
rank: 2,deni,ina,"born: jul 26, 1989",b.weight: 66.50,group: a,1: 155,2: 160,3: -166,total: 160,67kgmen,cleanjerk,5th International Fajr Cup
rank: 3,sezer bunyami,tur,"born: jul 04, 1988",b.weight: 65.30,group: a,1: 142,2: -147,3: 148,total: 148,67kgmen,cleanjerk,5th International Fajr Cup
rank: 4,enkhjargal munkhdul,mgl,"born: sep 26, 1985",b.weight: 67.00,group: a,1: 138,2: 143,3: -148,total: 143,67kgmen,cleanjerk,5th International Fajr Cup
rank: 5,nemer zaid mohammad ayoub,jor,"born: sep 05, 2002",b.weight: 66.30,group: a,1: 115,2: 122,3: -127,total: 122,67kgmen,cleanjerk,5th International Fajr Cup
rank: 1,irawan eko yuli,ina,"born: jul 24, 1989",b.weight: 66.10,group: a,snatch: 138,ci&jerk: 172,total: 310,,67kgmen,total,5th International Fajr Cup
rank: 2,deni,ina,"born: jul 26, 1989",b.weight: 66.50,group: a,snatch: 125,ci&jerk: 160,total: 285,,67kgmen,total,5th International Fajr Cup
rank: 3,sezer bunyami,tur,"born: jul 04, 1988",b.weight: 65.30,group: a,snatch: 128,ci&jerk: 148,total: 276,,67kgmen,total,5th International Fajr Cup
rank: 4,enkhjargal munkhdul,mgl,"born: sep 26, 1985",b.weight: 67.00,group: a,snatch: 116,ci&jerk: 143,total: 259,,67kgmen,total,5th International Fajr Cup
rank: 5,nemer zaid mohammad ayoub,jor,"born: sep 05, 2002",b.weight: 66.30,group: a,snatch: 95,ci&jerk: 122,total: 217,,67kgmen,total,5th International Fajr Cup
rank: 1,triyatno,ina,"born: dec 20, 1987",b.weight: 72.70,group: a,1: 136,2: -140,3: -140,total: 136,73kgmen,snatch,5th International Fajr Cup
rank: 2,hameed mohammed qaddoori hameed,irq,"born: may 30, 1994",b.weight: 72.40,group: a,1: 120,2: 127,3: 130,total: 130,73kgmen,snatch,5th International Fajr Cup
rank: 1,triyatno,ina,"born: dec 20, 1987",b.weight: 72.70,group: a,1: 170,2: -175,3: ---,total: 170,73kgmen,cleanjerk,5th International Fajr Cup
rank: 2,hameed mohammed qaddoori hameed,irq,"born: may 30, 1994",b.weight: 72.40,group: a,1: 150,2: 162,3: -166,total: 162,73kgmen,cleanjerk,5th International Fajr Cup
rank: 1,triyatno,ina,"born: dec 20, 1987",b.weight: 72.70,group: a,snatch: 136,ci&jerk: 170,total: 306,,73kgmen,total,5th International Fajr Cup
rank: 2,hameed mohammed qaddoori hameed,irq,"born: may 30, 1994",b.weight: 72.40,group: a,snatch: 130,ci&jerk: 162,total: 292,,73kgmen,total,5th International Fajr Cup
rank: 1,karapetyan andranik,arm,"born: dec 15, 1995",b.weight: 81.00,group: a,1: 150,2: 160,3: -165,total: 160,81kgmen,snatch,5th International Fajr Cup
rank: 2,aljumaili safaa rashid mahmood,irq,"born: jan 01, 1990",b.weight: 81.00,group: a,1: 151,2: 156,3: 159,total: 159,81kgmen,snatch,5th International Fajr Cup
