rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,ballena vidaurre james paul,per,"born: nov 11, 2000",b.weight: 49.34,group: a,1: 73,2: 78,3: 80,total: 80,50kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,ballena vidaurre james paul,per,"born: nov 11, 2000",b.weight: 49.34,group: a,1: 94,2: 100,3: 103,total: 103,50kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,ballena vidaurre james paul,per,"born: nov 11, 2000",b.weight: 49.34,group: a,snatch: 80,ci&jerk: 103,total: 183,,50kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,gastelo carrera george ulises,per,"born: feb 28, 1998",b.weight: 53.95,group: a,1: 85,2: 90,3: 95,total: 95,56kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,gastelo carrera george ulises,per,"born: feb 28, 1998",b.weight: 53.95,group: a,1: 105,2: 110,3: 115,total: 115,56kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,gastelo carrera george ulises,per,"born: feb 28, 1998",b.weight: 53.95,group: a,snatch: 95,ci&jerk: 115,total: 210,,56kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,garrido buenaire victor jesus,ecu,"born: may 27, 1998",b.weight: 57.86,group: a,1: 106,2: 110,3: -114,total: 110,62kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,bartra paredes jhosting abel,per,"born: may 01, 1999",b.weight: 60.89,group: a,1: 83,2: 87,3: 90,total: 90,62kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,bazan allende andres eduardo,per,"born: sep 12, 1999",b.weight: 60.19,group: a,1: 78,2: 82,3: 85,total: 85,62kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,bartra paredes jhosting abel,per,"born: may 01, 1999",b.weight: 60.89,group: a,1: 110,2: 115,3: -118,total: 115,62kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,bazan allende andres eduardo,per,"born: sep 12, 1999",b.weight: 60.19,group: a,1: 95,2: 100,3: 105,total: 105,62kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: ---,garrido buenaire victor jesus,ecu,"born: may 27, 1998",b.weight: 57.86,group: a,1: -127,2: -127,3: -127,total: ---,62kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,bartra paredes jhosting abel,per,"born: may 01, 1999",b.weight: 60.89,group: a,snatch: 90,ci&jerk: 115,total: 205,,62kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,bazan allende andres eduardo,per,"born: sep 12, 1999",b.weight: 60.19,group: a,snatch: 85,ci&jerk: 105,total: 190,,62kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: ---,garrido buenaire victor jesus,ecu,"born: may 27, 1998",b.weight: 57.86,group: a,snatch: 110,ci&jerk: ---,total: ---,,62kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 67.94,group: a,1: 113,2: 117,3: -120,total: 117,69kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,de sena fernandes renan,bra,"born: feb 10, 1999",b.weight: 68.45,group: a,1: 108,2: 113,3: -120,total: 113,69kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,zomer borneo victor vinicius,bra,"born: feb 27, 1998",b.weight: 68.49,group: a,1: -105,2: -105,3: 105,total: 105,69kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 67.94,group: a,1: 145,2: 150,3: -154,total: 150,69kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,de sena fernandes renan,bra,"born: feb 10, 1999",b.weight: 68.45,group: a,1: 130,2: 140,3: -150,total: 140,69kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,zomer borneo victor vinicius,bra,"born: feb 27, 1998",b.weight: 68.49,group: a,1: 130,2: -135,3: -136,total: 130,69kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 67.94,group: a,snatch: 117,ci&jerk: 150,total: 267,,69kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,de sena fernandes renan,bra,"born: feb 10, 1999",b.weight: 68.45,group: a,snatch: 113,ci&jerk: 140,total: 253,,69kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,zomer borneo victor vinicius,bra,"born: feb 27, 1998",b.weight: 68.49,group: a,snatch: 105,ci&jerk: 130,total: 235,,69kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,yohamona leon pedro luis,per,"born: jul 02, 1998",b.weight: 69.79,group: a,1: 105,2: -110,3: 110,total: 110,77kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,ortiz parra miguel angel andres,chi,"born: mar 15, 1998",b.weight: 75.68,group: a,1: 100,2: 105,3: -110,total: 105,77kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,lescano guerrero miguel angel,per,"born: jan 17, 1998",b.weight: 71.27,group: a,1: 96,2: 100,3: 103,total: 103,77kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,yohamona leon pedro luis,per,"born: jul 02, 1998",b.weight: 69.79,group: a,1: 135,2: 140,3: 143,total: 143,77kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,ortiz parra miguel angel andres,chi,"born: mar 15, 1998",b.weight: 75.68,group: a,1: 125,2: 130,3: 133,total: 133,77kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,lescano guerrero miguel angel,per,"born: jan 17, 1998",b.weight: 71.27,group: a,1: 124,2: 128,3: 132,total: 132,77kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,yohamona leon pedro luis,per,"born: jul 02, 1998",b.weight: 69.79,group: a,snatch: 110,ci&jerk: 143,total: 253,,77kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,ortiz parra miguel angel andres,chi,"born: mar 15, 1998",b.weight: 75.68,group: a,snatch: 105,ci&jerk: 133,total: 238,,77kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 3,lescano guerrero miguel angel,per,"born: jan 17, 1998",b.weight: 71.27,group: a,snatch: 103,ci&jerk: 132,total: 235,,77kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,flores concha cesar fabrizzio,per,"born: mar 31, 2001",b.weight: 80.05,group: a,1: 100,2: 105,3: 108,total: 108,85kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,flores concha cesar fabrizzio,per,"born: mar 31, 2001",b.weight: 80.05,group: a,1: 120,2: 125,3: -130,total: 125,85kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,flores concha cesar fabrizzio,per,"born: mar 31, 2001",b.weight: 80.05,group: a,snatch: 108,ci&jerk: 125,total: 233,,85kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,navarrete vargas juan antonio,chi,"born: may 01, 1999",b.weight: 91.79,group: a,1: 95,2: 102,3: -107,total: 102,94kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,navarrete vargas juan antonio,chi,"born: may 01, 1999",b.weight: 91.79,group: a,1: 125,2: 132,3: 138,total: 138,94kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,navarrete vargas juan antonio,chi,"born: may 01, 1999",b.weight: 91.79,group: a,snatch: 102,ci&jerk: 138,total: 240,,94kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,morales gonzalez brandon alexander,chi,"born: jun 12, 1998",b.weight: 94.98,group: a,1: 95,2: 108,3: -118,total: 108,+94kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,seni umpierrez emanuel matias,uru,"born: jan 18, 1999",b.weight: 106.38,group: a,1: 65,2: 74,3: -80,total: 74,+94kgmen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,morales gonzalez brandon alexander,chi,"born: jun 12, 1998",b.weight: 94.98,group: a,1: 125,2: -130,3: 134,total: 134,+94kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,seni umpierrez emanuel matias,uru,"born: jan 18, 1999",b.weight: 106.38,group: a,1: 90,2: 100,3: -105,total: 100,+94kgmen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,morales gonzalez brandon alexander,chi,"born: jun 12, 1998",b.weight: 94.98,group: a,snatch: 108,ci&jerk: 134,total: 242,,+94kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 2,seni umpierrez emanuel matias,uru,"born: jan 18, 1999",b.weight: 106.38,group: a,snatch: 74,ci&jerk: 100,total: 174,,+94kgmen,total,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,lahuanampa castillo lourdes mercedes,per,"born: oct 12, 2002",b.weight: 43.59,group: a,1: 44,2: 47,3: 50,total: 50,44kgwomen,snatch,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
rank: 1,lahuanampa castillo lourdes mercedes,per,"born: oct 12, 2002",b.weight: 43.59,group: a,1: 57,2: -61,3: 61,total: 61,44kgwomen,cleanjerk,SOUTH-AMERICAN YOUTH CHAMPIONSHIPS
