rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,lungu daniel,mda,"born: oct 16, 1998",b.weight: 54.94,group: a,1: 108,2: -111,3: 113,total: 113,55kgmen,snatch,European Championships
rank: 2,sahin muammer,tur,"born: feb 05, 1994",b.weight: 54.88,group: a,1: -109,2: 109,3: 112,total: 112,55kgmen,snatch,European Championships
rank: 3,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 54.88,group: a,1: -105,2: 105,3: 111,total: 111,55kgmen,snatch,European Championships
rank: 4,voronovskyi dmytro,ukr,"born: jan 03, 1997",b.weight: 54.96,group: a,1: 106,2: 110,3: -112,total: 110,55kgmen,snatch,European Championships
rank: 5,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 54.98,group: a,1: 100,2: 105,3: 108,total: 108,55kgmen,snatch,European Championships
rank: 6,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 54.74,group: a,1: 103,2: 107,3: -111,total: 107,55kgmen,snatch,European Championships
rank: 7,dokvadze giorgi,geo,"born: dec 22, 1997",b.weight: 54.96,group: a,1: 105,2: -108,3: -109,total: 105,55kgmen,snatch,European Championships
rank: 8,muhammet akkaya,tur,"born: may 10, 1999",b.weight: 55.00,group: a,1: 98,2: -104,3: -107,total: 98,55kgmen,snatch,European Championships
rank: 9,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.94,group: b,1: 93,2: -97,3: 97,total: 97,55kgmen,snatch,European Championships
rank: 1,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 54.88,group: a,1: 140,2: -147,3: 147,total: 147,55kgmen,cleanjerk,European Championships
rank: 2,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 54.98,group: a,1: 130,2: 135,3: 140,total: 140,55kgmen,cleanjerk,European Championships
rank: 3,voronovskyi dmytro,ukr,"born: jan 03, 1997",b.weight: 54.96,group: a,1: 133,2: 137,3: -140,total: 137,55kgmen,cleanjerk,European Championships
rank: 4,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 54.74,group: a,1: 130,2: -134,3: -136,total: 130,55kgmen,cleanjerk,European Championships
rank: 5,sahin muammer,tur,"born: feb 05, 1994",b.weight: 54.88,group: a,1: -130,2: -130,3: 130,total: 130,55kgmen,cleanjerk,European Championships
rank: 6,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.94,group: b,1: 119,2: 124,3: 127,total: 127,55kgmen,cleanjerk,European Championships
rank: 7,muhammet akkaya,tur,"born: may 10, 1999",b.weight: 55.00,group: a,1: 120,2: 127,3: -130,total: 127,55kgmen,cleanjerk,European Championships
rank: 8,lungu daniel,mda,"born: oct 16, 1998",b.weight: 54.94,group: a,1: -127,2: 127,3: -131,total: 127,55kgmen,cleanjerk,European Championships
rank: 9,dokvadze giorgi,geo,"born: dec 22, 1997",b.weight: 54.96,group: a,1: 124,2: -129,3: -129,total: 124,55kgmen,cleanjerk,European Championships
rank: 1,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 54.88,group: a,snatch: 111,ci&jerk: 147,total: 258,,55kgmen,total,European Championships
rank: 2,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 54.98,group: a,snatch: 108,ci&jerk: 140,total: 248,,55kgmen,total,European Championships
rank: 3,voronovskyi dmytro,ukr,"born: jan 03, 1997",b.weight: 54.96,group: a,snatch: 110,ci&jerk: 137,total: 247,,55kgmen,total,European Championships
rank: 4,sahin muammer,tur,"born: feb 05, 1994",b.weight: 54.88,group: a,snatch: 112,ci&jerk: 130,total: 242,,55kgmen,total,European Championships
rank: 5,lungu daniel,mda,"born: oct 16, 1998",b.weight: 54.94,group: a,snatch: 113,ci&jerk: 127,total: 240,,55kgmen,total,European Championships
rank: 6,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 54.74,group: a,snatch: 107,ci&jerk: 130,total: 237,,55kgmen,total,European Championships
rank: 7,dokvadze giorgi,geo,"born: dec 22, 1997",b.weight: 54.96,group: a,snatch: 105,ci&jerk: 124,total: 229,,55kgmen,total,European Championships
rank: 8,muhammet akkaya,tur,"born: may 10, 1999",b.weight: 55.00,group: a,snatch: 98,ci&jerk: 127,total: 225,,55kgmen,total,European Championships
rank: 9,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.94,group: b,snatch: 97,ci&jerk: 127,total: 224,,55kgmen,total,European Championships
rank: 1,grozdev stilyan rosenov,bul,"born: jul 27, 1999",b.weight: 60.82,group: a,1: 130,2: 134,3: 136,total: 136,61kgmen,snatch,European Championships
rank: 2,mishvelidze shota,geo,"born: oct 18, 1994",b.weight: 61.00,group: a,1: -129,2: 131,3: 135,total: 135,61kgmen,snatch,European Championships
rank: 3,laptseu henadz,blr,"born: dec 15, 1998",b.weight: 60.92,group: a,1: 128,2: -132,3: 132,total: 132,61kgmen,snatch,European Championships
rank: 4,hardal ferdi,tur,"born: dec 31, 1996",b.weight: 60.92,group: a,1: 130,2: -135,3: -135,total: 130,61kgmen,snatch,European Championships
rank: 5,brandhuber simon josef,ger,"born: jun 27, 1991",b.weight: 60.80,group: b,1: 120,2: 124,3: 127,total: 127,61kgmen,snatch,European Championships
rank: 6,massidda sergio,ita,"born: jan 26, 2002",b.weight: 60.86,group: a,1: 125,2: -130,3: -130,total: 125,61kgmen,snatch,European Championships
