rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,mkhitaryan monte,arm,"born: dec 04, 2001",b.weight: 54.90,group: a,1: 105,2: 109,3: 111,total: 111,55kgmen,snatch,European Junior Championships
rank: 2,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 55.00,group: a,1: 105,2: 108,3: 110,total: 110,55kgmen,snatch,European Junior Championships
rank: 3,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.00,group: a,1: 100,2: 105,3: 107,total: 107,55kgmen,snatch,European Junior Championships
rank: 4,massidda sergio,ita,"born: jan 26, 2002",b.weight: 54.80,group: a,1: 100,2: 103,3: 106,total: 106,55kgmen,snatch,European Junior Championships
rank: 5,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 54.65,group: a,1: 102,2: -106,3: 106,total: 106,55kgmen,snatch,European Junior Championships
rank: 6,cabuk haci osman,tur,"born: dec 03, 2002",b.weight: 54.90,group: a,1: -95,2: 95,3: 101,total: 101,55kgmen,snatch,European Junior Championships
rank: 7,muhammet akkaya,tur,"born: may 10, 1999",b.weight: 54.95,group: a,1: 95,2: -101,3: 101,total: 101,55kgmen,snatch,European Junior Championships
rank: 8,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.95,group: a,1: 95,2: 99,3: -103,total: 99,55kgmen,snatch,European Junior Championships
rank: 9,moskal matej,cze,"born: oct 21, 2002",b.weight: 54.70,group: a,1: 87,2: 91,3: 94,total: 94,55kgmen,snatch,European Junior Championships
rank: 10,papou yahor,blr,"born: sep 15, 2003",b.weight: 55.00,group: a,1: 93,2: -96,3: -96,total: 93,55kgmen,snatch,European Junior Championships
rank: 1,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.00,group: a,1: 132,2: 136,3: -147,total: 136,55kgmen,cleanjerk,European Junior Championships
rank: 2,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 54.65,group: a,1: 132,2: -134,3: 134,total: 134,55kgmen,cleanjerk,European Junior Championships
rank: 3,massidda sergio,ita,"born: jan 26, 2002",b.weight: 54.80,group: a,1: 126,2: 132,3: 133,total: 133,55kgmen,cleanjerk,European Junior Championships
rank: 4,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 55.00,group: a,1: 127,2: -132,3: 132,total: 132,55kgmen,cleanjerk,European Junior Championships
rank: 5,cabuk haci osman,tur,"born: dec 03, 2002",b.weight: 54.90,group: a,1: 120,2: 128,3: -133,total: 128,55kgmen,cleanjerk,European Junior Championships
rank: 6,mkhitaryan monte,arm,"born: dec 04, 2001",b.weight: 54.90,group: a,1: -125,2: 125,3: -130,total: 125,55kgmen,cleanjerk,European Junior Championships
rank: 7,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.95,group: a,1: 115,2: 120,3: 123,total: 123,55kgmen,cleanjerk,European Junior Championships
rank: 8,papou yahor,blr,"born: sep 15, 2003",b.weight: 55.00,group: a,1: 112,2: 117,3: -122,total: 117,55kgmen,cleanjerk,European Junior Championships
rank: 9,moskal matej,cze,"born: oct 21, 2002",b.weight: 54.70,group: a,1: 110,2: 115,3: -118,total: 115,55kgmen,cleanjerk,European Junior Championships
rank: 10,muhammet akkaya,tur,"born: may 10, 1999",b.weight: 54.95,group: a,1: -115,2: -115,3: 115,total: 115,55kgmen,cleanjerk,European Junior Championships
rank: 1,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.00,group: a,snatch: 107,ci&jerk: 136,total: 243,,55kgmen,total,European Junior Championships
rank: 2,luca marian-cristian,rou,"born: feb 16, 1999",b.weight: 55.00,group: a,snatch: 110,ci&jerk: 132,total: 242,,55kgmen,total,European Junior Championships
rank: 3,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 54.65,group: a,snatch: 106,ci&jerk: 134,total: 240,,55kgmen,total,European Junior Championships
rank: 4,massidda sergio,ita,"born: jan 26, 2002",b.weight: 54.80,group: a,snatch: 106,ci&jerk: 133,total: 239,,55kgmen,total,European Junior Championships
rank: 5,mkhitaryan monte,arm,"born: dec 04, 2001",b.weight: 54.90,group: a,snatch: 111,ci&jerk: 125,total: 236,,55kgmen,total,European Junior Championships
rank: 6,cabuk haci osman,tur,"born: dec 03, 2002",b.weight: 54.90,group: a,snatch: 101,ci&jerk: 128,total: 229,,55kgmen,total,European Junior Championships
rank: 7,polak frantisek,cze,"born: jul 01, 2001",b.weight: 54.95,group: a,snatch: 99,ci&jerk: 123,total: 222,,55kgmen,total,European Junior Championships
rank: 8,muhammet akkaya,tur,"born: may 10, 1999",b.weight: 54.95,group: a,snatch: 101,ci&jerk: 115,total: 216,,55kgmen,total,European Junior Championships
rank: 9,papou yahor,blr,"born: sep 15, 2003",b.weight: 55.00,group: a,snatch: 93,ci&jerk: 117,total: 210,,55kgmen,total,European Junior Championships
rank: 10,moskal matej,cze,"born: oct 21, 2002",b.weight: 54.70,group: a,snatch: 94,ci&jerk: 115,total: 209,,55kgmen,total,European Junior Championships
rank: 1,kara ramazan,tur,"born: jun 19, 1999",b.weight: 60.90,group: a,1: 114,2: 117,3: 119,total: 119,61kgmen,snatch,European Junior Championships
rank: 2,ruiu davide,ita,"born: jun 22, 2001",b.weight: 60.85,group: a,1: 115,2: 118,3: -120,total: 118,61kgmen,snatch,European Junior Championships
rank: 3,donen dogan,tur,"born: dec 10, 2002",b.weight: 60.65,group: a,1: -117,2: -117,3: 117,total: 117,61kgmen,snatch,European Junior Championships
rank: 4,urban kacper kamil,pol,"born: nov 08, 2001",b.weight: 60.90,group: a,1: 110,2: 115,3: -118,total: 115,61kgmen,snatch,European Junior Championships
rank: 5,atroshchanka dzianis,blr,"born: jan 14, 2000",b.weight: 60.75,group: a,1: 110,2: 115,3: -117,total: 115,61kgmen,snatch,European Junior Championships
rank: 6,stasik martin marek,pol,"born: feb 07, 2001",b.weight: 60.60,group: a,1: 105,2: 110,3: -112,total: 110,61kgmen,snatch,European Junior Championships
rank: 7,vladisavljev stevan,srb,"born: jul 04, 1999",b.weight: 61.00,group: a,1: 105,2: -110,3: -110,total: 105,61kgmen,snatch,European Junior Championships
rank: ---,racheru alin silviu,rou,"born: oct 06, 2003",b.weight: 60.40,group: a,1: -95,2: -98,3: -98,total: ---,61kgmen,snatch,European Junior Championships
rank: 1,ruiu davide,ita,"born: jun 22, 2001",b.weight: 60.85,group: a,1: 146,2: 152,3: ---,total: 152,61kgmen,cleanjerk,European Junior Championships
rank: 2,donen dogan,tur,"born: dec 10, 2002",b.weight: 60.65,group: a,1: 138,2: 141,3: 145,total: 145,61kgmen,cleanjerk,European Junior Championships
rank: 3,kara ramazan,tur,"born: jun 19, 1999",b.weight: 60.90,group: a,1: -144,2: 144,3: -151,total: 144,61kgmen,cleanjerk,European Junior Championships
rank: 4,vladisavljev stevan,srb,"born: jul 04, 1999",b.weight: 61.00,group: a,1: 135,2: 140,3: -145,total: 140,61kgmen,cleanjerk,European Junior Championships
rank: 5,stasik martin marek,pol,"born: feb 07, 2001",b.weight: 60.60,group: a,1: 130,2: 138,3: -143,total: 138,61kgmen,cleanjerk,European Junior Championships
rank: 6,atroshchanka dzianis,blr,"born: jan 14, 2000",b.weight: 60.75,group: a,1: 130,2: 136,3: -141,total: 136,61kgmen,cleanjerk,European Junior Championships
rank: 7,urban kacper kamil,pol,"born: nov 08, 2001",b.weight: 60.90,group: a,1: 135,2: -141,3: -144,total: 135,61kgmen,cleanjerk,European Junior Championships
rank: 8,racheru alin silviu,rou,"born: oct 06, 2003",b.weight: 60.40,group: a,1: 125,2: -128,3: 128,total: 128,61kgmen,cleanjerk,European Junior Championships
rank: 1,ruiu davide,ita,"born: jun 22, 2001",b.weight: 60.85,group: a,snatch: 118,ci&jerk: 152,total: 270,,61kgmen,total,European Junior Championships
rank: 2,kara ramazan,tur,"born: jun 19, 1999",b.weight: 60.90,group: a,snatch: 119,ci&jerk: 144,total: 263,,61kgmen,total,European Junior Championships
rank: 3,donen dogan,tur,"born: dec 10, 2002",b.weight: 60.65,group: a,snatch: 117,ci&jerk: 145,total: 262,,61kgmen,total,European Junior Championships
rank: 4,atroshchanka dzianis,blr,"born: jan 14, 2000",b.weight: 60.75,group: a,snatch: 115,ci&jerk: 136,total: 251,,61kgmen,total,European Junior Championships
rank: 5,urban kacper kamil,pol,"born: nov 08, 2001",b.weight: 60.90,group: a,snatch: 115,ci&jerk: 135,total: 250,,61kgmen,total,European Junior Championships
rank: 6,stasik martin marek,pol,"born: feb 07, 2001",b.weight: 60.60,group: a,snatch: 110,ci&jerk: 138,total: 248,,61kgmen,total,European Junior Championships
rank: 7,vladisavljev stevan,srb,"born: jul 04, 1999",b.weight: 61.00,group: a,snatch: 105,ci&jerk: 140,total: 245,,61kgmen,total,European Junior Championships
rank: ---,racheru alin silviu,rou,"born: oct 06, 2003",b.weight: 60.40,group: a,snatch: ---,ci&jerk: 128,total: ---,,61kgmen,total,European Junior Championships
rank: 1,garaev zulfat,rus,"born: jan 12, 2000",b.weight: 66.70,group: a,1: 140,2: 144,3: -147,total: 144,67kgmen,snatch,European Junior Championships
rank: 2,grozdev stilyan rosenov,bul,"born: jul 27, 1999",b.weight: 66.48,group: a,1: 130,2: -134,3: 135,total: 135,67kgmen,snatch,European Junior Championships
rank: 3,genchev valentin,bul,"born: apr 03, 2000",b.weight: 66.70,group: a,1: 129,2: 132,3: 134,total: 134,67kgmen,snatch,European Junior Championships
rank: 4,asanidze kakhi,geo,"born: oct 01, 2000",b.weight: 66.65,group: a,1: -131,2: -133,3: 134,total: 134,67kgmen,snatch,European Junior Championships
rank: 5,smochek vitalii,ukr,"born: jun 21, 2000",b.weight: 66.95,group: a,1: 127,2: 131,3: -134,total: 131,67kgmen,snatch,European Junior Championships
rank: 6,ivanou dzmitry,blr,"born: nov 04, 2000",b.weight: 66.95,group: a,1: 123,2: 129,3: -133,total: 129,67kgmen,snatch,European Junior Championships
rank: 7,danciu emanuel-marian,rou,"born: apr 01, 2001",b.weight: 66.45,group: a,1: 115,2: 120,3: 124,total: 124,67kgmen,snatch,European Junior Championships
rank: 8,gasimov rustam,aze,"born: jan 29, 2002",b.weight: 66.95,group: a,1: -115,2: 115,3: 123,total: 123,67kgmen,snatch,European Junior Championships
rank: 9,giorbelidze gurami,geo,"born: mar 17, 2002",b.weight: 66.40,group: a,1: 117,2: 120,3: 122,total: 122,67kgmen,snatch,European Junior Championships
rank: 10,musteata mihail,mda,"born: may 26, 2002",b.weight: 66.60,group: b,1: 115,2: 120,3: -124,total: 120,67kgmen,snatch,European Junior Championships
rank: 11,nikoghosyan sevak,arm,"born: jul 25, 1999",b.weight: 66.80,group: a,1: 115,2: 120,3: -124,total: 120,67kgmen,snatch,European Junior Championships
rank: 12,florea robert-george,rou,"born: jun 26, 2002",b.weight: 66.35,group: b,1: 114,2: -118,3: 118,total: 118,67kgmen,snatch,European Junior Championships
rank: 13,farmer michael anthony,gbr,"born: may 06, 1999",b.weight: 66.60,group: b,1: -116,2: 116,3: -119,total: 116,67kgmen,snatch,European Junior Championships
