rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,iarkin viacheslav,rus,"born: nov 19, 1997",b.weight: 49.72,group: a,1: -89,2: 89,3: 91,total: 91,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,albu marian,rou,"born: jun 15, 1996",b.weight: 49.90,group: a,1: 86,2: 90,3: -92,total: 90,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,bakhshalizada valeh,aze,"born: oct 07, 1997",b.weight: 49.42,group: a,1: 83,2: 88,3: -91,total: 88,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,musokhranov oleg,rus,"born: aug 23, 1995",b.weight: 49.78,group: a,1: 82,2: 85,3: 87,total: 87,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 49.46,group: a,1: 78,2: 80,3: -83,total: 80,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,komorowski tomasz dawid,pol,"born: mar 21, 1995",b.weight: 49.76,group: a,1: -77,2: 77,3: 79,total: 79,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,sotirov georgi stefanov,bul,"born: nov 19, 1996",b.weight: 49.74,group: a,1: 73,2: 75,3: -78,total: 75,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,elis murat,tur,"born: feb 23, 1998",b.weight: 49.78,group: a,1: -73,2: 73,3: -80,total: 73,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,arcara fabio,ita,"born: jan 28, 1997",b.weight: 49.26,group: a,1: 63,2: 67,3: 70,total: 70,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,mocaer alan,fra,"born: mar 07, 1996",b.weight: 49.02,group: a,1: 63,2: 66,3: 68,total: 68,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,talu kalle,est,"born: mar 20, 1997",b.weight: 49.66,group: a,1: -65,2: -65,3: -65,total: ---,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,manea robert stefan,rou,"born: dec 09, 1997",b.weight: 49.68,group: a,1: -88,2: -88,3: -88,total: ---,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,bakhshalizada valeh,aze,"born: oct 07, 1997",b.weight: 49.42,group: a,1: 111,2: 116,3: -120,total: 116,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,manea robert stefan,rou,"born: dec 09, 1997",b.weight: 49.68,group: a,1: 106,2: 109,3: -117,total: 109,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,iarkin viacheslav,rus,"born: nov 19, 1997",b.weight: 49.72,group: a,1: -108,2: 108,3: -111,total: 108,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,albu marian,rou,"born: jun 15, 1996",b.weight: 49.90,group: a,1: -106,2: -106,3: 107,total: 107,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 49.46,group: a,1: 98,2: 105,3: -108,total: 105,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,komorowski tomasz dawid,pol,"born: mar 21, 1995",b.weight: 49.76,group: a,1: 95,2: 99,3: 101,total: 101,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,musokhranov oleg,rus,"born: aug 23, 1995",b.weight: 49.78,group: a,1: 98,2: -105,3: -107,total: 98,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,mocaer alan,fra,"born: mar 07, 1996",b.weight: 49.02,group: a,1: 90,2: -95,3: 95,total: 95,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,sotirov georgi stefanov,bul,"born: nov 19, 1996",b.weight: 49.74,group: a,1: 90,2: -95,3: -95,total: 90,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,elis murat,tur,"born: feb 23, 1998",b.weight: 49.78,group: a,1: 82,2: 88,3: 90,total: 90,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 11,arcara fabio,ita,"born: jan 28, 1997",b.weight: 49.26,group: a,1: 80,2: 85,3: 88,total: 88,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 12,talu kalle,est,"born: mar 20, 1997",b.weight: 49.66,group: a,1: 77,2: 81,3: -85,total: 81,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,bakhshalizada valeh,aze,"born: oct 07, 1997",b.weight: 49.42,group: a,snatch: 88,ci&jerk: 116,total: 204,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,iarkin viacheslav,rus,"born: nov 19, 1997",b.weight: 49.72,group: a,snatch: 91,ci&jerk: 108,total: 199,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,albu marian,rou,"born: jun 15, 1996",b.weight: 49.90,group: a,snatch: 90,ci&jerk: 107,total: 197,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 49.46,group: a,snatch: 80,ci&jerk: 105,total: 185,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,musokhranov oleg,rus,"born: aug 23, 1995",b.weight: 49.78,group: a,snatch: 87,ci&jerk: 98,total: 185,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,komorowski tomasz dawid,pol,"born: mar 21, 1995",b.weight: 49.76,group: a,snatch: 79,ci&jerk: 101,total: 180,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,sotirov georgi stefanov,bul,"born: nov 19, 1996",b.weight: 49.74,group: a,snatch: 75,ci&jerk: 90,total: 165,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,mocaer alan,fra,"born: mar 07, 1996",b.weight: 49.02,group: a,snatch: 68,ci&jerk: 95,total: 163,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,elis murat,tur,"born: feb 23, 1998",b.weight: 49.78,group: a,snatch: 73,ci&jerk: 90,total: 163,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,arcara fabio,ita,"born: jan 28, 1997",b.weight: 49.26,group: a,snatch: 70,ci&jerk: 88,total: 158,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
