rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 49.40,group: a,1: 91,2: -101,3: 101,total: 101,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,panrak krongrat,tha,"born: feb 09, 1995",b.weight: 49.65,group: a,1: 85,2: 87,3: 90,total: 90,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,mirzayev seyitjan,tkm,"born: apr 30, 1994",b.weight: 49.45,group: a,1: 78,2: 82,3: 86,total: 86,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,phone myint naing,mya,"born: may 15, 1995",b.weight: 49.40,group: a,1: 75,2: 78,3: -82,total: 78,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,san a cam,vie,"born: sep 12, 1997",b.weight: 49.45,group: a,1: 67,2: 72,3: 75,total: 75,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,hsieh shang-cheng,tpe,"born: apr 22, 1996",b.weight: 49.70,group: a,1: 65,2: 68,3: 75,total: 75,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,loitongbam ajit singh,ind,"born: dec 30, 1995",b.weight: 49.45,group: a,1: 70,2: -75,3: -75,total: 70,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 8,mainazarov islambek,kgz,"born: may 06, 1994",b.weight: 49.10,group: a,1: -55,2: 55,3: 60,total: 60,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 1,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 49.40,group: a,1: 113,2: 122,3: 126,total: 126,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,panrak krongrat,tha,"born: feb 09, 1995",b.weight: 49.65,group: a,1: 105,2: 107,3: -112,total: 107,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,mirzayev seyitjan,tkm,"born: apr 30, 1994",b.weight: 49.45,group: a,1: 96,2: 102,3: 106,total: 106,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,phone myint naing,mya,"born: may 15, 1995",b.weight: 49.40,group: a,1: 95,2: 101,3: 105,total: 105,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,hsieh shang-cheng,tpe,"born: apr 22, 1996",b.weight: 49.70,group: a,1: 92,2: 97,3: -102,total: 97,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,san a cam,vie,"born: sep 12, 1997",b.weight: 49.45,group: a,1: 90,2: 95,3: -97,total: 95,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,loitongbam ajit singh,ind,"born: dec 30, 1995",b.weight: 49.45,group: a,1: -85,2: 85,3: 88,total: 88,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 8,mainazarov islambek,kgz,"born: may 06, 1994",b.weight: 49.10,group: a,1: 65,2: 70,3: 75,total: 75,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 1,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 49.40,group: a,snatch: 101,ci&jerk: 126,total: 227,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,panrak krongrat,tha,"born: feb 09, 1995",b.weight: 49.65,group: a,snatch: 90,ci&jerk: 107,total: 197,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,mirzayev seyitjan,tkm,"born: apr 30, 1994",b.weight: 49.45,group: a,snatch: 86,ci&jerk: 106,total: 192,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,phone myint naing,mya,"born: may 15, 1995",b.weight: 49.40,group: a,snatch: 78,ci&jerk: 105,total: 183,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,hsieh shang-cheng,tpe,"born: apr 22, 1996",b.weight: 49.70,group: a,snatch: 75,ci&jerk: 97,total: 172,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,san a cam,vie,"born: sep 12, 1997",b.weight: 49.45,group: a,snatch: 75,ci&jerk: 95,total: 170,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,loitongbam ajit singh,ind,"born: dec 30, 1995",b.weight: 49.45,group: a,snatch: 70,ci&jerk: 88,total: 158,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 8,mainazarov islambek,kgz,"born: may 06, 1994",b.weight: 49.10,group: a,snatch: 60,ci&jerk: 75,total: 135,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 1,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 55.50,group: a,1: 114,2: -123,3: 127,total: 127,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,kon-ngoen arun,tha,"born: jan 02, 1994",b.weight: 55.80,group: a,1: 95,2: 100,3: 102,total: 102,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,matkerimov ihtiyor,tkm,"born: apr 18, 1994",b.weight: 55.85,group: a,1: 93,2: 98,3: 101,total: 101,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,saisaart worachet,tha,"born: jul 02, 1994",b.weight: 55.30,group: a,1: 95,2: -99,3: -99,total: 95,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,mokhtar mohamad anas malik bin,mas,"born: jul 24, 1994",b.weight: 55.30,group: a,1: 95,2: -98,3: -98,total: 95,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,chen hsiao jung,tpe,"born: jun 16, 1994",b.weight: 55.75,group: a,1: 85,2: 90,3: -92,total: 90,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,yokubov doston,uzb,"born: apr 05, 1995",b.weight: 55.80,group: a,1: -90,2: -90,3: 90,total: 90,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
