rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,sin chol bom,prk,"born: jun 15, 1990",b.weight: 55.77,group: a,1: 108,2: 112,3: -113,total: 112,56kgmen,snatch,ASIAN CUP
rank: 2,go suk-kyo,kor,"born: dec 02, 1981",b.weight: 55.73,group: a,1: 106,2: 110,3: -113,total: 110,56kgmen,snatch,ASIAN CUP
rank: 3,deng yawei,chn,"born: aug 10, 1995",b.weight: 55.85,group: a,1: 100,2: 106,3: 109,total: 109,56kgmen,snatch,ASIAN CUP
rank: 4,ri nung song,prk,"born: nov 23, 1985",b.weight: 55.84,group: a,1: 102,2: 107,3: -111,total: 107,56kgmen,snatch,ASIAN CUP
rank: 1,sin chol bom,prk,"born: jun 15, 1990",b.weight: 55.77,group: a,1: 140,2: 143,3: -147,total: 143,56kgmen,cleanjerk,ASIAN CUP
rank: 2,go suk-kyo,kor,"born: dec 02, 1981",b.weight: 55.73,group: a,1: 135,2: 139,3: 142,total: 142,56kgmen,cleanjerk,ASIAN CUP
rank: 3,deng yawei,chn,"born: aug 10, 1995",b.weight: 55.85,group: a,1: 135,2: 141,3: -147,total: 141,56kgmen,cleanjerk,ASIAN CUP
rank: 4,ri nung song,prk,"born: nov 23, 1985",b.weight: 55.84,group: a,1: -138,2: -138,3: 138,total: 138,56kgmen,cleanjerk,ASIAN CUP
rank: 1,sin chol bom,prk,"born: jun 15, 1990",b.weight: 55.77,group: a,snatch: 112,ci&jerk: 143,total: 255,,56kgmen,total,ASIAN CUP
rank: 2,go suk-kyo,kor,"born: dec 02, 1981",b.weight: 55.73,group: a,snatch: 110,ci&jerk: 142,total: 252,,56kgmen,total,ASIAN CUP
rank: 3,deng yawei,chn,"born: aug 10, 1995",b.weight: 55.85,group: a,snatch: 109,ci&jerk: 141,total: 250,,56kgmen,total,ASIAN CUP
rank: 4,ri nung song,prk,"born: nov 23, 1985",b.weight: 55.84,group: a,snatch: 107,ci&jerk: 138,total: 245,,56kgmen,total,ASIAN CUP
