rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,timi sitiveni nukuse,fij,"born: apr 26, 2001",b.weight: 46.71,group: a,1: 45,2: 50,3: - 55,total: 50,50kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,timi sitiveni nukuse,fij,"born: apr 26, 2001",b.weight: 46.71,group: a,1: 55,2: - 60,3: 60,total: 60,50kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: ---,timi sitiveni nukuse,fij,"born: apr 26, 2001",b.weight: 46.71,group: a,snatch: 50,ci&jerk: 60,total: ---,,50kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 54.38,group: a,1: 75,2: - 80,3: 80,total: 80,56kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.17,group: a,1: 64,2: 69,3: - 74,total: 69,56kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 54.38,group: a,1: - 93,2: - 93,3: 93,total: 93,56kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.17,group: a,1: 81,2: - 90,3: - 90,total: 81,56kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,raobu manuila,tuv,"born: sep 18, 2000",b.weight: 54.38,group: a,snatch: 80,ci&jerk: 93,total: 173,,56kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,kuaaba tibwere,kir,"born: apr 11, 1999",b.weight: 55.17,group: a,snatch: 69,ci&jerk: 81,total: 150,,56kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,doguape larko,nru,"born: jul 05, 2000",b.weight: 60.62,group: a,1: 84,2: - 90,3: 90,total: 90,62kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.36,group: a,1: 82,2: 87,3: - 92,total: 87,62kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 3,detudamo uea,nru,"born: dec 16, 1999",b.weight: 60.92,group: a,1: 70,2: - 75,3: - 75,total: 70,62kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 4,hempsey kieren alan,nzl,"born: sep 02, 1999",b.weight: 60.25,group: a,1: 62,2: 65,3: - 70,total: 65,62kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.36,group: a,1: 107,2: 112,3: -117,total: 112,62kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,doguape larko,nru,"born: jul 05, 2000",b.weight: 60.62,group: a,1: 105,2: 110,3: -112,total: 110,62kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 3,detudamo uea,nru,"born: dec 16, 1999",b.weight: 60.92,group: a,1: 80,2: 85,3: - 90,total: 85,62kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 4,hempsey kieren alan,nzl,"born: sep 02, 1999",b.weight: 60.25,group: a,1: - 81,2: - 81,3: 81,total: 81,62kgmen,cleanjerk,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,doguape larko,nru,"born: jul 05, 2000",b.weight: 60.62,group: a,snatch: 90,ci&jerk: 110,total: 200,,62kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 2,betero takirua,kir,"born: jan 10, 1999",b.weight: 61.36,group: a,snatch: 87,ci&jerk: 112,total: 199,,62kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 3,detudamo uea,nru,"born: dec 16, 1999",b.weight: 60.92,group: a,snatch: 70,ci&jerk: 85,total: 155,,62kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 4,hempsey kieren alan,nzl,"born: sep 02, 1999",b.weight: 60.25,group: a,snatch: 65,ci&jerk: 81,total: 146,,62kgmen,total,2016 OCEANIAN YOUTH CHAMPIONSHIPS
rank: 1,lawgun isaac charlie ng,nzl,"born: may 16, 2000",b.weight: 64.64,group: a,1: 77,2: 81,3: 86,total: 86,69kgmen,snatch,2016 OCEANIAN YOUTH CHAMPIONSHIPS
