rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,mechichi mohamed aziz,tun,"born: nov 29, 2000",b.weight: 49.50,group: a,1: 80,2: -83,3: -85,total: 80,50kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,abdellah awney ahmed abdelsamee,egy,"born: jul 16, 2001",b.weight: 49.50,group: a,1: 70,2: 75,3: -81,total: 75,50kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,chitioui mohamed raouf,alg,"born: jan 01, 1999",b.weight: 50.00,group: a,1: 65,2: 71,3: -76,total: 71,50kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,mechichi mohamed aziz,tun,"born: nov 29, 2000",b.weight: 49.50,group: a,1: -97,2: 97,3: -99,total: 97,50kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,chitioui mohamed raouf,alg,"born: jan 01, 1999",b.weight: 50.00,group: a,1: 92,2: 97,3: -102,total: 97,50kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,abdellah awney ahmed abdelsamee,egy,"born: jul 16, 2001",b.weight: 49.50,group: a,1: 91,2: -96,3: 96,total: 96,50kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,mechichi mohamed aziz,tun,"born: nov 29, 2000",b.weight: 49.50,group: a,snatch: 80,ci&jerk: 97,total: 177,,50kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,abdellah awney ahmed abdelsamee,egy,"born: jul 16, 2001",b.weight: 49.50,group: a,snatch: 75,ci&jerk: 96,total: 171,,50kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,chitioui mohamed raouf,alg,"born: jan 01, 1999",b.weight: 50.00,group: a,snatch: 71,ci&jerk: 97,total: 168,,50kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,ossama mahmoud ahmed,egy,"born: jan 01, 2000",b.weight: 55.60,group: a,1: 90,2: 95,3: 98,total: 98,56kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,eltamadi ahmed abdelghani said,egy,"born: jan 16, 1999",b.weight: 55.95,group: a,1: 91,2: 96,3: -99,total: 96,56kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,jebali nidhal,tun,"born: oct 04, 2000",b.weight: 55.85,group: a,1: 85,2: 90,3: 94,total: 94,56kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,eltamadi ahmed abdelghani said,egy,"born: jan 16, 1999",b.weight: 55.95,group: a,1: 112,2: 117,3: -120,total: 117,56kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,ossama mahmoud ahmed,egy,"born: jan 01, 2000",b.weight: 55.60,group: a,1: 110,2: 116,3: -120,total: 116,56kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,jebali nidhal,tun,"born: oct 04, 2000",b.weight: 55.85,group: a,1: 107,2: -110,3: -111,total: 107,56kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,ossama mahmoud ahmed,egy,"born: jan 01, 2000",b.weight: 55.60,group: a,snatch: 98,ci&jerk: 116,total: 214,,56kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,eltamadi ahmed abdelghani said,egy,"born: jan 16, 1999",b.weight: 55.95,group: a,snatch: 96,ci&jerk: 117,total: 213,,56kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,jebali nidhal,tun,"born: oct 04, 2000",b.weight: 55.85,group: a,snatch: 94,ci&jerk: 107,total: 201,,56kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,romdhani firas,tun,"born: oct 15, 1999",b.weight: 61.60,group: a,1: 95,2: 97,3: 102,total: 102,62kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,otmane mohamed el amine,alg,"born: apr 10, 2000",b.weight: 61.35,group: a,1: -90,2: 90,3: 96,total: 96,62kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,mokhtar omar,tun,"born: feb 06, 2000",b.weight: 61.15,group: a,1: 87,2: 90,3: 92,total: 92,62kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,otmane mohamed el amine,alg,"born: apr 10, 2000",b.weight: 61.35,group: a,1: -114,2: -114,3: 115,total: 115,62kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,mokhtar omar,tun,"born: feb 06, 2000",b.weight: 61.15,group: a,1: 111,2: 113,3: 114,total: 114,62kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,romdhani firas,tun,"born: oct 15, 1999",b.weight: 61.60,group: a,1: -114,2: -114,3: 114,total: 114,62kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,romdhani firas,tun,"born: oct 15, 1999",b.weight: 61.60,group: a,snatch: 102,ci&jerk: 114,total: 216,,62kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,otmane mohamed el amine,alg,"born: apr 10, 2000",b.weight: 61.35,group: a,snatch: 96,ci&jerk: 115,total: 211,,62kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,mokhtar omar,tun,"born: feb 06, 2000",b.weight: 61.15,group: a,snatch: 92,ci&jerk: 114,total: 206,,62kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,bchini slim,tun,"born: jan 20, 1999",b.weight: 68.35,group: a,1: 110,2: 113,3: -116,total: 113,69kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,bchini slim,tun,"born: jan 20, 1999",b.weight: 68.35,group: a,1: -132,2: 132,3: 138,total: 138,69kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,bchini slim,tun,"born: jan 20, 1999",b.weight: 68.35,group: a,snatch: 113,ci&jerk: 138,total: 251,,69kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,ali ahmed sayed ashour,egy,"born: jan 10, 1999",b.weight: 76.25,group: a,1: 120,2: 126,3: 131,total: 131,77kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,touairi faris,alg,"born: jun 11, 1999",b.weight: 74.65,group: a,1: -120,2: 120,3: 130,total: 130,77kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,abuzriba ahmed mustafa ahmed,lba,"born: apr 16, 2000",b.weight: 76.60,group: a,1: 100,2: -110,3: 110,total: 110,77kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,ibn haj ajmi mohamed khames,tun,"born: jan 01, 1999",b.weight: 77.00,group: a,1: 93,2: -102,3: 102,total: 102,77kgmen,snatch,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,ali ahmed sayed ashour,egy,"born: jan 10, 1999",b.weight: 76.25,group: a,1: 150,2: 157,3: 162,total: 162,77kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,touairi faris,alg,"born: jun 11, 1999",b.weight: 74.65,group: a,1: 147,2: -156,3: 156,total: 156,77kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,abuzriba ahmed mustafa ahmed,lba,"born: apr 16, 2000",b.weight: 76.60,group: a,1: 125,2: 130,3: 135,total: 135,77kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,ibn haj ajmi mohamed khames,tun,"born: jan 01, 1999",b.weight: 77.00,group: a,1: 120,2: 130,3: -132,total: 130,77kgmen,cleanjerk,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,ali ahmed sayed ashour,egy,"born: jan 10, 1999",b.weight: 76.25,group: a,snatch: 131,ci&jerk: 162,total: 293,,77kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,touairi faris,alg,"born: jun 11, 1999",b.weight: 74.65,group: a,snatch: 130,ci&jerk: 156,total: 286,,77kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,abuzriba ahmed mustafa ahmed,lba,"born: apr 16, 2000",b.weight: 76.60,group: a,snatch: 110,ci&jerk: 135,total: 245,,77kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,ibn haj ajmi mohamed khames,tun,"born: jan 01, 1999",b.weight: 77.00,group: a,snatch: 102,ci&jerk: 130,total: 232,,77kgmen,total,2016 AFRICAN YOUTH CHAMPIONSHIPS
