rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,du binghao,chn,"born: jun 17, 1984",b.weight: 55.97,group: a,1: 110,2: -120,3: 120,total: 120,56kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 2,romo alejandro,mex,"born: jul 24, 1979",b.weight: 55.89,group: a,1: 92,2: 97,3: -101,total: 97,56kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 3,galvez jose,per,"born: aug 10, 1985",b.weight: 55.29,group: a,1: - 90,2: 90,3: - 96,total: 90,56kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 4,tsai sheng-fen,tpe,"born: oct 27, 1984",b.weight: 55.62,group: a,1: 90,2: -100,3: -100,total: 90,56kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 1,du binghao,chn,"born: jun 17, 1984",b.weight: 55.97,group: a,1: 140,2: -150,3: -150,total: 140,56kgmen,cleanjerk,10th UNIVERSITY WORLD CUP
rank: 2,tsai sheng-fen,tpe,"born: oct 27, 1984",b.weight: 55.62,group: a,1: 121,2: 128,3: 135,total: 135,56kgmen,cleanjerk,10th UNIVERSITY WORLD CUP
rank: 3,galvez jose,per,"born: aug 10, 1985",b.weight: 55.29,group: a,1: 120,2: 125,3: 127,total: 127,56kgmen,cleanjerk,10th UNIVERSITY WORLD CUP
rank: 4,romo alejandro,mex,"born: jul 24, 1979",b.weight: 55.89,group: a,1: 120,2: -125,3: -125,total: 120,56kgmen,cleanjerk,10th UNIVERSITY WORLD CUP
rank: 1,du binghao,chn,"born: jun 17, 1984",b.weight: 55.97,group: a,snatch: 120,ci&jerk: 140,total: 260,,56kgmen,total,10th UNIVERSITY WORLD CUP
rank: 2,tsai sheng-fen,tpe,"born: oct 27, 1984",b.weight: 55.62,group: a,snatch: 90,ci&jerk: 135,total: 225,,56kgmen,total,10th UNIVERSITY WORLD CUP
rank: 3,galvez jose,per,"born: aug 10, 1985",b.weight: 55.29,group: a,snatch: 90,ci&jerk: 127,total: 217,,56kgmen,total,10th UNIVERSITY WORLD CUP
rank: 4,romo alejandro,mex,"born: jul 24, 1979",b.weight: 55.89,group: a,snatch: 97,ci&jerk: 120,total: 217,,56kgmen,total,10th UNIVERSITY WORLD CUP
rank: 1,zhang xiangxiang,chn,"born: jul 16, 1983",b.weight: 61.92,group: a,1: 133,2: -138,3: -138,total: 133,62kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 2,lazaro maykel ruiz gasso,cub,"born: oct 12, 1984",b.weight: 60.28,group: a,1: 114,2: 117,3: 123,total: 123,62kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 3,johnson derrick rshone,usa,"born: jan 06, 1985",b.weight: 61.93,group: a,1: 108,2: 111,3: 115,total: 115,62kgmen,snatch,10th UNIVERSITY WORLD CUP
rank: 4,yamauchi kyle,usa,"born: mar 05, 1983",b.weight: 61.57,group: a,1: 106,2: 110,3: -113,total: 110,62kgmen,snatch,10th UNIVERSITY WORLD CUP
