rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 55.87,group: a,1: 111,2: 116,3: -121,total: 116,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 2,nguyen van viet,vie,"born: mar 10, 1995",b.weight: 55.25,group: a,1: 108,2: -113,3: -113,total: 108,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 3,long decheng,chn,"born: jun 01, 1995",b.weight: 55.71,group: a,1: 108,2: -113,3: -113,total: 108,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 4,chetia apurba,ind,"born: may 06, 1994",b.weight: 55.61,group: a,1: 100,2: 105,3: -108,total: 105,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 5,jon ho gyong,prk,"born: jun 14, 1994",b.weight: 55.75,group: a,1: 105,2: -110,3: -110,total: 105,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 6,oshida shin,jpn,"born: jul 29, 1994",b.weight: 55.63,group: a,1: - 97,2: 97,3: 100,total: 100,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 7,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.45,group: a,1: - 95,2: 95,3: 99,total: 99,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 8,guo ding-nan,tpe,"born: jul 12, 1994",b.weight: 56.00,group: b,1: 95,2: 98,3: -100,total: 98,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 9,aslanov ruzimurod,uzb,"born: feb 01, 1995",b.weight: 55.16,group: b,1: 93,2: 97,3: -100,total: 97,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 10,chi ping-wen,tpe,"born: nov 23, 1995",b.weight: 55.76,group: b,1: 88,2: 92,3: - 95,total: 92,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 11,yuldashev mashkhurbek,uzb,"born: feb 17, 1997",b.weight: 52.13,group: b,1: 87,2: - 91,3: - 91,total: 87,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 12,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 51.15,group: b,1: - 75,2: 75,3: 80,total: 80,56kgmen,snatch,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 1,long decheng,chn,"born: jun 01, 1995",b.weight: 55.71,group: a,1: 135,2: 148,3: 153,total: 153,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 2,mingmoon witoon,tha,"born: feb 10, 1996",b.weight: 55.45,group: a,1: 135,2: 139,3: 141,total: 141,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 3,kruaithong sinphet,tha,"born: aug 22, 1995",b.weight: 55.87,group: a,1: -140,2: 140,3: -149,total: 140,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 4,jon ho gyong,prk,"born: jun 14, 1994",b.weight: 55.75,group: a,1: -133,2: 133,3: 135,total: 135,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 5,nguyen van viet,vie,"born: mar 10, 1995",b.weight: 55.25,group: a,1: 130,2: -134,3: -134,total: 130,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 6,chetia apurba,ind,"born: may 06, 1994",b.weight: 55.61,group: a,1: -128,2: 128,3: -134,total: 128,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 7,oshida shin,jpn,"born: jul 29, 1994",b.weight: 55.63,group: a,1: 122,2: 127,3: -129,total: 127,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 8,aslanov ruzimurod,uzb,"born: feb 01, 1995",b.weight: 55.16,group: b,1: 113,2: 117,3: 121,total: 121,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
rank: 9,chi ping-wen,tpe,"born: nov 23, 1995",b.weight: 55.76,group: b,1: 115,2: 120,3: -123,total: 120,56kgmen,cleanjerk,2014 ASIAN JUNIOR CHAMPIONSHIP
