rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,ali ahmet,irq,"born: jan 01, 1994",b.weight: 55.51,group: a,1: 105,2: 109,3: -112,total: 109,56kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 2,abishov allahyar,aze,"born: mar 30, 1995",b.weight: 55.81,group: a,1: 97,2: 101,3: 104,total: 104,56kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 3,kardes sevket,tur,"born: jan 05, 1993",b.weight: 55.83,group: a,1: -102,2: 102,3: 105,total: 105,56kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 1,ali ahmet,irq,"born: jan 01, 1994",b.weight: 55.51,group: a,1: 130,2: 137,3: -140,total: 137,56kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 2,abishov allahyar,aze,"born: mar 30, 1995",b.weight: 55.81,group: a,1: 122,2: -127,3: 127,total: 127,56kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 3,kardes sevket,tur,"born: jan 05, 1993",b.weight: 55.83,group: a,1: 121,2: -126,3: 126,total: 126,56kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 1,ali ahmet,irq,"born: jan 01, 1994",b.weight: 55.51,group: a,snatch: 109,ci&jerk: 137,total: 246,,56kgmen,total,3rd ISSF CHAMPIONSHIPS
rank: 2,abishov allahyar,aze,"born: mar 30, 1995",b.weight: 55.81,group: a,snatch: 104,ci&jerk: 127,total: 231,,56kgmen,total,3rd ISSF CHAMPIONSHIPS
rank: 3,kardes sevket,tur,"born: jan 05, 1993",b.weight: 55.83,group: a,snatch: 105,ci&jerk: 126,total: 231,,56kgmen,total,3rd ISSF CHAMPIONSHIPS
rank: 1,aydin emrah,tur,"born: jun 24, 1997",b.weight: 62.00,group: a,1: 115,2: 120,3: -122,total: 120,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 2,ali wahab mohammed,irq,"born: jan 01, 1996",b.weight: 61.36,group: a,1: -115,2: 118,3: -121,total: 118,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 3,hamdayi sajjad abbas yaseen,irq,"born: jul 15, 1995",b.weight: 61.30,group: a,1: 116,2: -119,3: -119,total: 116,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 4,singha shimul kanti,ban,"born: may 01, 1986",b.weight: 62.00,group: a,1: 100,2: -105,3: 105,total: 105,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 5,ssekyaaya charles,uga,"born: apr 11, 1994",b.weight: 60.97,group: a,1: 95,2: 100,3: 102,total: 102,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 6,mammadli mahammad,aze,"born: oct 31, 1997",b.weight: 61.33,group: a,1: -100,2: 100,3: -107,total: 100,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 7,lubega jamiru,uga,"born: nov 11, 1997",b.weight: 61.50,group: a,1: 85,2: 90,3: -91,total: 90,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 8,budebs ahmad jassim abdulla ali,uae,"born: aug 31, 1997",b.weight: 59.55,group: a,1: 68,2: -72,3: 72,total: 72,62kgmen,snatch,3rd ISSF CHAMPIONSHIPS
rank: 1,hamdayi sajjad abbas yaseen,irq,"born: jul 15, 1995",b.weight: 61.30,group: a,1: -145,2: 145,3: 150,total: 150,62kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 2,aydin emrah,tur,"born: jun 24, 1997",b.weight: 62.00,group: a,1: 146,2: 149,3: -153,total: 149,62kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 3,ali wahab mohammed,irq,"born: jan 01, 1996",b.weight: 61.36,group: a,1: 148,2: -154,3: -154,total: 148,62kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 4,mammadli mahammad,aze,"born: oct 31, 1997",b.weight: 61.33,group: a,1: 130,2: 135,3: -140,total: 135,62kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
rank: 5,ssekyaaya charles,uga,"born: apr 11, 1994",b.weight: 60.97,group: a,1: 127,2: 132,3: -137,total: 132,62kgmen,cleanjerk,3rd ISSF CHAMPIONSHIPS
