rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,kraydi faouzi,tun,"born: apr 06, 1997",b.weight: 49.50,group: a,1: 70,2: 80,3: 84,total: 84,50kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,israel denver,rsa,"born: nov 02, 1995",b.weight: 48.60,group: a,1: 58,2: 62,3: -65,total: 62,50kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 49.50,group: a,1: 55,2: -62,3: -63,total: 55,50kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: ---,ramzi marzouki,tun,"born: feb 17, 1997",b.weight: 49.80,group: a,1: -66,2: -66,3: -66,total: ---,50kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,kraydi faouzi,tun,"born: apr 06, 1997",b.weight: 49.50,group: a,1: 95,2: 101,3: -104,total: 101,50kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,israel denver,rsa,"born: nov 02, 1995",b.weight: 48.60,group: a,1: 75,2: -78,3: 78,total: 78,50kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 49.50,group: a,1: 70,2: 76,3: -78,total: 76,50kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: ---,ramzi marzouki,tun,"born: feb 17, 1997",b.weight: 49.80,group: a,1: ---,2: ---,3: ---,total: ---,50kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,kraydi faouzi,tun,"born: apr 06, 1997",b.weight: 49.50,group: a,snatch: 84,ci&jerk: 101,total: 185,,50kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,israel denver,rsa,"born: nov 02, 1995",b.weight: 48.60,group: a,snatch: 62,ci&jerk: 78,total: 140,,50kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,shabi ahsaan ali alhadi,lba,"born: mar 22, 1997",b.weight: 49.50,group: a,snatch: 55,ci&jerk: 76,total: 131,,50kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: ---,ramzi marzouki,tun,"born: feb 17, 1997",b.weight: 49.80,group: a,snatch: ---,ci&jerk: ---,total: ---,,50kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,marouen watreni,tun,"born: apr 28, 1995",b.weight: 55.70,group: a,1: -90,2: 90,3: 100,total: 100,56kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,elrashed muad joma,lba,"born: nov 21, 1997",b.weight: 53.70,group: a,1: 50,2: 60,3: ---,total: 60,56kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,marouen watreni,tun,"born: apr 28, 1995",b.weight: 55.70,group: a,1: 120,2: -128,3: -128,total: 120,56kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,elrashed muad joma,lba,"born: nov 21, 1997",b.weight: 53.70,group: a,1: 60,2: 70,3: ---,total: 70,56kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,marouen watreni,tun,"born: apr 28, 1995",b.weight: 55.70,group: a,snatch: 100,ci&jerk: 120,total: 220,,56kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,elrashed muad joma,lba,"born: nov 21, 1997",b.weight: 53.70,group: a,snatch: 60,ci&jerk: 70,total: 130,,56kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,houcine ben hminda,tun,"born: nov 18, 1996",b.weight: 61.80,group: a,1: 90,2: 97,3: -101,total: 97,62kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,alharari alla,lba,"born: jul 07, 1995",b.weight: 58.50,group: a,1: 70,2: 80,3: -84,total: 80,62kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,el aabidi khalid,mar,"born: sep 14, 1995",b.weight: 61.40,group: a,1: 70,2: -80,3: 80,total: 80,62kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,houcine ben hminda,tun,"born: nov 18, 1996",b.weight: 61.80,group: a,1: 112,2: 115,3: -126,total: 115,62kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,el aabidi khalid,mar,"born: sep 14, 1995",b.weight: 61.40,group: a,1: 95,2: 100,3: -105,total: 100,62kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,alharari alla,lba,"born: jul 07, 1995",b.weight: 58.50,group: a,1: 85,2: -90,3: -96,total: 85,62kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,houcine ben hminda,tun,"born: nov 18, 1996",b.weight: 61.80,group: a,snatch: 97,ci&jerk: 115,total: 212,,62kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,el aabidi khalid,mar,"born: sep 14, 1995",b.weight: 61.40,group: a,snatch: 80,ci&jerk: 100,total: 180,,62kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,alharari alla,lba,"born: jul 07, 1995",b.weight: 58.50,group: a,snatch: 80,ci&jerk: 85,total: 165,,62kgmen,total,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,badis othmani,tun,"born: feb 09, 1995",b.weight: 68.10,group: a,1: 95,2: 100,3: -105,total: 100,69kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,jamil loubika,uga,"born: jan 01, 1997",b.weight: 64.30,group: a,1: 90,2: -95,3: 95,total: 95,69kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,halbane abdelilah,mar,"born: aug 21, 1995",b.weight: 66.30,group: a,1: 82,2: 87,3: 90,total: 90,69kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,omar abdurraouf,lba,"born: sep 12, 1995",b.weight: 67.00,group: a,1: 80,2: -87,3: 87,total: 87,69kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 5,kawooya huzaif,uga,"born: jan 07, 1995",b.weight: 63.20,group: a,1: 80,2: -85,3: -87,total: 80,69kgmen,snatch,AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,jamil loubika,uga,"born: jan 01, 1997",b.weight: 64.30,group: a,1: 116,2: 122,3: 123,total: 123,69kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,badis othmani,tun,"born: feb 09, 1995",b.weight: 68.10,group: a,1: 114,2: -119,3: 119,total: 119,69kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,halbane abdelilah,mar,"born: aug 21, 1995",b.weight: 66.30,group: a,1: 108,2: -115,3: -115,total: 108,69kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,kawooya huzaif,uga,"born: jan 07, 1995",b.weight: 63.20,group: a,1: 104,2: -106,3: 106,total: 106,69kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
rank: 5,omar abdurraouf,lba,"born: sep 12, 1995",b.weight: 67.00,group: a,1: 90,2: 100,3: 105,total: 105,69kgmen,cleanjerk,AFRICAN YOUTH CHAMPIONSHIPS
