rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,ramiarimanana jean elariont ricardo,mad,"born: jul 22, 1999",b.weight: 55.00,group: a,1: -95,2: 95,3: 100,total: 100,55kgmen,snatch,2021 African Championships
rank: 2,chetioui abdelraouf,alg,"born: apr 12, 1999",b.weight: 54.75,group: a,1: 80,2: -91,3: -91,total: 80,55kgmen,snatch,2021 African Championships
rank: 1,chetioui abdelraouf,alg,"born: apr 12, 1999",b.weight: 54.75,group: a,1: 110,2: 116,3: 121,total: 121,55kgmen,cleanjerk,2021 African Championships
rank: 2,ramiarimanana jean elariont ricardo,mad,"born: jul 22, 1999",b.weight: 55.00,group: a,1: 115,2: 120,3: -122,total: 120,55kgmen,cleanjerk,2021 African Championships
rank: 1,ramiarimanana jean elariont ricardo,mad,"born: jul 22, 1999",b.weight: 55.00,group: a,snatch: 100,ci&jerk: 120,total: 220,,55kgmen,total,2021 African Championships
rank: 2,chetioui abdelraouf,alg,"born: apr 12, 1999",b.weight: 54.75,group: a,snatch: 80,ci&jerk: 121,total: 201,,55kgmen,total,2021 African Championships
rank: 1,appah emmanuel inemo,ngr,"born: nov 05, 1999",b.weight: 55.45,group: a,1: 112,2: 115,3: -119,total: 115,61kgmen,snatch,2021 African Championships
rank: 2,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 60.35,group: a,1: 113,2: -116,3: -119,total: 113,61kgmen,snatch,2021 African Championships
rank: 3,andriantsitohaina eric herman,mad,"born: jul 21, 1991",b.weight: 59.55,group: a,1: 105,2: 107,3: -111,total: 107,61kgmen,snatch,2021 African Championships
rank: 4,fenni amor,alg,"born: oct 01, 1993",b.weight: 60.95,group: a,1: 100,2: -106,3: 106,total: 106,61kgmen,snatch,2021 African Championships
rank: 5,niyoyita davis,uga,"born: jan 01, 2004",b.weight: 59.70,group: a,1: -90,2: 90,3: 96,total: 96,61kgmen,snatch,2021 African Championships
rank: 6,sebota nkhahle thapelo,les,"born: jul 08, 1997",b.weight: 60.75,group: a,1: -81,2: 81,3: -88,total: 81,61kgmen,snatch,2021 African Championships
rank: 7,kivumbi mubarak musoke,uga,"born: dec 01, 1989",b.weight: 60.90,group: a,1: 80,2: -83,3: -83,total: 80,61kgmen,snatch,2021 African Championships
rank: 8,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 60.15,group: a,1: 60,2: 70,3: -76,total: 70,61kgmen,snatch,2021 African Championships
rank: 1,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 60.35,group: a,1: 143,2: -148,3: -148,total: 143,61kgmen,cleanjerk,2021 African Championships
rank: 2,appah emmanuel inemo,ngr,"born: nov 05, 1999",b.weight: 55.45,group: a,1: -140,2: 140,3: -145,total: 140,61kgmen,cleanjerk,2021 African Championships
rank: 3,andriantsitohaina eric herman,mad,"born: jul 21, 1991",b.weight: 59.55,group: a,1: 132,2: -145,3: -147,total: 132,61kgmen,cleanjerk,2021 African Championships
rank: 4,fenni amor,alg,"born: oct 01, 1993",b.weight: 60.95,group: a,1: 125,2: -131,3: 131,total: 131,61kgmen,cleanjerk,2021 African Championships
rank: 5,niyoyita davis,uga,"born: jan 01, 2004",b.weight: 59.70,group: a,1: 120,2: -126,3: 126,total: 126,61kgmen,cleanjerk,2021 African Championships
rank: 6,sebota nkhahle thapelo,les,"born: jul 08, 1997",b.weight: 60.75,group: a,1: 105,2: -110,3: -115,total: 105,61kgmen,cleanjerk,2021 African Championships
rank: 7,kivumbi mubarak musoke,uga,"born: dec 01, 1989",b.weight: 60.90,group: a,1: 100,2: -105,3: -107,total: 100,61kgmen,cleanjerk,2021 African Championships
rank: 8,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 60.15,group: a,1: 95,2: 100,3: -105,total: 100,61kgmen,cleanjerk,2021 African Championships
rank: 1,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 60.35,group: a,snatch: 113,ci&jerk: 143,total: 256,,61kgmen,total,2021 African Championships
rank: 2,appah emmanuel inemo,ngr,"born: nov 05, 1999",b.weight: 55.45,group: a,snatch: 115,ci&jerk: 140,total: 255,,61kgmen,total,2021 African Championships
rank: 3,andriantsitohaina eric herman,mad,"born: jul 21, 1991",b.weight: 59.55,group: a,snatch: 107,ci&jerk: 132,total: 239,,61kgmen,total,2021 African Championships
rank: 4,fenni amor,alg,"born: oct 01, 1993",b.weight: 60.95,group: a,snatch: 106,ci&jerk: 131,total: 237,,61kgmen,total,2021 African Championships
rank: 5,niyoyita davis,uga,"born: jan 01, 2004",b.weight: 59.70,group: a,snatch: 96,ci&jerk: 126,total: 222,,61kgmen,total,2021 African Championships
rank: 6,sebota nkhahle thapelo,les,"born: jul 08, 1997",b.weight: 60.75,group: a,snatch: 81,ci&jerk: 105,total: 186,,61kgmen,total,2021 African Championships
rank: 7,kivumbi mubarak musoke,uga,"born: dec 01, 1989",b.weight: 60.90,group: a,snatch: 80,ci&jerk: 100,total: 180,,61kgmen,total,2021 African Championships
rank: 8,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 60.15,group: a,snatch: 70,ci&jerk: 100,total: 170,,61kgmen,total,2021 African Championships
rank: 1,andriatsitohaina tojonirina alain,mad,"born: feb 26, 1995",b.weight: 66.95,group: a,1: 125,2: 137,3: -141,total: 137,67kgmen,snatch,2021 African Championships
rank: 2,lahcen adel,alg,"born: aug 07, 1991",b.weight: 66.70,group: a,1: 110,2: 115,3: 120,total: 120,67kgmen,snatch,2021 African Championships
rank: 3,ssekitoleko julius,uga,"born: aug 07, 2000",b.weight: 63.70,group: a,1: 90,2: 100,3: -107,total: 100,67kgmen,snatch,2021 African Championships
rank: 4,moulabbi mohamed,mar,"born: oct 29, 2001",b.weight: 66.35,group: a,1: 95,2: -101,3: -108,total: 95,67kgmen,snatch,2021 African Championships
rank: 1,andriatsitohaina tojonirina alain,mad,"born: feb 26, 1995",b.weight: 66.95,group: a,1: 155,2: -166,3: 166,total: 166,67kgmen,cleanjerk,2021 African Championships
rank: 2,lahcen adel,alg,"born: aug 07, 1991",b.weight: 66.70,group: a,1: 140,2: -145,3: 145,total: 145,67kgmen,cleanjerk,2021 African Championships
rank: 3,moulabbi mohamed,mar,"born: oct 29, 2001",b.weight: 66.35,group: a,1: 120,2: 131,3: -138,total: 131,67kgmen,cleanjerk,2021 African Championships
rank: 4,ssekitoleko julius,uga,"born: aug 07, 2000",b.weight: 63.70,group: a,1: 120,2: 130,3: -138,total: 130,67kgmen,cleanjerk,2021 African Championships
rank: 1,andriatsitohaina tojonirina alain,mad,"born: feb 26, 1995",b.weight: 66.95,group: a,snatch: 137,ci&jerk: 166,total: 303,,67kgmen,total,2021 African Championships
rank: 2,lahcen adel,alg,"born: aug 07, 1991",b.weight: 66.70,group: a,snatch: 120,ci&jerk: 145,total: 265,,67kgmen,total,2021 African Championships
rank: 3,ssekitoleko julius,uga,"born: aug 07, 2000",b.weight: 63.70,group: a,snatch: 100,ci&jerk: 130,total: 230,,67kgmen,total,2021 African Championships
rank: 4,moulabbi mohamed,mar,"born: oct 29, 2001",b.weight: 66.35,group: a,snatch: 95,ci&jerk: 131,total: 226,,67kgmen,total,2021 African Championships
rank: 1,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 72.85,group: a,1: 140,2: -149,3: 150,total: 150,73kgmen,snatch,2021 African Championships
rank: 2,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 72.55,group: a,1: -135,2: -135,3: 135,total: 135,73kgmen,snatch,2021 African Championships
rank: 3,moum abderrahim,mar,"born: sep 18, 2000",b.weight: 69.55,group: a,1: 110,2: 118,3: 126,total: 126,73kgmen,snatch,2021 African Championships
rank: 4,masinde anthony libasia,ken,"born: aug 30, 1989",b.weight: 72.50,group: a,1: 107,2: 113,3: 117,total: 117,73kgmen,snatch,2021 African Championships
rank: 5,ssempereza hakim musoke,uga,"born: apr 10, 1995",b.weight: 72.30,group: a,1: 106,2: 110,3: 112,total: 112,73kgmen,snatch,2021 African Championships
rank: 6,ntsinyi machachamise,les,"born: apr 29, 1998",b.weight: 73.00,group: a,1: -90,2: 90,3: 100,total: 100,73kgmen,snatch,2021 African Championships
rank: 1,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 72.85,group: a,1: -180,2: -180,3: 180,total: 180,73kgmen,cleanjerk,2021 African Championships
rank: 2,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 72.55,group: a,1: 160,2: 170,3: -175,total: 170,73kgmen,cleanjerk,2021 African Championships
rank: 3,moum abderrahim,mar,"born: sep 18, 2000",b.weight: 69.55,group: a,1: 135,2: 143,3: -150,total: 143,73kgmen,cleanjerk,2021 African Championships
rank: 4,ssempereza hakim musoke,uga,"born: apr 10, 1995",b.weight: 72.30,group: a,1: 138,2: -142,3: -142,total: 138,73kgmen,cleanjerk,2021 African Championships
rank: 5,masinde anthony libasia,ken,"born: aug 30, 1989",b.weight: 72.50,group: a,1: 137,2: -142,3: -143,total: 137,73kgmen,cleanjerk,2021 African Championships
rank: 6,ntsinyi machachamise,les,"born: apr 29, 1998",b.weight: 73.00,group: a,1: -122,2: 122,3: 130,total: 130,73kgmen,cleanjerk,2021 African Championships
rank: 1,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 72.85,group: a,snatch: 150,ci&jerk: 180,total: 330,,73kgmen,total,2021 African Championships
rank: 2,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 72.55,group: a,snatch: 135,ci&jerk: 170,total: 305,,73kgmen,total,2021 African Championships
rank: 3,moum abderrahim,mar,"born: sep 18, 2000",b.weight: 69.55,group: a,snatch: 126,ci&jerk: 143,total: 269,,73kgmen,total,2021 African Championships
rank: 4,masinde anthony libasia,ken,"born: aug 30, 1989",b.weight: 72.50,group: a,snatch: 117,ci&jerk: 137,total: 254,,73kgmen,total,2021 African Championships
rank: 5,ssempereza hakim musoke,uga,"born: apr 10, 1995",b.weight: 72.30,group: a,snatch: 112,ci&jerk: 138,total: 250,,73kgmen,total,2021 African Championships
rank: 6,ntsinyi machachamise,les,"born: apr 29, 1998",b.weight: 73.00,group: a,snatch: 100,ci&jerk: 130,total: 230,,73kgmen,total,2021 African Championships
rank: 1,bahloul ramzi,tun,"born: oct 18, 1989",b.weight: 80.60,group: a,1: 136,2: -140,3: 140,total: 140,81kgmen,snatch,2021 African Championships
rank: 2,njoya ahmed valdy,cmr,"born: feb 13, 1999",b.weight: 80.40,group: a,1: 125,2: 131,3: -135,total: 131,81kgmen,snatch,2021 African Championships
rank: 3,fardjallah samir,alg,"born: may 18, 1998",b.weight: 73.70,group: a,1: 130,2: -135,3: -136,total: 130,81kgmen,snatch,2021 African Championships
rank: 4,masakwe ivan,uga,"born: may 01, 1990",b.weight: 80.25,group: a,1: 100,2: -110,3: 110,total: 110,81kgmen,snatch,2021 African Championships
rank: 5,atete franklin,ken,"born: jul 19, 2005",b.weight: 74.70,group: a,1: 90,2: 95,3: -100,total: 95,81kgmen,snatch,2021 African Championships
rank: 6,oduor geoffrey,ken,"born: oct 26, 1999",b.weight: 76.50,group: a,1: -90,2: -90,3: 90,total: 90,81kgmen,snatch,2021 African Championships
rank: 1,bahloul ramzi,tun,"born: oct 18, 1989",b.weight: 80.60,group: a,1: 162,2: 166,3: ---,total: 166,81kgmen,cleanjerk,2021 African Championships
rank: 2,njoya ahmed valdy,cmr,"born: feb 13, 1999",b.weight: 80.40,group: a,1: -165,2: 165,3: -171,total: 165,81kgmen,cleanjerk,2021 African Championships
