rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 93,56kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,guinares lou,nzl,"born: mar 18, 1990",b.weight: 55.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: 80,56kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,falevalu kevin valleliano,ncl,"born: jan 01, 1999",b.weight: 54.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 39,56kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 126,56kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,guinares lou,nzl,"born: mar 18, 1990",b.weight: 55.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: 100,56kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,falevalu kevin valleliano,ncl,"born: jan 01, 1999",b.weight: 54.60,group: a,1: 0.0,2: 0.0,3: 0.0,total: 50,56kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,tulo manueli,fij,"born: mar 25, 1990",b.weight: 55.70,group: a,snatch: 93,ci&jerk: 126,total: 219,,56kgmen,total,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,guinares lou,nzl,"born: mar 18, 1990",b.weight: 55.00,group: a,snatch: 80,ci&jerk: 100,total: 180,,56kgmen,total,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,falevalu kevin valleliano,ncl,"born: jan 01, 1999",b.weight: 54.60,group: a,snatch: 39,ci&jerk: 50,total: 89,,56kgmen,total,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,madsen mathew fraser,nzl,"born: dec 16, 1991",b.weight: 60.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 86,62kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,jack rau,nt,"born: jan 01, 1993",b.weight: 57.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 70,62kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,petelo matulo,ncl,"born: jan 01, 1998",b.weight: 59.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 44,62kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,madsen mathew fraser,nzl,"born: dec 16, 1991",b.weight: 60.70,group: a,1: 0.0,2: 0.0,3: 0.0,total: 114,62kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,jack rau,nt,"born: jan 01, 1993",b.weight: 57.50,group: a,1: 0.0,2: 0.0,3: 0.0,total: 83,62kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,petelo matulo,ncl,"born: jan 01, 1998",b.weight: 59.40,group: a,1: 0.0,2: 0.0,3: 0.0,total: 50,62kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 1,madsen mathew fraser,nzl,"born: dec 16, 1991",b.weight: 60.70,group: a,snatch: 86,ci&jerk: 114,total: 200,,62kgmen,total,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 2,jack rau,nt,"born: jan 01, 1993",b.weight: 57.50,group: a,snatch: 70,ci&jerk: 83,total: 153,,62kgmen,total,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: 3,petelo matulo,ncl,"born: jan 01, 1998",b.weight: 59.40,group: a,snatch: 44,ci&jerk: 50,total: 94,,62kgmen,total,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,nathan kahi,aus,"born: jan 01, 1992",b.weight: 68.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 93,69kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,inglis patrick,aus,"born: jan 01, 1989",b.weight: 67.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 98,69kgmen,snatch,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,nathan kahi,aus,"born: jan 01, 1992",b.weight: 68.10,group: a,1: 0.0,2: 0.0,3: 0.0,total: 121,69kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
rank: ---,inglis patrick,aus,"born: jan 01, 1989",b.weight: 67.90,group: a,1: 0.0,2: 0.0,3: 0.0,total: 121,69kgmen,cleanjerk,OCEANIA & SOUTH PACIFIC JUNIOR CHAMPIONSHIPS AND ARAFURA GAMES
