rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,garcia perez jairo luis,col,"born: aug 02, 2000",b.weight: 54.80,group: a,1: 105,2: -110,3: -110,total: 105,55kgmen,snatch,South American Championships
rank: 2,viveros sanchez hector andres,col,"born: nov 14, 2000",b.weight: 55.00,group: a,1: 105,2: -109,3: -109,total: 105,55kgmen,snatch,South American Championships
rank: 3,sanchez gutierrez winder alejandro,ven,"born: sep 14, 2001",b.weight: 54.25,group: a,1: 98,2: 102,3: -105,total: 102,55kgmen,snatch,South American Championships
rank: 1,garcia perez jairo luis,col,"born: aug 02, 2000",b.weight: 54.80,group: a,1: 130,2: 133,3: 136,total: 136,55kgmen,cleanjerk,South American Championships
rank: 2,viveros sanchez hector andres,col,"born: nov 14, 2000",b.weight: 55.00,group: a,1: -131,2: 131,3: 135,total: 135,55kgmen,cleanjerk,South American Championships
rank: 3,sanchez gutierrez winder alejandro,ven,"born: sep 14, 2001",b.weight: 54.25,group: a,1: 128,2: 131,3: -134,total: 131,55kgmen,cleanjerk,South American Championships
rank: 1,garcia perez jairo luis,col,"born: aug 02, 2000",b.weight: 54.80,group: a,snatch: 105,ci&jerk: 136,total: 241,,55kgmen,total,South American Championships
rank: 2,viveros sanchez hector andres,col,"born: nov 14, 2000",b.weight: 55.00,group: a,snatch: 105,ci&jerk: 135,total: 240,,55kgmen,total,South American Championships
rank: 3,sanchez gutierrez winder alejandro,ven,"born: sep 14, 2001",b.weight: 54.25,group: a,snatch: 102,ci&jerk: 131,total: 233,,55kgmen,total,South American Championships
rank: 1,villar manjarres estiven jose,col,"born: mar 12, 2001",b.weight: 60.50,group: a,1: -115,2: 115,3: 121,total: 121,61kgmen,snatch,South American Championships
rank: 2,zurita vallejo cristhian david,ecu,"born: feb 10, 1998",b.weight: 60.35,group: a,1: 113,2: 118,3: -122,total: 118,61kgmen,snatch,South American Championships
rank: 3,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 60.60,group: a,1: 105,2: 109,3: 112,total: 112,61kgmen,snatch,South American Championships
rank: 1,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 60.60,group: a,1: 140,2: 145,3: 148,total: 148,61kgmen,cleanjerk,South American Championships
rank: 2,villar manjarres estiven jose,col,"born: mar 12, 2001",b.weight: 60.50,group: a,1: -145,2: -145,3: 145,total: 145,61kgmen,cleanjerk,South American Championships
rank: 3,zurita vallejo cristhian david,ecu,"born: feb 10, 1998",b.weight: 60.35,group: a,1: 132,2: -140,3: 141,total: 141,61kgmen,cleanjerk,South American Championships
rank: 1,villar manjarres estiven jose,col,"born: mar 12, 2001",b.weight: 60.50,group: a,snatch: 121,ci&jerk: 145,total: 266,,61kgmen,total,South American Championships
rank: 2,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 60.60,group: a,snatch: 112,ci&jerk: 148,total: 260,,61kgmen,total,South American Championships
rank: 3,zurita vallejo cristhian david,ecu,"born: feb 10, 1998",b.weight: 60.35,group: a,snatch: 118,ci&jerk: 141,total: 259,,61kgmen,total,South American Championships
rank: 1,escalona moreno kervis eidy,ven,"born: oct 15, 1998",b.weight: 66.65,group: a,1: 128,2: -132,3: 134,total: 134,67kgmen,snatch,South American Championships
rank: 2,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 66.35,group: a,1: 122,2: -126,3: 126,total: 122,67kgmen,snatch,South American Championships
rank: 3,ramirez galindo misael jose,col,"born: may 26, 1999",b.weight: 66.95,group: a,1: -118,2: 118,3: 121,total: 121,67kgmen,snatch,South American Championships
rank: 4,calabro mariano agustin,arg,"born: apr 25, 1996",b.weight: 66.40,group: a,1: 115,2: 120,3: -123,total: 120,67kgmen,snatch,South American Championships
rank: ---,preciado reyes miguel angel,per,"born: nov 03, 1994",b.weight: 67.00,group: a,1: -116,2: -116,3: -116,total: ---,67kgmen,snatch,South American Championships
rank: 1,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 66.35,group: a,1: 152,2: 157,3: 161,total: 161,67kgmen,cleanjerk,South American Championships
rank: 2,escalona moreno kervis eidy,ven,"born: oct 15, 1998",b.weight: 66.65,group: a,1: 160,2: -165,3: -166,total: 160,67kgmen,cleanjerk,South American Championships
rank: 3,calabro mariano agustin,arg,"born: apr 25, 1996",b.weight: 66.40,group: a,1: 145,2: 150,3: -153,total: 150,67kgmen,cleanjerk,South American Championships
rank: 4,ramirez galindo misael jose,col,"born: may 26, 1999",b.weight: 66.95,group: a,1: 143,2: -146,3: 148,total: 148,67kgmen,cleanjerk,South American Championships
rank: ---,preciado reyes miguel angel,per,"born: nov 03, 1994",b.weight: 67.00,group: a,1: ---,2: ---,3: ---,total: ---,67kgmen,cleanjerk,South American Championships
rank: 1,escalona moreno kervis eidy,ven,"born: oct 15, 1998",b.weight: 66.65,group: a,snatch: 134,ci&jerk: 160,total: 294,,67kgmen,total,South American Championships
rank: 2,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 66.35,group: a,snatch: 122,ci&jerk: 161,total: 283,,67kgmen,total,South American Championships
rank: 3,calabro mariano agustin,arg,"born: apr 25, 1996",b.weight: 66.40,group: a,snatch: 120,ci&jerk: 150,total: 270,,67kgmen,total,South American Championships
rank: 4,ramirez galindo misael jose,col,"born: may 26, 1999",b.weight: 66.95,group: a,snatch: 121,ci&jerk: 148,total: 269,,67kgmen,total,South American Championships
rank: ---,preciado reyes miguel angel,per,"born: nov 03, 1994",b.weight: 67.00,group: a,snatch: ---,ci&jerk: ---,total: ---,,67kgmen,total,South American Championships
rank: 1,mayora pernia julio ruben,ven,"born: sep 02, 1996",b.weight: 72.45,group: a,1: 148,2: -151,3: -154,total: 148,73kgmen,snatch,South American Championships
rank: 2,sandoval parras kevin david,col,"born: oct 23, 1999",b.weight: 72.40,group: a,1: 133,2: 135,3: 140,total: 140,73kgmen,snatch,South American Championships
rank: 3,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 72.15,group: a,1: 130,2: -133,3: -134,total: 130,73kgmen,snatch,South American Championships
rank: 4,yohamona leon pedro luis,per,"born: jul 02, 1998",b.weight: 72.10,group: a,1: 126,2: 130,3: -133,total: 130,73kgmen,snatch,South American Championships
rank: 5,soto montecino eduardo alexis,chi,"born: mar 25, 1995",b.weight: 72.55,group: a,1: -120,2: -120,3: 121,total: 121,73kgmen,snatch,South American Championships
rank: 1,mayora pernia julio ruben,ven,"born: sep 02, 1996",b.weight: 72.45,group: a,1: 181,2: 190,3: -193,total: 190,73kgmen,cleanjerk,South American Championships
rank: 2,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 72.15,group: a,1: 160,2: 163,3: -166,total: 163,73kgmen,cleanjerk,South American Championships
rank: 3,yohamona leon pedro luis,per,"born: jul 02, 1998",b.weight: 72.10,group: a,1: 155,2: 161,3: -164,total: 161,73kgmen,cleanjerk,South American Championships
rank: 4,sandoval parras kevin david,col,"born: oct 23, 1999",b.weight: 72.40,group: a,1: -161,2: 161,3: -164,total: 161,73kgmen,cleanjerk,South American Championships
rank: 5,soto montecino eduardo alexis,chi,"born: mar 25, 1995",b.weight: 72.55,group: a,1: 148,2: 153,3: 158,total: 158,73kgmen,cleanjerk,South American Championships
rank: 1,mayora pernia julio ruben,ven,"born: sep 02, 1996",b.weight: 72.45,group: a,snatch: 148,ci&jerk: 190,total: 338,,73kgmen,total,South American Championships
rank: 2,sandoval parras kevin david,col,"born: oct 23, 1999",b.weight: 72.40,group: a,snatch: 140,ci&jerk: 161,total: 301,,73kgmen,total,South American Championships
rank: 3,terrones miranda oscar adrian,per,"born: jan 23, 1998",b.weight: 72.15,group: a,snatch: 130,ci&jerk: 163,total: 293,,73kgmen,total,South American Championships
rank: 4,yohamona leon pedro luis,per,"born: jul 02, 1998",b.weight: 72.10,group: a,snatch: 130,ci&jerk: 161,total: 291,,73kgmen,total,South American Championships
rank: 5,soto montecino eduardo alexis,chi,"born: mar 25, 1995",b.weight: 72.55,group: a,snatch: 121,ci&jerk: 158,total: 279,,73kgmen,total,South American Championships
rank: 1,maldonado munoz gustavo adolfo,col,"born: sep 12, 1997",b.weight: 80.15,group: a,1: 140,2: 145,3: -148,total: 145,81kgmen,snatch,South American Championships
rank: 2,hurtado ospino harrinson camilo,col,"born: apr 05, 2001",b.weight: 80.25,group: a,1: 135,2: 140,3: 145,total: 145,81kgmen,snatch,South American Championships
rank: 3,castro palma darvin jesus,ven,"born: jun 11, 1995",b.weight: 78.15,group: a,1: -145,2: -145,3: 145,total: 145,81kgmen,snatch,South American Championships
rank: 4,atencia priou amel karim,per,"born: feb 18, 2002",b.weight: 80.35,group: a,1: 120,2: 125,3: 131,total: 131,81kgmen,snatch,South American Championships
rank: 5,galeano ariel,arg,"born: oct 18, 1995",b.weight: 79.85,group: a,1: 115,2: 121,3: 126,total: 126,81kgmen,snatch,South American Championships
rank: 6,borget jose carlos,arg,"born: apr 11, 1996",b.weight: 80.25,group: a,1: 120,2: -125,3: -127,total: 120,81kgmen,snatch,South American Championships
rank: 7,villegas fernandez santiago daniel,per,"born: jun 17, 2001",b.weight: 73.70,group: a,1: 117,2: -122,3: -122,total: 117,81kgmen,snatch,South American Championships
rank: 1,castro palma darvin jesus,ven,"born: jun 11, 1995",b.weight: 78.15,group: a,1: 180,2: -185,3: -185,total: 180,81kgmen,cleanjerk,South American Championships
rank: 2,hurtado ospino harrinson camilo,col,"born: apr 05, 2001",b.weight: 80.25,group: a,1: -170,2: 170,3: 177,total: 177,81kgmen,cleanjerk,South American Championships
rank: 3,maldonado munoz gustavo adolfo,col,"born: sep 12, 1997",b.weight: 80.15,group: a,1: 170,2: 175,3: -181,total: 175,81kgmen,cleanjerk,South American Championships
