rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,elbakh fares ibrahim e. h.,qat,"born: jun 04, 1998",b.weight: 84.93,group: a,1: 152,2: 157,3: -160,total: 157,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 2,mahmoud mohamed ihab youssef ahmed,egy,"born: nov 21, 1989",b.weight: 77.95,group: a,1: 145,2: 150,3: 156,total: 156,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 3,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 79.50,group: a,1: 143,2: 148,3: 151,total: 151,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 4,carmisciano angelo,ita,"born: jan 01, 1997",b.weight: 82.65,group: a,1: 133,2: 140,3: -144,total: 140,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 5,mannella pierluigi,ita,"born: jul 15, 1991",b.weight: 77.20,group: a,1: -122,2: 122,3: 127,total: 127,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 6,al battashi asad sultan obaid,oma,"born: apr 03, 1996",b.weight: 78.70,group: a,1: 120,2: -130,3: ---,total: 120,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 7,adhikari kamal bahadur,nep,"born: jul 20, 1977",b.weight: 77.60,group: a,1: 113,2: -120,3: ---,total: 113,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 8,kaezemel sawalhi,lbn,"born: jan 01, 1990",b.weight: 82.65,group: a,1: 100,2: 107,3: 112,total: 112,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 9,krasniqi arbnor,kos,"born: oct 14, 1994",b.weight: 77.10,group: a,1: -87,2: 87,3: -91,total: 87,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: ---,loro wellkinson peuji,mas,"born: nov 16, 1995",b.weight: 78.20,group: a,1: -138,2: -138,3: -138,total: ---,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: dsq,elkekli ali moftah said,lba,"born: sep 04, 1989",b.weight: 84.95,group: a,1: 145,2: -151,3: 151,total: ---,85kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 1,elbakh fares ibrahim e. h.,qat,"born: jun 04, 1998",b.weight: 84.93,group: a,1: 195,2: -205,3: -205,total: 195,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 2,mahmoud mohamed ihab youssef ahmed,egy,"born: nov 21, 1989",b.weight: 77.95,group: a,1: 180,2: 187,3: -193,total: 187,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 3,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 79.50,group: a,1: 170,2: 175,3: -180,total: 175,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 4,carmisciano angelo,ita,"born: jan 01, 1997",b.weight: 82.65,group: a,1: 167,2: -171,3: 171,total: 171,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 5,mannella pierluigi,ita,"born: jul 15, 1991",b.weight: 77.20,group: a,1: -153,2: 153,3: 158,total: 158,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 6,al battashi asad sultan obaid,oma,"born: apr 03, 1996",b.weight: 78.70,group: a,1: 153,2: -154,3: ---,total: 153,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 7,adhikari kamal bahadur,nep,"born: jul 20, 1977",b.weight: 77.60,group: a,1: 150,2: -155,3: -155,total: 150,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 8,kaezemel sawalhi,lbn,"born: jan 01, 1990",b.weight: 82.65,group: a,1: 130,2: -135,3: -137,total: 130,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 9,krasniqi arbnor,kos,"born: oct 14, 1994",b.weight: 77.10,group: a,1: 110,2: 114,3: 117,total: 117,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: ---,loro wellkinson peuji,mas,"born: nov 16, 1995",b.weight: 78.20,group: a,1: ---,2: ---,3: ---,total: ---,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: dsq,elkekli ali moftah said,lba,"born: sep 04, 1989",b.weight: 84.95,group: a,1: 185,2: -193,3: 193,total: ---,85kgmen,cleanjerk,4th INTERNATIONAL QATAR CUP
rank: 1,elbakh fares ibrahim e. h.,qat,"born: jun 04, 1998",b.weight: 84.93,group: a,snatch: 157,ci&jerk: 195,total: 352,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 2,mahmoud mohamed ihab youssef ahmed,egy,"born: nov 21, 1989",b.weight: 77.95,group: a,snatch: 156,ci&jerk: 187,total: 343,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 3,suharevs ritvars,lat,"born: jan 11, 1999",b.weight: 79.50,group: a,snatch: 151,ci&jerk: 175,total: 326,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 4,carmisciano angelo,ita,"born: jan 01, 1997",b.weight: 82.65,group: a,snatch: 140,ci&jerk: 171,total: 311,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 5,mannella pierluigi,ita,"born: jul 15, 1991",b.weight: 77.20,group: a,snatch: 127,ci&jerk: 158,total: 285,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 6,al battashi asad sultan obaid,oma,"born: apr 03, 1996",b.weight: 78.70,group: a,snatch: 120,ci&jerk: 153,total: 273,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 7,adhikari kamal bahadur,nep,"born: jul 20, 1977",b.weight: 77.60,group: a,snatch: 113,ci&jerk: 150,total: 263,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 8,kaezemel sawalhi,lbn,"born: jan 01, 1990",b.weight: 82.65,group: a,snatch: 112,ci&jerk: 130,total: 242,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 9,krasniqi arbnor,kos,"born: oct 14, 1994",b.weight: 77.10,group: a,snatch: 87,ci&jerk: 117,total: 204,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: ---,loro wellkinson peuji,mas,"born: nov 16, 1995",b.weight: 78.20,group: a,snatch: ---,ci&jerk: ---,total: ---,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: dsq,elkekli ali moftah said,lba,"born: sep 04, 1989",b.weight: 84.95,group: a,snatch: ---,ci&jerk: ---,total: ---,,85kgmen,total,4th INTERNATIONAL QATAR CUP
rank: 1,moradi sohrab,iri,"born: sep 22, 1988",b.weight: 94.00,group: a,1: 162,2: 166,3: -172,total: 166,94kgmen,snatch,4th INTERNATIONAL QATAR CUP
rank: 2,hassouna ibrahim,qat,"born: jan 01, 1989",b.weight: 93.70,group: a,1: 150,2: -155,3: -155,total: 150,94kgmen,snatch,4th INTERNATIONAL QATAR CUP
