rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,tarek yetimi,tun,"born: apr 29, 1994",b.weight: 49.65,group: a,1: 66,2: 71,3: 73,total: 73,50kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 2,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 49.10,group: a,1: 65,2: 70,3: -72,total: 70,50kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 3,clarke shelton,rsa,"born: jul 26, 1995",b.weight: 49.90,group: a,1: -60,2: 60,3: 63,total: 63,50kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 4,abdarahim osama,lba,"born: feb 13, 1994",b.weight: 49.10,group: a,1: 50,2: -51,3: 55,total: 55,50kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 5,sariak badreddine,alg,"born: dec 24, 1993",b.weight: 43.30,group: a,1: 47,2: -52,3: 52,total: 52,50kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 1,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 49.10,group: a,1: 90,2: -93,3: 93,total: 93,50kgmen,cleanjerk,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 2,tarek yetimi,tun,"born: apr 29, 1994",b.weight: 49.65,group: a,1: 86,2: 91,3: -94,total: 91,50kgmen,cleanjerk,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 3,clarke shelton,rsa,"born: jul 26, 1995",b.weight: 49.90,group: a,1: 80,2: 85,3: -87,total: 85,50kgmen,cleanjerk,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 4,sariak badreddine,alg,"born: dec 24, 1993",b.weight: 43.30,group: a,1: 65,2: 68,3: -70,total: 68,50kgmen,cleanjerk,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 5,abdarahim osama,lba,"born: feb 13, 1994",b.weight: 49.10,group: a,1: 55,2: -65,3: 65,total: 65,50kgmen,cleanjerk,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 1,tarek yetimi,tun,"born: apr 29, 1994",b.weight: 49.65,group: a,snatch: 73,ci&jerk: 91,total: 164,,50kgmen,total,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 2,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 49.10,group: a,snatch: 70,ci&jerk: 93,total: 163,,50kgmen,total,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 3,clarke shelton,rsa,"born: jul 26, 1995",b.weight: 49.90,group: a,snatch: 63,ci&jerk: 85,total: 148,,50kgmen,total,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 4,sariak badreddine,alg,"born: dec 24, 1993",b.weight: 43.30,group: a,snatch: 52,ci&jerk: 68,total: 120,,50kgmen,total,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 5,abdarahim osama,lba,"born: feb 13, 1994",b.weight: 49.10,group: a,snatch: 55,ci&jerk: 65,total: 120,,50kgmen,total,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 1,ibrahim mostafa atef ahmed,egy,"born: jul 12, 1993",b.weight: 55.20,group: a,1: 94,2: 98,3: 102,total: 102,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 2,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 54.90,group: a,1: 85,2: 88,3: -92,total: 88,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 3,ramela phehello john,rsa,"born: jul 25, 1993",b.weight: 54.60,group: a,1: 80,2: 85,3: -90,total: 85,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 4,gadmor hatem,lba,"born: jan 02, 1993",b.weight: 54.15,group: a,1: 75,2: 81,3: 84,total: 84,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 5,davis wesley valentino,rsa,"born: feb 26, 1993",b.weight: 54.45,group: a,1: 75,2: 80,3: 83,total: 83,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 6,benlounes m hamed,alg,"born: jan 01, 1993",b.weight: 55.50,group: a,1: 75,2: 81,3: -82,total: 81,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
rank: 7,mogire julius k.,ken,"born: nov 04, 1993",b.weight: 55.35,group: a,1: 65,2: 70,3: -72,total: 70,56kgmen,snatch,AFRICAN YOUTH QUALIFICATION CHAMPIONSHIPS
