rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,kireev rinat,rus,"born: oct 19, 1987",b.weight: 94.00,group: a,1: 161,2: 170,3: 175,total: 175,94kgmen,snatch,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 2,rasulov ramazan,rus,"born: apr 21, 1990",b.weight: 93.30,group: a,1: 162,2: 168,3: -172,total: 168,94kgmen,snatch,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 3,abdalla ragab abdelhay saad a.,egy,"born: mar 04, 1991",b.weight: 93.40,group: a,1: 161,2: 165,3: 168,total: 168,94kgmen,snatch,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 4,zielinski tomasz bernard,pol,"born: oct 29, 1990",b.weight: 93.00,group: a,1: 155,2: 160,3: 162,total: 162,94kgmen,snatch,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 5,anuskevicius donatas,ltu,"born: may 07, 1980",b.weight: 90.00,group: a,1: 155,2: 160,3: -163,total: 160,94kgmen,snatch,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: dsq,zairov intigam,aze,"born: apr 21, 1985",b.weight: 93.00,group: a,1: 150,2: 155,3: -160,total: ---,94kgmen,snatch,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 1,rasulov ramazan,rus,"born: apr 21, 1990",b.weight: 93.30,group: a,1: 193,2: 200,3: 205,total: 205,94kgmen,cleanjerk,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 2,zielinski tomasz bernard,pol,"born: oct 29, 1990",b.weight: 93.00,group: a,1: 193,2: -200,3: 200,total: 200,94kgmen,cleanjerk,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 3,abdalla ragab abdelhay saad a.,egy,"born: mar 04, 1991",b.weight: 93.40,group: a,1: 200,2: -205,3: -206,total: 200,94kgmen,cleanjerk,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 4,anuskevicius donatas,ltu,"born: may 07, 1980",b.weight: 90.00,group: a,1: 185,2: 193,3: -200,total: 193,94kgmen,cleanjerk,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: 5,kireev rinat,rus,"born: oct 19, 1987",b.weight: 94.00,group: a,1: 191,2: -200,3: -217,total: 191,94kgmen,cleanjerk,2013 IWF GRAND PRIX - PRESIDENT'S CUP
rank: dsq,zairov intigam,aze,"born: apr 21, 1985",b.weight: 93.00,group: a,1: 180,2: 190,3: ---,total: ---,94kgmen,cleanjerk,2013 IWF GRAND PRIX - PRESIDENT'S CUP
