rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,abdelaziz abdelrahman mohamed ali,egy,"born: apr 28, 2001",b.weight: 48.75,group: a,1: 75,2: - 85,3: - 87,total: 75,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,roumeili mohamed,alg,"born: jan 13, 2002",b.weight: 49.75,group: a,1: 65,2: 68,3: - 71,total: 68,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,ratsidiarinambinina fitiavantsoa,mad,"born: apr 18, 2001",b.weight: 46.35,group: a,1: 55,2: 60,3: 63,total: 63,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,lahikina jonah willy daudiaz,mad,"born: feb 04, 2001",b.weight: 49.45,group: a,1: - 60,2: 60,3: - 66,total: 60,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 5,ngouanom nzali jeremie junior,cmr,"born: jul 21, 2004",b.weight: 50.00,group: a,1: 50,2: 54,3: 57,total: 57,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 6,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 49.50,group: a,1: 47,2: 52,3: - 56,total: 52,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 7,grdab abdulrauf mohamed amhemmed,lba,"born: dec 04, 2003",b.weight: 43.70,group: a,1: 45,2: 47,3: 51,total: 51,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 8,chowglay arsheeq,rsa,"born: oct 14, 2004",b.weight: 45.10,group: a,1: 42,2: 45,3: - 48,total: 45,50kgmen,snatch,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,abdelaziz abdelrahman mohamed ali,egy,"born: apr 28, 2001",b.weight: 48.75,group: a,1: 93,2: -102,3: -102,total: 93,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,lahikina jonah willy daudiaz,mad,"born: feb 04, 2001",b.weight: 49.45,group: a,1: 80,2: 84,3: 86,total: 86,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 3,roumeili mohamed,alg,"born: jan 13, 2002",b.weight: 49.75,group: a,1: 78,2: 82,3: 85,total: 85,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 4,ratsidiarinambinina fitiavantsoa,mad,"born: apr 18, 2001",b.weight: 46.35,group: a,1: 75,2: - 80,3: - 83,total: 75,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 5,ngouanom nzali jeremie junior,cmr,"born: jul 21, 2004",b.weight: 50.00,group: a,1: - 70,2: 70,3: - 75,total: 70,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 6,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 49.50,group: a,1: - 61,2: 66,3: - 67,total: 66,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 7,grdab abdulrauf mohamed amhemmed,lba,"born: dec 04, 2003",b.weight: 43.70,group: a,1: 57,2: - 62,3: - 63,total: 57,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 8,chowglay arsheeq,rsa,"born: oct 14, 2004",b.weight: 45.10,group: a,1: 55,2: 56,3: - 60,total: 56,50kgmen,cleanjerk,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 1,abdelaziz abdelrahman mohamed ali,egy,"born: apr 28, 2001",b.weight: 48.75,group: a,snatch: 75,ci&jerk: 93,total: 168,,50kgmen,total,2018 AFRICAN YOUTH CHAMPIONSHIPS
rank: 2,roumeili mohamed,alg,"born: jan 13, 2002",b.weight: 49.75,group: a,snatch: 68,ci&jerk: 85,total: 153,,50kgmen,total,2018 AFRICAN YOUTH CHAMPIONSHIPS
