rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,cholakyan garnik,arm,"born: dec 21, 2002",b.weight: 48.75,group: a,1: 85,2: -87,3: 87,total: 87,49kgmen,snatch,European Youth Championships
rank: 2,celik sahin,tur,"born: jul 01, 2002",b.weight: 48.95,group: a,1: 80,2: 84,3: 86,total: 86,49kgmen,snatch,European Youth Championships
rank: 3,polezhaev egor,rus,"born: jul 10, 2002",b.weight: 48.69,group: a,1: 79,2: -83,3: 84,total: 84,49kgmen,snatch,European Youth Championships
rank: 4,la barbera federico,ita,"born: nov 23, 2002",b.weight: 48.58,group: a,1: 76,2: 80,3: 83,total: 83,49kgmen,snatch,European Youth Championships
rank: 5,marchanka aliaksandr,blr,"born: jun 06, 2003",b.weight: 48.82,group: a,1: 74,2: 80,3: -84,total: 80,49kgmen,snatch,European Youth Championships
rank: 6,sandu leonard florentin,rou,"born: may 31, 2003",b.weight: 48.68,group: a,1: -76,2: -76,3: 76,total: 76,49kgmen,snatch,European Youth Championships
rank: 7,danev deniz,bul,"born: jun 26, 2003",b.weight: 48.90,group: a,1: 68,2: 72,3: -75,total: 72,49kgmen,snatch,European Youth Championships
rank: 1,sandu leonard florentin,rou,"born: may 31, 2003",b.weight: 48.68,group: a,1: -101,2: 102,3: 109,total: 109,49kgmen,cleanjerk,European Youth Championships
rank: 2,cholakyan garnik,arm,"born: dec 21, 2002",b.weight: 48.75,group: a,1: 105,2: -110,3: -110,total: 105,49kgmen,cleanjerk,European Youth Championships
rank: 3,la barbera federico,ita,"born: nov 23, 2002",b.weight: 48.58,group: a,1: 97,2: 101,3: -103,total: 101,49kgmen,cleanjerk,European Youth Championships
rank: 4,polezhaev egor,rus,"born: jul 10, 2002",b.weight: 48.69,group: a,1: 95,2: 99,3: -102,total: 99,49kgmen,cleanjerk,European Youth Championships
rank: 5,celik sahin,tur,"born: jul 01, 2002",b.weight: 48.95,group: a,1: 94,2: -98,3: 99,total: 99,49kgmen,cleanjerk,European Youth Championships
