rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,poniedzialek piotr,pol,"born: apr 14, 1995",b.weight: 64.20,group: a,1: 105,2: -110,3: 112,total: 112,69kgmen,snatch,1st EUROPEAN UNION JUNIOR CUP
rank: 2,bruijnen teun,ned,"born: sep 09, 1996",b.weight: 67.80,group: a,1: 93,2: -96,3: 98,total: 98,69kgmen,snatch,1st EUROPEAN UNION JUNIOR CUP
rank: 1,poniedzialek piotr,pol,"born: apr 14, 1995",b.weight: 64.20,group: a,1: 131,2: 136,3: 141,total: 141,69kgmen,cleanjerk,1st EUROPEAN UNION JUNIOR CUP
rank: 2,bruijnen teun,ned,"born: sep 09, 1996",b.weight: 67.80,group: a,1: 115,2: 118,3: 121,total: 121,69kgmen,cleanjerk,1st EUROPEAN UNION JUNIOR CUP
rank: 1,poniedzialek piotr,pol,"born: apr 14, 1995",b.weight: 64.20,group: a,snatch: 112,ci&jerk: 141,total: 253,,69kgmen,total,1st EUROPEAN UNION JUNIOR CUP
rank: 2,bruijnen teun,ned,"born: sep 09, 1996",b.weight: 67.80,group: a,snatch: 98,ci&jerk: 121,total: 219,,69kgmen,total,1st EUROPEAN UNION JUNIOR CUP
rank: 1,papazyan melkon siragan,bul,"born: dec 26, 1996",b.weight: 70.50,group: a,1: -105,2: 107,3: 112,total: 112,77kgmen,snatch,1st EUROPEAN UNION JUNIOR CUP
rank: 2,suckow-breum kris,den,"born: mar 02, 1995",b.weight: 76.60,group: a,1: 100,2: 105,3: -108,total: 105,77kgmen,snatch,1st EUROPEAN UNION JUNIOR CUP
rank: 1,papazyan melkon siragan,bul,"born: dec 26, 1996",b.weight: 70.50,group: a,1: 135,2: 143,3: -148,total: 143,77kgmen,cleanjerk,1st EUROPEAN UNION JUNIOR CUP
rank: 2,suckow-breum kris,den,"born: mar 02, 1995",b.weight: 76.60,group: a,1: 125,2: 131,3: ---,total: 131,77kgmen,cleanjerk,1st EUROPEAN UNION JUNIOR CUP
rank: 1,papazyan melkon siragan,bul,"born: dec 26, 1996",b.weight: 70.50,group: a,snatch: 112,ci&jerk: 143,total: 255,,77kgmen,total,1st EUROPEAN UNION JUNIOR CUP
rank: 2,suckow-breum kris,den,"born: mar 02, 1995",b.weight: 76.60,group: a,snatch: 105,ci&jerk: 131,total: 236,,77kgmen,total,1st EUROPEAN UNION JUNIOR CUP
