rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,loitongbam ajit singh,ind,"born: dec 30, 1995",b.weight: 49.52,group: a,1: 70,2: 75,3: - 78,total: 75,50kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,ekanayake e.m.s.s.,sri,"born: jun 01, 1996",b.weight: 47.96,group: a,1: 60,2: 65,3: 71,total: 71,50kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,israel denver,rsa,"born: nov 02, 1995",b.weight: 46.34,group: a,1: 55,2: 58,3: - 61,total: 58,50kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,ekanayake e.m.s.s.,sri,"born: jun 01, 1996",b.weight: 47.96,group: a,1: 80,2: 90,3: 95,total: 95,50kgmen,cleanjerk,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,loitongbam ajit singh,ind,"born: dec 30, 1995",b.weight: 49.52,group: a,1: 90,2: - 94,3: - 94,total: 90,50kgmen,cleanjerk,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,israel denver,rsa,"born: nov 02, 1995",b.weight: 46.34,group: a,1: 72,2: - 75,3: - 75,total: 72,50kgmen,cleanjerk,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,ekanayake e.m.s.s.,sri,"born: jun 01, 1996",b.weight: 47.96,group: a,snatch: 71,ci&jerk: 95,total: 166,,50kgmen,total,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,loitongbam ajit singh,ind,"born: dec 30, 1995",b.weight: 49.52,group: a,snatch: 75,ci&jerk: 90,total: 165,,50kgmen,total,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,israel denver,rsa,"born: nov 02, 1995",b.weight: 46.34,group: a,snatch: 58,ci&jerk: 72,total: 130,,50kgmen,total,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.50,group: a,1: 93,2: 97,3: - 99,total: 97,56kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 2,chetia apurba,ind,"born: may 06, 1994",b.weight: 55.84,group: a,1: 90,2: 94,3: - 98,total: 94,56kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 3,confiance rick yves,sey,"born: may 24, 1994",b.weight: 55.34,group: a,1: 70,2: 75,3: - 77,total: 75,56kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 4,clarke shelton,rsa,"born: jul 26, 1995",b.weight: 55.60,group: a,1: - 75,2: 75,3: - 80,total: 75,56kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 5,maasdorp reagan,rsa,"born: jan 19, 1994",b.weight: 52.76,group: a,1: 60,2: 65,3: 68,total: 68,56kgmen,snatch,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
rank: 1,brechtefeld elson edward,nru,"born: mar 02, 1994",b.weight: 55.50,group: a,1: 115,2: 121,3: -126,total: 121,56kgmen,cleanjerk,2011 COMMONWEALTH YOUTH CHAMPIONSHIPS
