rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 54.64,1: 65,2: -70,3: 70,total: 70,,55kgmen,snatch,IWF World Cup
rank: 1,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 54.64,1: 90,2: 95,3: -99,total: 95,,55kgmen,cleanjerk,IWF World Cup
rank: 1,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 54.64,snatch: 70,ci&jerk: 95,total: 165,,,55kgmen,total,IWF World Cup
rank: 1,li fabin,chn,"born: jan 15, 1993",b.weight: 60.91,1: 136,2: 140,3: -143,total: 140,,61kgmen,snatch,IWF World Cup
rank: 2,qin fulin,chn,"born: jan 12, 1994",b.weight: 60.73,1: 130,2: 135,3: -138,total: 135,,61kgmen,snatch,IWF World Cup
rank: 3,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 60.84,1: 120,2: -123,3: 123,total: 123,,61kgmen,snatch,IWF World Cup
rank: 4,ceniza john fabuar,phi,"born: feb 07, 1998",b.weight: 60.20,1: 110,2: 115,3: -118,total: 115,,61kgmen,snatch,IWF World Cup
rank: 5,montes gongora jose lino,mex,"born: apr 18, 1989",b.weight: 60.29,1: 105,2: 110,3: 112,total: 112,,61kgmen,snatch,IWF World Cup
rank: 1,qin fulin,chn,"born: jan 12, 1994",b.weight: 60.73,1: 160,2: 171,3: -175,total: 171,,61kgmen,cleanjerk,IWF World Cup
rank: 2,li fabin,chn,"born: jan 15, 1993",b.weight: 60.91,1: 165,2: 171,3: -175,total: 171,,61kgmen,cleanjerk,IWF World Cup
rank: 3,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 60.84,1: 150,2: 155,3: -160,total: 155,,61kgmen,cleanjerk,IWF World Cup
rank: 4,ceniza john fabuar,phi,"born: feb 07, 1998",b.weight: 60.20,1: 140,2: 145,3: 150,total: 150,,61kgmen,cleanjerk,IWF World Cup
rank: 5,montes gongora jose lino,mex,"born: apr 18, 1989",b.weight: 60.29,1: 135,2: 140,3: 143,total: 143,,61kgmen,cleanjerk,IWF World Cup
rank: 1,li fabin,chn,"born: jan 15, 1993",b.weight: 60.91,snatch: 140,ci&jerk: 171,total: 311,,,61kgmen,total,IWF World Cup
rank: 2,qin fulin,chn,"born: jan 12, 1994",b.weight: 60.73,snatch: 135,ci&jerk: 171,total: 306,,,61kgmen,total,IWF World Cup
rank: 3,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 60.84,snatch: 123,ci&jerk: 155,total: 278,,,61kgmen,total,IWF World Cup
rank: 4,ceniza john fabuar,phi,"born: feb 07, 1998",b.weight: 60.20,snatch: 115,ci&jerk: 150,total: 265,,,61kgmen,total,IWF World Cup
rank: 5,montes gongora jose lino,mex,"born: apr 18, 1989",b.weight: 60.29,snatch: 112,ci&jerk: 143,total: 255,,,61kgmen,total,IWF World Cup
