rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,matrasulov khusinboy,uzb,"born: sep 01, 2004",b.weight: 48.60,group: a,1: 78,2: 83,3: 86,total: 86,49kgmen,snatch,
rank: 2,aher mukund,ind,"born: jul 04, 2003",b.weight: 48.80,group: a,1: 78,2: 82,3: 85,total: 85,49kgmen,snatch,
rank: 3,senapathi gurunaidu,ind,"born: may 09, 2006",b.weight: 48.60,group: a,1: 77,2: -80,3: -82,total: 77,49kgmen,snatch,
rank: 4,wei po-hsuan,tpe,"born: may 12, 2004",b.weight: 48.85,group: a,1: 63,2: 68,3: -73,total: 68,49kgmen,snatch,
rank: 5,alzubi omar mohammad sari,jor,"born: oct 14, 2003",b.weight: 48.60,group: a,1: 67,2: -73,3: -73,total: 67,49kgmen,snatch,
rank: 6,yu hung-i,tpe,"born: jan 17, 2006",b.weight: 48.45,group: a,1: 60,2: -65,3: -65,total: 60,49kgmen,snatch,
rank: 1,aher mukund,ind,"born: jul 04, 2003",b.weight: 48.80,group: a,1: 95,2: 101,3: 104,total: 104,49kgmen,cleanjerk,
rank: 2,matrasulov khusinboy,uzb,"born: sep 01, 2004",b.weight: 48.60,group: a,1: 96,2: -102,3: 102,total: 102,49kgmen,cleanjerk,
rank: 3,senapathi gurunaidu,ind,"born: may 09, 2006",b.weight: 48.60,group: a,1: 95,2: 100,3: -105,total: 100,49kgmen,cleanjerk,
rank: 4,wei po-hsuan,tpe,"born: may 12, 2004",b.weight: 48.85,group: a,1: 85,2: -90,3: -90,total: 85,49kgmen,cleanjerk,
rank: 5,alzubi omar mohammad sari,jor,"born: oct 14, 2003",b.weight: 48.60,group: a,1: 77,2: -82,3: -82,total: 77,49kgmen,cleanjerk,
rank: 6,yu hung-i,tpe,"born: jan 17, 2006",b.weight: 48.45,group: a,1: 70,2: -77,3: 77,total: 77,49kgmen,cleanjerk,
rank: 1,aher mukund,ind,"born: jul 04, 2003",b.weight: 48.80,group: a,snatch: 85,ci&jerk: 104,total: 189,,49kgmen,total,
rank: 2,matrasulov khusinboy,uzb,"born: sep 01, 2004",b.weight: 48.60,group: a,snatch: 86,ci&jerk: 102,total: 188,,49kgmen,total,
rank: 3,senapathi gurunaidu,ind,"born: may 09, 2006",b.weight: 48.60,group: a,snatch: 77,ci&jerk: 100,total: 177,,49kgmen,total,
rank: 4,wei po-hsuan,tpe,"born: may 12, 2004",b.weight: 48.85,group: a,snatch: 68,ci&jerk: 85,total: 153,,49kgmen,total,
rank: 5,alzubi omar mohammad sari,jor,"born: oct 14, 2003",b.weight: 48.60,group: a,snatch: 67,ci&jerk: 77,total: 144,,49kgmen,total,
rank: 6,yu hung-i,tpe,"born: jan 17, 2006",b.weight: 48.45,group: a,snatch: 60,ci&jerk: 77,total: 137,,49kgmen,total,
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 54.70,group: a,1: 103,2: 106,3: 110,total: 110,55kgmen,snatch,
rank: 2,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.95,group: a,1: 94,2: 97,3: -100,total: 97,55kgmen,snatch,
rank: 3,kao chun-chieh,tpe,"born: may 08, 2003",b.weight: 54.75,group: a,1: 87,2: 91,3: -93,total: 91,55kgmen,snatch,
rank: 4,tinku golom,ind,"born: may 12, 2006",b.weight: 54.55,group: a,1: -87,2: 87,3: 91,total: 91,55kgmen,snatch,
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 54.70,group: a,1: 131,2: 136,3: -142,total: 136,55kgmen,cleanjerk,
rank: 2,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.95,group: a,1: 125,2: 130,3: -135,total: 130,55kgmen,cleanjerk,
rank: 3,tinku golom,ind,"born: may 12, 2006",b.weight: 54.55,group: a,1: 113,2: 118,3: 122,total: 122,55kgmen,cleanjerk,
rank: 4,kao chun-chieh,tpe,"born: may 08, 2003",b.weight: 54.75,group: a,1: -105,2: 105,3: -110,total: 105,55kgmen,cleanjerk,
rank: 1,do tu tung,vie,"born: jan 10, 2004",b.weight: 54.70,group: a,snatch: 110,ci&jerk: 136,total: 246,,55kgmen,total,
rank: 2,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.95,group: a,snatch: 97,ci&jerk: 130,total: 227,,55kgmen,total,
rank: 3,tinku golom,ind,"born: may 12, 2006",b.weight: 54.55,group: a,snatch: 91,ci&jerk: 122,total: 213,,55kgmen,total,
rank: 4,kao chun-chieh,tpe,"born: may 08, 2003",b.weight: 54.75,group: a,snatch: 91,ci&jerk: 105,total: 196,,55kgmen,total,
rank: 1,faathir muhammad,ina,"born: may 21, 2003",b.weight: 60.55,group: a,1: 116,2: 119,3: -122,total: 119,61kgmen,snatch,
rank: 2,gogoi sidhanta,ind,"born: apr 08, 2004",b.weight: 60.30,group: a,1: 112,2: 116,3: 118,total: 118,61kgmen,snatch,
rank: 3,taiirov elzar,kgz,"born: sep 13, 2003",b.weight: 60.55,group: a,1: 100,2: 105,3: -107,total: 105,61kgmen,snatch,
rank: 4,yang fan-shun,tpe,"born: aug 10, 2004",b.weight: 60.70,group: a,1: 95,2: 101,3: -103,total: 101,61kgmen,snatch,
rank: 5,al qaysum jawad adel a,ksa,"born: sep 02, 2003",b.weight: 60.35,group: a,1: 82,2: 88,3: 92,total: 92,61kgmen,snatch,
rank: 6,wannipura kumara,sri,"born: nov 10, 2005",b.weight: 59.85,group: a,1: 75,2: 80,3: 83,total: 83,61kgmen,snatch,
rank: 1,faathir muhammad,ina,"born: may 21, 2003",b.weight: 60.55,group: a,1: 146,2: 151,3: 154,total: 154,61kgmen,cleanjerk,
rank: 2,gogoi sidhanta,ind,"born: apr 08, 2004",b.weight: 60.30,group: a,1: 143,2: 146,3: 151,total: 151,61kgmen,cleanjerk,
rank: 3,taiirov elzar,kgz,"born: sep 13, 2003",b.weight: 60.55,group: a,1: 117,2: 122,3: 125,total: 125,61kgmen,cleanjerk,
rank: 4,yang fan-shun,tpe,"born: aug 10, 2004",b.weight: 60.70,group: a,1: 115,2: 119,3: -123,total: 119,61kgmen,cleanjerk,
rank: 5,al qaysum jawad adel a,ksa,"born: sep 02, 2003",b.weight: 60.35,group: a,1: 105,2: 118,3: -120,total: 118,61kgmen,cleanjerk,
rank: 6,wannipura kumara,sri,"born: nov 10, 2005",b.weight: 59.85,group: a,1: 103,2: -107,3: -107,total: 103,61kgmen,cleanjerk,
rank: 1,faathir muhammad,ina,"born: may 21, 2003",b.weight: 60.55,group: a,snatch: 119,ci&jerk: 154,total: 273,,61kgmen,total,
rank: 2,gogoi sidhanta,ind,"born: apr 08, 2004",b.weight: 60.30,group: a,snatch: 118,ci&jerk: 151,total: 269,,61kgmen,total,
rank: 3,taiirov elzar,kgz,"born: sep 13, 2003",b.weight: 60.55,group: a,snatch: 105,ci&jerk: 125,total: 230,,61kgmen,total,
rank: 4,yang fan-shun,tpe,"born: aug 10, 2004",b.weight: 60.70,group: a,snatch: 101,ci&jerk: 119,total: 220,,61kgmen,total,
rank: 5,al qaysum jawad adel a,ksa,"born: sep 02, 2003",b.weight: 60.35,group: a,snatch: 92,ci&jerk: 118,total: 210,,61kgmen,total,
rank: 6,wannipura kumara,sri,"born: nov 10, 2005",b.weight: 59.85,group: a,snatch: 83,ci&jerk: 103,total: 186,,61kgmen,total,
rank: 1,moldodosov elaman,kgz,"born: jul 22, 2003",b.weight: 66.25,group: a,1: 95,2: 100,3: 103,total: 103,67kgmen,snatch,
rank: ---,tario markio,ind,"born: jan 01, 2004",b.weight: 66.45,group: a,1: -113,2: -113,3: -113,total: ---,67kgmen,snatch,
rank: 1,tario markio,ind,"born: jan 01, 2004",b.weight: 66.45,group: a,1: 142,2: 147,3: -151,total: 147,67kgmen,cleanjerk,
rank: 2,moldodosov elaman,kgz,"born: jul 22, 2003",b.weight: 66.25,group: a,1: 115,2: 120,3: 123,total: 123,67kgmen,cleanjerk,
rank: 1,moldodosov elaman,kgz,"born: jul 22, 2003",b.weight: 66.25,group: a,snatch: 103,ci&jerk: 123,total: 226,,67kgmen,total,
rank: ---,tario markio,ind,"born: jan 01, 2004",b.weight: 66.45,group: a,snatch: ---,ci&jerk: 147,total: ---,,67kgmen,total,
rank: 1,juniansyah rizki,ina,"born: jun 17, 2003",b.weight: 72.20,group: a,1: 127,2: 132,3: 139,total: 139,73kgmen,snatch,
rank: 2,olimov khojiakbar,uzb,"born: feb 11, 2003",b.weight: 72.65,group: a,1: -126,2: 126,3: -131,total: 126,73kgmen,snatch,
