rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 55.55,group: a,1: 105,2: -110,3: 110,total: 110,56kgmen,snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,chaanbi wael,tun,"born: nov 03, 1998",b.weight: 55.30,group: a,1: 95,2: -100,3: -100,total: 95,56kgmen,snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,fenni rida,alg,"born: jul 06, 1996",b.weight: 55.75,group: a,1: 77,2: 83,3: -88,total: 83,56kgmen,snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,chitioui mohamed raouf,alg,"born: jan 01, 1999",b.weight: 50.00,group: a,1: 65,2: 71,3: -76,total: 71,56kgmen,snatch,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 55.55,group: a,1: 135,2: -143,3: -143,total: 135,56kgmen,cleanjerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,fenni rida,alg,"born: jul 06, 1996",b.weight: 55.75,group: a,1: 95,2: 102,3: -108,total: 102,56kgmen,cleanjerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,chitioui mohamed raouf,alg,"born: jan 01, 1999",b.weight: 50.00,group: a,1: 92,2: 97,3: -102,total: 97,56kgmen,cleanjerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: ---,chaanbi wael,tun,"born: nov 03, 1998",b.weight: 55.30,group: a,1: -115,2: -115,3: -115,total: ---,56kgmen,cleanjerk,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,bouhijbha amine,tun,"born: feb 28, 1996",b.weight: 55.55,group: a,snatch: 110,ci&jerk: 135,total: 245,,56kgmen,total,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,fenni rida,alg,"born: jul 06, 1996",b.weight: 55.75,group: a,snatch: 83,ci&jerk: 102,total: 185,,56kgmen,total,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,chitioui mohamed raouf,alg,"born: jan 01, 1999",b.weight: 50.00,group: a,snatch: 71,ci&jerk: 97,total: 168,,56kgmen,total,2016 AFRICAN JUNIOR CHAMPIONSHIPS
rank: ---,chaanbi wael,tun,"born: nov 03, 1998",b.weight: 55.30,group: a,snatch: 95,ci&jerk: ---,total: ---,,56kgmen,total,2016 AFRICAN JUNIOR CHAMPIONSHIPS
