rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,ashour salama,egy,"born: jan 01, 2000",b.weight: 55.65,group: a,1: 85,2: 92,3: 96,total: 96,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,abu hamed abdelmalek ali abdullah,lba,"born: jan 24, 2001",b.weight: 55.25,group: a,1: 71,2: 76,3: - 78,total: 76,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,farquhar james connor,rsa,"born: mar 18, 2002",b.weight: 55.35,group: a,1: 70,2: - 75,3: - 78,total: 70,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,haboubakar siddiki,cmr,"born: aug 14, 1999",b.weight: 55.75,group: a,1: 67,2: - 72,3: - 72,total: 67,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 55.10,group: a,1: 60,2: - 64,3: - 64,total: 60,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 6,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 49.50,group: a,1: 47,2: 52,3: - 56,total: 52,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: ---,chetioui abdelraouf,alg,"born: apr 12, 1999",b.weight: 55.60,group: a,1: - 82,2: - 82,3: - 82,total: ---,56kgmen,snatch,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,ashour salama,egy,"born: jan 01, 2000",b.weight: 55.65,group: a,1: 111,2: 117,3: -121,total: 117,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,chetioui abdelraouf,alg,"born: apr 12, 1999",b.weight: 55.60,group: a,1: 107,2: 113,3: -118,total: 113,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,haboubakar siddiki,cmr,"born: aug 14, 1999",b.weight: 55.75,group: a,1: - 98,2: - 98,3: 98,total: 98,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,farquhar james connor,rsa,"born: mar 18, 2002",b.weight: 55.35,group: a,1: 87,2: 92,3: 96,total: 96,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,abu hamed abdelmalek ali abdullah,lba,"born: jan 24, 2001",b.weight: 55.25,group: a,1: 90,2: 95,3: - 99,total: 95,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 6,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 55.10,group: a,1: 76,2: 78,3: 82,total: 82,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 7,lutaaya hamdan sserwanga,uga,"born: jan 07, 2002",b.weight: 49.50,group: a,1: - 61,2: 66,3: - 67,total: 66,56kgmen,cleanjerk,2018 AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,ashour salama,egy,"born: jan 01, 2000",b.weight: 55.65,group: a,snatch: 96,ci&jerk: 117,total: 213,,56kgmen,total,2018 AFRICAN JUNIOR CHAMPIONSHIPS
