rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,barnes darren lamar,usa,"born: jan 20, 1994",b.weight: 55.35,group: a,1: 100,2: -105,3: 105,total: 105,56kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 2,zurita vallejo walter freddy,ecu,"born: nov 18, 1993",b.weight: 55.35,group: a,1: 100,2: -105,3: -105,total: 100,56kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 3,delgado tuesta jhordan neri,per,"born: nov 11, 1997",b.weight: 55.00,group: a,1: 78,2: 81,3: 83,total: 83,56kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: dsq,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 56.00,group: a,1: 97,2: 101,3: -104,total: ---,56kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 1,barnes darren lamar,usa,"born: jan 20, 1994",b.weight: 55.35,group: a,1: 125,2: 130,3: 135,total: 135,56kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 2,zurita vallejo walter freddy,ecu,"born: nov 18, 1993",b.weight: 55.35,group: a,1: -125,2: 125,3: 132,total: 132,56kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 3,delgado tuesta jhordan neri,per,"born: nov 11, 1997",b.weight: 55.00,group: a,1: 103,2: 108,3: 112,total: 112,56kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: dsq,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 56.00,group: a,1: 126,2: 131,3: 136,total: ---,56kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 1,barnes darren lamar,usa,"born: jan 20, 1994",b.weight: 55.35,group: a,snatch: 105,ci&jerk: 135,total: 240,,56kgmen,total,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 2,zurita vallejo walter freddy,ecu,"born: nov 18, 1993",b.weight: 55.35,group: a,snatch: 100,ci&jerk: 132,total: 232,,56kgmen,total,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 3,delgado tuesta jhordan neri,per,"born: nov 11, 1997",b.weight: 55.00,group: a,snatch: 83,ci&jerk: 112,total: 195,,56kgmen,total,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: dsq,rojas concha marcos antonio,per,"born: jun 02, 1995",b.weight: 56.00,group: a,snatch: ---,ci&jerk: ---,total: ---,,56kgmen,total,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 1,herrera cepeda erik elvis,ecu,"born: jul 28, 1994",b.weight: 61.75,group: a,1: 112,2: 116,3: 117,total: 117,62kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 2,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.20,group: a,1: -115,2: -115,3: 115,total: 115,62kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 3,preciado reyes miguel angel,per,"born: nov 03, 1994",b.weight: 62.00,group: a,1: 105,2: 109,3: 111,total: 111,62kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 4,zurita vallejo victor xavier,ecu,"born: nov 11, 1995",b.weight: 61.00,group: a,1: -109,2: -109,3: 109,total: 109,62kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 5,fernandes nicanor,chi,"born: jan 01, 1995",b.weight: 59.00,group: a,1: 72,2: 80,3: 85,total: 85,62kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: dsq,bardalez tuisima luis david,per,"born: oct 03, 1995",b.weight: 61.60,group: a,1: 110,2: 114,3: 116,total: ---,62kgmen,snatch,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 1,herrera cepeda erik elvis,ecu,"born: jul 28, 1994",b.weight: 61.75,group: a,1: 141,2: 145,3: 148,total: 148,62kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 2,barnes darrel lamont,usa,"born: jan 20, 1994",b.weight: 61.20,group: a,1: 140,2: -147,3: -147,total: 140,62kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
rank: 3,preciado reyes miguel angel,per,"born: nov 03, 1994",b.weight: 62.00,group: a,1: 133,2: 138,3: -141,total: 138,62kgmen,cleanjerk,PAN AMERICAN JUNIOR CHAMPIONSHIPS
