rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,otero martinez michael steven,esp,"born: jul 29, 1990",b.weight: 56.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,56kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,brian maldonado,pur,"born: oct 31, 1992",b.weight: 54.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: 65,56kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,anibal miranda,pur,"born: feb 14, 1988",b.weight: 54.82,group: a,1: 0.0,2: 0.0,3: 0.0,total: 75,56kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,xoel casillas,pur,"born: aug 14, 1991",b.weight: 55.12,group: a,1: 0.0,2: 0.0,3: 0.0,total: 73,56kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: dsq,luis lebron colon,pur,"born: sep 01, 1995",b.weight: 56.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,56kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,otero martinez michael steven,esp,"born: jul 29, 1990",b.weight: 56.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: 120,56kgmen,cleanjerk,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,brian maldonado,pur,"born: oct 31, 1992",b.weight: 54.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: 87,56kgmen,cleanjerk,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,anibal miranda,pur,"born: feb 14, 1988",b.weight: 54.82,group: a,1: 0.0,2: 0.0,3: 0.0,total: 88,56kgmen,cleanjerk,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,xoel casillas,pur,"born: aug 14, 1991",b.weight: 55.12,group: a,1: 0.0,2: 0.0,3: 0.0,total: 90,56kgmen,cleanjerk,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: dsq,luis lebron colon,pur,"born: sep 01, 1995",b.weight: 56.00,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,56kgmen,cleanjerk,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: 1,otero martinez michael steven,esp,"born: jul 29, 1990",b.weight: 56.00,group: a,snatch: 95,ci&jerk: 120,total: 215,,56kgmen,total,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: 2,anibal miranda,pur,"born: feb 14, 1988",b.weight: 54.82,group: a,snatch: 75,ci&jerk: 88,total: 163,,56kgmen,total,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: 3,xoel casillas,pur,"born: aug 14, 1991",b.weight: 55.12,group: a,snatch: 73,ci&jerk: 90,total: 163,,56kgmen,total,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: 4,brian maldonado,pur,"born: oct 31, 1992",b.weight: 54.00,group: a,snatch: 65,ci&jerk: 87,total: 152,,56kgmen,total,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: dsq,luis lebron colon,pur,"born: sep 01, 1995",b.weight: 56.00,group: a,snatch: ---,ci&jerk: ---,total: ---,,56kgmen,total,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,david jhoo,usa,"born: mar 06, 1992",b.weight: 61.92,group: a,1: 0.0,2: 0.0,3: 0.0,total: 85,62kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,giovani gonzalez,pur,"born: nov 27, 1991",b.weight: 61.96,group: a,1: 0.0,2: 0.0,3: 0.0,total: 95,62kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,william aviles cruz,pur,"born: dec 12, 1994",b.weight: 61.12,group: a,1: 0.0,2: 0.0,3: 0.0,total: 84,62kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
rank: ---,munoz rodriguez giovani,pur,"born: may 25, 1993",b.weight: 59.96,group: a,1: 0.0,2: 0.0,3: 0.0,total: ---,62kgmen,snatch,CRIOLLO CUP AND IBEROAMERICAN CUP
