rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,prokopev oleg,rus,"born: dec 07, 2005",b.weight: 48.90,group: a,1: 79,2: 81,3: 83,total: 83,49kgmen,snatch,2021 IWF Youth World Championships
rank: 2,dzobak alexandr,cze,"born: feb 14, 2004",b.weight: 48.91,group: a,1: 73,2: 77,3: 79,total: 79,49kgmen,snatch,2021 IWF Youth World Championships
rank: 3,yepez penate kevin david,col,"born: nov 18, 2004",b.weight: 48.94,group: a,1: 75,2: - 78,3: 79,total: 79,49kgmen,snatch,2021 IWF Youth World Championships
rank: 4,ghanem amjad abdrabalnabi j,ksa,"born: aug 20, 2004",b.weight: 48.84,group: a,1: 72,2: - 76,3: - 78,total: 72,49kgmen,snatch,2021 IWF Youth World Championships
rank: 5,lockwood logan aron,usa,"born: sep 10, 2006",b.weight: 47.90,group: a,1: 68,2: - 71,3: 71,total: 71,49kgmen,snatch,2021 IWF Youth World Championships
rank: 1,dzobak alexandr,cze,"born: feb 14, 2004",b.weight: 48.91,group: a,1: 97,2: 103,3: 106,total: 106,49kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 2,prokopev oleg,rus,"born: dec 07, 2005",b.weight: 48.90,group: a,1: 98,2: 102,3: 105,total: 105,49kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 3,yepez penate kevin david,col,"born: nov 18, 2004",b.weight: 48.94,group: a,1: 98,2: 104,3: -107,total: 104,49kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 4,lockwood logan aron,usa,"born: sep 10, 2006",b.weight: 47.90,group: a,1: 90,2: 94,3: 98,total: 98,49kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 5,ghanem amjad abdrabalnabi j,ksa,"born: aug 20, 2004",b.weight: 48.84,group: a,1: - 88,2: - 88,3: 88,total: 88,49kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 1,prokopev oleg,rus,"born: dec 07, 2005",b.weight: 48.90,group: a,snatch: 83,ci&jerk: 105,total: 188,,49kgmen,total,2021 IWF Youth World Championships
rank: 2,dzobak alexandr,cze,"born: feb 14, 2004",b.weight: 48.91,group: a,snatch: 79,ci&jerk: 106,total: 185,,49kgmen,total,2021 IWF Youth World Championships
rank: 3,yepez penate kevin david,col,"born: nov 18, 2004",b.weight: 48.94,group: a,snatch: 79,ci&jerk: 104,total: 183,,49kgmen,total,2021 IWF Youth World Championships
rank: 4,lockwood logan aron,usa,"born: sep 10, 2006",b.weight: 47.90,group: a,snatch: 71,ci&jerk: 98,total: 169,,49kgmen,total,2021 IWF Youth World Championships
rank: 5,ghanem amjad abdrabalnabi j,ksa,"born: aug 20, 2004",b.weight: 48.84,group: a,snatch: 72,ci&jerk: 88,total: 160,,49kgmen,total,2021 IWF Youth World Championships
rank: 1,nugroho satrio adi,ina,"born: may 18, 2004",b.weight: 53.70,group: a,1: 101,2: -107,3: 111,total: 111,55kgmen,snatch,2021 IWF Youth World Championships
rank: 2,kalitit ali majed m,ksa,"born: nov 19, 2005",b.weight: 54.46,group: a,1: 95,2: - 99,3: 100,total: 100,55kgmen,snatch,2021 IWF Youth World Championships
rank: 3,thongsuk patsaphong,tha,"born: apr 27, 2005",b.weight: 54.90,group: a,1: 93,2: 97,3: 99,total: 99,55kgmen,snatch,2021 IWF Youth World Championships
rank: 4,secgin ertugrul,tur,"born: jan 01, 2004",b.weight: 54.90,group: a,1: 94,2: - 96,3: 98,total: 98,55kgmen,snatch,2021 IWF Youth World Championships
rank: 5,al marzouq mohammed bassam a,ksa,"born: sep 25, 2007",b.weight: 54.74,group: a,1: - 95,2: - 95,3: 95,total: 95,55kgmen,snatch,2021 IWF Youth World Championships
rank: 6,danilov roman,rus,"born: jul 13, 2004",b.weight: 54.67,group: a,1: 88,2: 91,3: 93,total: 93,55kgmen,snatch,2021 IWF Youth World Championships
rank: 7,mohammadi baghchaleh matin,iri,"born: apr 16, 2004",b.weight: 54.90,group: a,1: - 87,2: 87,3: 92,total: 92,55kgmen,snatch,2021 IWF Youth World Championships
rank: 8,rios chumbe nol jermis,per,"born: aug 21, 2004",b.weight: 53.26,group: a,1: 85,2: 89,3: 92,total: 92,55kgmen,snatch,2021 IWF Youth World Championships
rank: 9,tun dzib adolfo angel,mex,"born: sep 23, 2004",b.weight: 54.92,group: a,1: 85,2: - 89,3: - 90,total: 85,55kgmen,snatch,2021 IWF Youth World Championships
rank: 10,abdujamilov ashrafkhon,uzb,"born: apr 04, 2004",b.weight: 51.19,group: a,1: 80,2: 84,3: - 86,total: 84,55kgmen,snatch,2021 IWF Youth World Championships
rank: 11,salem mohammed mazen ali,yem,"born: may 08, 2006",b.weight: 54.15,group: a,1: 62,2: 65,3: 70,total: 70,55kgmen,snatch,2021 IWF Youth World Championships
rank: 12,asijavicius rasvydas,ltu,"born: aug 15, 2008",b.weight: 49.98,group: a,1: - 60,2: 60,3: - 63,total: 60,55kgmen,snatch,2021 IWF Youth World Championships
rank: 1,tun dzib adolfo angel,mex,"born: sep 23, 2004",b.weight: 54.92,group: a,1: 122,2: 125,3: -129,total: 125,55kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 2,thongsuk patsaphong,tha,"born: apr 27, 2005",b.weight: 54.90,group: a,1: 116,2: 121,3: 124,total: 124,55kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 3,secgin ertugrul,tur,"born: jan 01, 2004",b.weight: 54.90,group: a,1: 118,2: -121,3: 123,total: 123,55kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 4,al marzouq mohammed bassam a,ksa,"born: sep 25, 2007",b.weight: 54.74,group: a,1: 114,2: 119,3: -122,total: 119,55kgmen,cleanjerk,2021 IWF Youth World Championships
rank: 5,danilov roman,rus,"born: jul 13, 2004",b.weight: 54.67,group: a,1: 113,2: 116,3: 119,total: 119,55kgmen,cleanjerk,2021 IWF Youth World Championships
