rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,lariki abdenour,alg,"born: sep 09, 1999",b.weight: 56.00,group: a,1: 84,2: 88,3: -91,total: 88,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,chetioui mohamed,alg,"born: apr 12, 1999",b.weight: 55.94,group: a,1: 77,2: 83,3: -87,total: 83,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,ssekitoleko julius,uga,"born: aug 07, 2000",b.weight: 55.40,group: a,1: 50,2: 55,3: 60,total: 60,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 53.93,group: a,1: -58,2: -58,3: 58,total: 58,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,ochoma benjamin osiemo,ken,"born: oct 18, 1999",b.weight: 50.84,group: a,1: 53,2: -56,3: -57,total: 53,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,chetioui mohamed,alg,"born: apr 12, 1999",b.weight: 55.94,group: a,1: 103,2: 110,3: -112,total: 110,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,lariki abdenour,alg,"born: sep 09, 1999",b.weight: 56.00,group: a,1: 100,2: 107,3: -111,total: 107,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,ssekitoleko julius,uga,"born: aug 07, 2000",b.weight: 55.40,group: a,1: 70,2: 75,3: 80,total: 80,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 53.93,group: a,1: 70,2: -75,3: 76,total: 76,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,ochoma benjamin osiemo,ken,"born: oct 18, 1999",b.weight: 50.84,group: a,1: 68,2: 72,3: -76,total: 72,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,lariki abdenour,alg,"born: sep 09, 1999",b.weight: 56.00,group: a,snatch: 88,ci&jerk: 107,total: 195,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,chetioui mohamed,alg,"born: apr 12, 1999",b.weight: 55.94,group: a,snatch: 83,ci&jerk: 110,total: 193,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,ssekitoleko julius,uga,"born: aug 07, 2000",b.weight: 55.40,group: a,snatch: 60,ci&jerk: 80,total: 140,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,kgaswane kgotla alphius n,bot,"born: jul 07, 2000",b.weight: 53.93,group: a,snatch: 58,ci&jerk: 76,total: 134,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,ochoma benjamin osiemo,ken,"born: oct 18, 1999",b.weight: 50.84,group: a,snatch: 53,ci&jerk: 72,total: 125,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,bouazza abid mohamed amine,alg,"born: feb 18, 1998",b.weight: 61.96,group: a,1: 100,2: 105,3: -111,total: 105,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,aboumihdi akram abraheem mahmoud,lba,"born: may 24, 1997",b.weight: 60.18,group: a,1: 87,2: 92,3: 96,total: 96,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,agboro favour omovigho,ngr,"born: nov 17, 1999",b.weight: 61.50,group: a,1: 90,2: 95,3: -102,total: 95,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,ben hadj mohamed aziz,tun,"born: jan 14, 2002",b.weight: 61.66,group: a,1: 80,2: 86,3: 91,total: 91,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,booyse ross peter,rsa,"born: jun 29, 1999",b.weight: 61.49,group: a,1: 72,2: 78,3: 83,total: 83,62kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,bouazza abid mohamed amine,alg,"born: feb 18, 1998",b.weight: 61.96,group: a,1: 123,2: 126,3: -130,total: 126,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,agboro favour omovigho,ngr,"born: nov 17, 1999",b.weight: 61.50,group: a,1: 122,2: -125,3: -125,total: 122,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,aboumihdi akram abraheem mahmoud,lba,"born: may 24, 1997",b.weight: 60.18,group: a,1: 110,2: 112,3: 116,total: 116,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,ben hadj mohamed aziz,tun,"born: jan 14, 2002",b.weight: 61.66,group: a,1: 104,2: 111,3: 115,total: 115,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,booyse ross peter,rsa,"born: jun 29, 1999",b.weight: 61.49,group: a,1: 95,2: 100,3: -105,total: 100,62kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,bouazza abid mohamed amine,alg,"born: feb 18, 1998",b.weight: 61.96,group: a,snatch: 105,ci&jerk: 126,total: 231,,62kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,agboro favour omovigho,ngr,"born: nov 17, 1999",b.weight: 61.50,group: a,snatch: 95,ci&jerk: 122,total: 217,,62kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,aboumihdi akram abraheem mahmoud,lba,"born: may 24, 1997",b.weight: 60.18,group: a,snatch: 96,ci&jerk: 116,total: 212,,62kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
