rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,mkhitaryan monte,arm,"born: dec 04, 2001",b.weight: 49.89,group: a,1: 80,2: 86,3: 91,total: 91,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 49.76,group: a,1: 85,2: 90,3: -92,total: 90,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,neliapenko ivan,rus,"born: jul 02, 2000",b.weight: 49.56,group: a,1: 73,2: 77,3: 80,total: 80,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,hesek hasan,tur,"born: oct 09, 2000",b.weight: 49.72,group: a,1: -65,2: 70,3: -78,total: 70,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 49.76,group: a,1: 107,2: 117,3: -118,total: 117,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,neliapenko ivan,rus,"born: jul 02, 2000",b.weight: 49.56,group: a,1: 94,2: 99,3: 103,total: 103,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,mkhitaryan monte,arm,"born: dec 04, 2001",b.weight: 49.89,group: a,1: 95,2: 102,3: -105,total: 102,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,hesek hasan,tur,"born: oct 09, 2000",b.weight: 49.72,group: a,1: 90,2: 98,3: -104,total: 98,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,iancu valentin-ionadi,rou,"born: jan 16, 2000",b.weight: 49.76,group: a,snatch: 90,ci&jerk: 117,total: 207,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,mkhitaryan monte,arm,"born: dec 04, 2001",b.weight: 49.89,group: a,snatch: 91,ci&jerk: 102,total: 193,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,neliapenko ivan,rus,"born: jul 02, 2000",b.weight: 49.56,group: a,snatch: 80,ci&jerk: 103,total: 183,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,hesek hasan,tur,"born: oct 09, 2000",b.weight: 49.72,group: a,snatch: 70,ci&jerk: 98,total: 168,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,toptas caner,tur,"born: aug 14, 2001",b.weight: 55.91,group: a,1: 103,2: -106,3: 107,total: 107,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,stasik martin marek,pol,"born: feb 07, 2001",b.weight: 55.80,group: a,1: 97,2: 100,3: 102,total: 102,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,polak frantisek,cze,"born: jul 01, 2001",b.weight: 55.67,group: a,1: 93,2: 97,3: 99,total: 99,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,huseynov elmaddin,aze,"born: apr 01, 2001",b.weight: 55.69,group: a,1: 98,2: -101,3: -102,total: 98,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,mastrangelo donato,ita,"born: sep 09, 2000",b.weight: 55.73,group: a,1: 95,2: -100,3: -101,total: 95,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.65,group: a,1: 95,2: -100,3: -100,total: 95,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,ruiu davide,ita,"born: jun 22, 2001",b.weight: 55.84,group: a,1: 93,2: -96,3: -96,total: 93,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,balauta petrica,rou,"born: jun 29, 2000",b.weight: 55.77,group: a,1: 92,2: -97,3: -98,total: 92,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,reisel armas,est,"born: nov 19, 2001",b.weight: 55.42,group: a,1: 65,2: 70,3: -74,total: 70,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,veliji mihnet,kos,"born: aug 22, 2001",b.weight: 51.12,group: a,1: 36,2: -40,3: -40,total: 36,56kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,toptas caner,tur,"born: aug 14, 2001",b.weight: 55.91,group: a,1: 122,2: -127,3: 128,total: 128,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.65,group: a,1: 120,2: 126,3: -128,total: 126,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,stasik martin marek,pol,"born: feb 07, 2001",b.weight: 55.80,group: a,1: -123,2: -123,3: 125,total: 125,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,mastrangelo donato,ita,"born: sep 09, 2000",b.weight: 55.73,group: a,1: 120,2: 124,3: -127,total: 124,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,polak frantisek,cze,"born: jul 01, 2001",b.weight: 55.67,group: a,1: 114,2: 118,3: 121,total: 121,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,ruiu davide,ita,"born: jun 22, 2001",b.weight: 55.84,group: a,1: 115,2: 120,3: -123,total: 120,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,huseynov elmaddin,aze,"born: apr 01, 2001",b.weight: 55.69,group: a,1: 119,2: -123,3: -123,total: 119,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,balauta petrica,rou,"born: jun 29, 2000",b.weight: 55.77,group: a,1: 107,2: 111,3: -116,total: 111,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,reisel armas,est,"born: nov 19, 2001",b.weight: 55.42,group: a,1: 85,2: 89,3: 92,total: 92,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,veliji mihnet,kos,"born: aug 22, 2001",b.weight: 51.12,group: a,1: 50,2: 54,3: 55,total: 55,56kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,toptas caner,tur,"born: aug 14, 2001",b.weight: 55.91,group: a,snatch: 107,ci&jerk: 128,total: 235,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,stasik martin marek,pol,"born: feb 07, 2001",b.weight: 55.80,group: a,snatch: 102,ci&jerk: 125,total: 227,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,rusev angel hriskov,bul,"born: jul 13, 2001",b.weight: 55.65,group: a,snatch: 95,ci&jerk: 126,total: 221,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,polak frantisek,cze,"born: jul 01, 2001",b.weight: 55.67,group: a,snatch: 99,ci&jerk: 121,total: 220,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,mastrangelo donato,ita,"born: sep 09, 2000",b.weight: 55.73,group: a,snatch: 95,ci&jerk: 124,total: 219,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,huseynov elmaddin,aze,"born: apr 01, 2001",b.weight: 55.69,group: a,snatch: 98,ci&jerk: 119,total: 217,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,ruiu davide,ita,"born: jun 22, 2001",b.weight: 55.84,group: a,snatch: 93,ci&jerk: 120,total: 213,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 8,balauta petrica,rou,"born: jun 29, 2000",b.weight: 55.77,group: a,snatch: 92,ci&jerk: 111,total: 203,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 9,reisel armas,est,"born: nov 19, 2001",b.weight: 55.42,group: a,snatch: 70,ci&jerk: 92,total: 162,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 10,veliji mihnet,kos,"born: aug 22, 2001",b.weight: 51.12,group: a,snatch: 36,ci&jerk: 55,total: 91,,56kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,garaev zulfat,rus,"born: jan 12, 2000",b.weight: 61.69,group: a,1: 118,2: 123,3: 127,total: 127,62kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
