rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,panrak krongrat,tha,"born: feb 09, 1995",b.weight: 49.90,group: a,1: 88,2: 92,3: -95,total: 92,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,ekanayake e.m.s.s.,sri,"born: jun 01, 1996",b.weight: 49.40,group: a,1: 83,2: 87,3: -91,total: 87,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,aslanov ruzimurod,uzb,"born: feb 01, 1995",b.weight: 49.60,group: a,1: 83,2: 86,3: -88,total: 86,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,pak jong ju,prk,"born: mar 14, 1997",b.weight: 49.85,group: a,1: -83,2: -84,3: 84,total: 84,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,san a cam,vie,"born: sep 12, 1997",b.weight: 48.90,group: a,1: 80,2: -83,3: 83,total: 83,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,lai yung-en,tpe,"born: feb 03, 1997",b.weight: 49.60,group: a,1: 75,2: 78,3: -80,total: 78,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,mohammed saleh,irq,"born: jan 25, 1996",b.weight: 49.90,group: a,1: -74,2: 74,3: -79,total: 74,50kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 1,ekanayake e.m.s.s.,sri,"born: jun 01, 1996",b.weight: 49.40,group: a,1: 107,2: -113,3: 113,total: 113,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,panrak krongrat,tha,"born: feb 09, 1995",b.weight: 49.90,group: a,1: 108,2: -113,3: 113,total: 113,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,pak jong ju,prk,"born: mar 14, 1997",b.weight: 49.85,group: a,1: -107,2: 108,3: -113,total: 108,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,aslanov ruzimurod,uzb,"born: feb 01, 1995",b.weight: 49.60,group: a,1: 103,2: 107,3: -109,total: 107,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,san a cam,vie,"born: sep 12, 1997",b.weight: 48.90,group: a,1: 95,2: 100,3: 103,total: 103,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,lai yung-en,tpe,"born: feb 03, 1997",b.weight: 49.60,group: a,1: 95,2: -100,3: 100,total: 100,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,mohammed saleh,irq,"born: jan 25, 1996",b.weight: 49.90,group: a,1: 90,2: -97,3: -97,total: 90,50kgmen,cleanjerk,ASIAN YOUTH CHAMPIONSHIPS
rank: 1,panrak krongrat,tha,"born: feb 09, 1995",b.weight: 49.90,group: a,snatch: 92,ci&jerk: 113,total: 205,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,ekanayake e.m.s.s.,sri,"born: jun 01, 1996",b.weight: 49.40,group: a,snatch: 87,ci&jerk: 113,total: 200,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,aslanov ruzimurod,uzb,"born: feb 01, 1995",b.weight: 49.60,group: a,snatch: 86,ci&jerk: 107,total: 193,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,pak jong ju,prk,"born: mar 14, 1997",b.weight: 49.85,group: a,snatch: 84,ci&jerk: 108,total: 192,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 5,san a cam,vie,"born: sep 12, 1997",b.weight: 48.90,group: a,snatch: 83,ci&jerk: 103,total: 186,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 6,lai yung-en,tpe,"born: feb 03, 1997",b.weight: 49.60,group: a,snatch: 78,ci&jerk: 100,total: 178,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 7,mohammed saleh,irq,"born: jan 25, 1996",b.weight: 49.90,group: a,snatch: 74,ci&jerk: 90,total: 164,,50kgmen,total,ASIAN YOUTH CHAMPIONSHIPS
rank: 1,kwon yong gwang,prk,"born: jan 14, 1996",b.weight: 55.90,group: a,1: 93,2: 97,3: -101,total: 97,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 2,al-zubaidi mohammed ali wahhab,irq,"born: jan 01, 1996",b.weight: 55.00,group: a,1: 95,2: -100,3: -100,total: 95,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 3,santa aruna,ind,"born: mar 10, 1996",b.weight: 55.90,group: a,1: 92,2: 95,3: -98,total: 95,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
rank: 4,hamdayi sajjad abbas yaseen,irq,"born: jul 15, 1995",b.weight: 55.55,group: a,1: -93,2: 93,3: -98,total: 93,56kgmen,snatch,ASIAN YOUTH CHAMPIONSHIPS
