rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,chontey arli,kaz,"born: jul 01, 1992",b.weight: 54.90,group: a,1: 110,2: 113,3: 115,total: 115,55kgmen,snatch,2020 Asian Championships
rank: 2,nafasov ogabek,uzb,"born: jan 21, 2002",b.weight: 54.60,group: a,1: 104,2: 108,3: -111,total: 108,55kgmen,snatch,2020 Asian Championships
rank: 3,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.90,group: a,1: 103,2: 106,3: 108,total: 108,55kgmen,snatch,2020 Asian Championships
rank: 4,yodage dilanka isuru kumara,sri,"born: apr 21, 1996",b.weight: 54.40,group: a,1: 104,2: -109,3: -109,total: 104,55kgmen,snatch,2020 Asian Championships
rank: 1,chontey arli,kaz,"born: jul 01, 1992",b.weight: 54.90,group: a,1: 136,2: 140,3: -142,total: 140,55kgmen,cleanjerk,2020 Asian Championships
rank: 2,yodage dilanka isuru kumara,sri,"born: apr 21, 1996",b.weight: 54.40,group: a,1: 135,2: -137,3: 137,total: 137,55kgmen,cleanjerk,2020 Asian Championships
rank: 3,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.90,group: a,1: 136,2: -141,3: -148,total: 136,55kgmen,cleanjerk,2020 Asian Championships
rank: 4,nafasov ogabek,uzb,"born: jan 21, 2002",b.weight: 54.60,group: a,1: 124,2: 132,3: -135,total: 132,55kgmen,cleanjerk,2020 Asian Championships
rank: 1,chontey arli,kaz,"born: jul 01, 1992",b.weight: 54.90,group: a,snatch: 115,ci&jerk: 140,total: 255,,55kgmen,total,2020 Asian Championships
rank: 2,auyelkhanov ablay,kaz,"born: jun 27, 2003",b.weight: 54.90,group: a,snatch: 108,ci&jerk: 136,total: 244,,55kgmen,total,2020 Asian Championships
rank: 3,yodage dilanka isuru kumara,sri,"born: apr 21, 1996",b.weight: 54.40,group: a,snatch: 104,ci&jerk: 137,total: 241,,55kgmen,total,2020 Asian Championships
rank: 4,nafasov ogabek,uzb,"born: jan 21, 2002",b.weight: 54.60,group: a,snatch: 108,ci&jerk: 132,total: 240,,55kgmen,total,2020 Asian Championships
rank: 1,li fabin,chn,"born: jan 15, 1993",b.weight: 60.70,group: a,1: 138,2: -142,3: 142,total: 142,61kgmen,snatch,2020 Asian Championships
rank: 2,mirzayev seyitjan,tkm,"born: apr 30, 1994",b.weight: 60.90,group: a,1: -130,2: 130,3: 133,total: 133,61kgmen,snatch,2020 Asian Championships
rank: 3,son igor,kaz,"born: nov 16, 1998",b.weight: 60.80,group: a,1: -127,2: 127,3: 132,total: 132,61kgmen,snatch,2020 Asian Championships
rank: 4,itokazu yoichi,jpn,"born: may 24, 1991",b.weight: 60.80,group: a,1: 125,2: -130,3: 130,total: 130,61kgmen,snatch,2020 Asian Championships
rank: 5,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 60.70,group: a,1: 125,2: -129,3: 129,total: 129,61kgmen,snatch,2020 Asian Championships
rank: 6,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 60.80,group: a,1: 125,2: 128,3: -131,total: 128,61kgmen,snatch,2020 Asian Championships
rank: 7,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 60.70,group: a,1: 125,2: -128,3: -129,total: 125,61kgmen,snatch,2020 Asian Championships
rank: 8,drozdov alexey,kaz,"born: nov 03, 2001",b.weight: 61.00,group: b,1: 120,2: 124,3: -126,total: 124,61kgmen,snatch,2020 Asian Championships
rank: 9,al saleem mansour abdulrahim m,ksa,"born: mar 16, 1988",b.weight: 59.70,group: b,1: 115,2: -120,3: 120,total: 120,61kgmen,snatch,2020 Asian Championships
rank: 10,matrasulov khusinboy,uzb,"born: sep 01, 2004",b.weight: 60.30,group: b,1: 103,2: 107,3: 111,total: 111,61kgmen,snatch,2020 Asian Championships
rank: 11,ceniza john fabuar,phi,"born: feb 07, 1998",b.weight: 58.70,group: b,1: 105,2: 110,3: -115,total: 110,61kgmen,snatch,2020 Asian Championships
rank: ---,don karolislage thilanka wiraj kuma,sri,"born: oct 26, 1993",b.weight: 60.70,group: b,1: -115,2: -115,3: -115,total: ---,61kgmen,snatch,2020 Asian Championships
rank: ---,hirai hayato,jpn,"born: aug 08, 1994",b.weight: 60.80,group: b,1: -118,2: -118,3: -118,total: ---,61kgmen,snatch,2020 Asian Championships
rank: 1,li fabin,chn,"born: jan 15, 1993",b.weight: 60.70,group: a,1: 170,2: -176,3: -176,total: 170,61kgmen,cleanjerk,2020 Asian Championships
rank: 2,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 60.70,group: a,1: 155,2: 160,3: 161,total: 161,61kgmen,cleanjerk,2020 Asian Championships
rank: 3,itokazu yoichi,jpn,"born: may 24, 1991",b.weight: 60.80,group: a,1: 150,2: 155,3: -160,total: 155,61kgmen,cleanjerk,2020 Asian Championships
rank: 4,drozdov alexey,kaz,"born: nov 03, 2001",b.weight: 61.00,group: b,1: 145,2: 150,3: 154,total: 154,61kgmen,cleanjerk,2020 Asian Championships
rank: 5,son igor,kaz,"born: nov 16, 1998",b.weight: 60.80,group: a,1: 152,2: -156,3: -156,total: 152,61kgmen,cleanjerk,2020 Asian Championships
rank: 6,mirzayev seyitjan,tkm,"born: apr 30, 1994",b.weight: 60.90,group: a,1: 150,2: -153,3: -153,total: 150,61kgmen,cleanjerk,2020 Asian Championships
rank: 7,don karolislage thilanka wiraj kuma,sri,"born: oct 26, 1993",b.weight: 60.70,group: b,1: 145,2: -148,3: -148,total: 145,61kgmen,cleanjerk,2020 Asian Championships
rank: 8,hirai hayato,jpn,"born: aug 08, 1994",b.weight: 60.80,group: b,1: 145,2: -150,3: -150,total: 145,61kgmen,cleanjerk,2020 Asian Championships
rank: 9,al saleem mansour abdulrahim m,ksa,"born: mar 16, 1988",b.weight: 59.70,group: b,1: -143,2: -143,3: 143,total: 143,61kgmen,cleanjerk,2020 Asian Championships
rank: 10,ceniza john fabuar,phi,"born: feb 07, 1998",b.weight: 58.70,group: b,1: 135,2: -143,3: -143,total: 135,61kgmen,cleanjerk,2020 Asian Championships
rank: 11,matrasulov khusinboy,uzb,"born: sep 01, 2004",b.weight: 60.30,group: b,1: 124,2: 127,3: 131,total: 131,61kgmen,cleanjerk,2020 Asian Championships
rank: ---,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 60.70,group: a,1: -154,2: -154,3: -154,total: ---,61kgmen,cleanjerk,2020 Asian Championships
rank: ---,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 60.80,group: a,1: -151,2: -152,3: -152,total: ---,61kgmen,cleanjerk,2020 Asian Championships
rank: 1,li fabin,chn,"born: jan 15, 1993",b.weight: 60.70,group: a,snatch: 142,ci&jerk: 170,total: 312,,61kgmen,total,2020 Asian Championships
rank: 2,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 60.70,group: a,snatch: 125,ci&jerk: 161,total: 286,,61kgmen,total,2020 Asian Championships
rank: 3,itokazu yoichi,jpn,"born: may 24, 1991",b.weight: 60.80,group: a,snatch: 130,ci&jerk: 155,total: 285,,61kgmen,total,2020 Asian Championships
rank: 4,son igor,kaz,"born: nov 16, 1998",b.weight: 60.80,group: a,snatch: 132,ci&jerk: 152,total: 284,,61kgmen,total,2020 Asian Championships
rank: 5,mirzayev seyitjan,tkm,"born: apr 30, 1994",b.weight: 60.90,group: a,snatch: 133,ci&jerk: 150,total: 283,,61kgmen,total,2020 Asian Championships
rank: 6,drozdov alexey,kaz,"born: nov 03, 2001",b.weight: 61.00,group: b,snatch: 124,ci&jerk: 154,total: 278,,61kgmen,total,2020 Asian Championships
rank: 7,al saleem mansour abdulrahim m,ksa,"born: mar 16, 1988",b.weight: 59.70,group: b,snatch: 120,ci&jerk: 143,total: 263,,61kgmen,total,2020 Asian Championships
rank: 8,ceniza john fabuar,phi,"born: feb 07, 1998",b.weight: 58.70,group: b,snatch: 110,ci&jerk: 135,total: 245,,61kgmen,total,2020 Asian Championships
rank: 9,matrasulov khusinboy,uzb,"born: sep 01, 2004",b.weight: 60.30,group: b,snatch: 111,ci&jerk: 131,total: 242,,61kgmen,total,2020 Asian Championships
rank: ---,don karolislage thilanka wiraj kuma,sri,"born: oct 26, 1993",b.weight: 60.70,group: b,snatch: ---,ci&jerk: 145,total: ---,,61kgmen,total,2020 Asian Championships
rank: ---,kao chan-hung,tpe,"born: oct 03, 1993",b.weight: 60.70,group: a,snatch: 129,ci&jerk: ---,total: ---,,61kgmen,total,2020 Asian Championships
rank: ---,thach kim tuan,vie,"born: jan 15, 1994",b.weight: 60.80,group: a,snatch: 128,ci&jerk: ---,total: ---,,61kgmen,total,2020 Asian Championships
rank: ---,hirai hayato,jpn,"born: aug 08, 1994",b.weight: 60.80,group: b,snatch: ---,ci&jerk: 145,total: ---,,61kgmen,total,2020 Asian Championships
rank: 1,huang minhao,chn,"born: aug 21, 1992",b.weight: 66.80,group: a,1: 147,2: 152,3: 155,total: 155,67kgmen,snatch,2020 Asian Championships
rank: 2,chen lijun,chn,"born: feb 08, 1993",b.weight: 66.90,group: a,1: 145,2: 150,3: 153,total: 153,67kgmen,snatch,2020 Asian Championships
rank: 3,talib talha,pak,"born: oct 03, 1999",b.weight: 66.90,group: a,1: 142,2: 146,3: 148,total: 148,67kgmen,snatch,2020 Asian Championships
rank: 4,han myeongmok,kor,"born: feb 01, 1991",b.weight: 66.70,group: a,1: 139,2: 143,3: -147,total: 143,67kgmen,snatch,2020 Asian Championships
rank: 5,ergashev adkhamjon,uzb,"born: mar 12, 1999",b.weight: 66.90,group: a,1: -140,2: -140,3: 140,total: 140,67kgmen,snatch,2020 Asian Championships
rank: 6,jeremy lalrinnunga,ind,"born: oct 26, 2002",b.weight: 66.50,group: a,1: 135,2: -139,3: 139,total: 139,67kgmen,snatch,2020 Asian Championships
rank: 7,konnai mitsunori,jpn,"born: mar 14, 1996",b.weight: 66.90,group: a,1: -138,2: -138,3: 138,total: 138,67kgmen,snatch,2020 Asian Championships
rank: 8,almazyadi nawaf mohammed s,ksa,"born: aug 19, 2000",b.weight: 66.70,group: b,1: 130,2: 135,3: -141,total: 135,67kgmen,snatch,2020 Asian Championships
rank: 9,triyatno,ina,"born: dec 20, 1987",b.weight: 66.80,group: a,1: 125,2: -130,3: 130,total: 130,67kgmen,snatch,2020 Asian Championships
rank: 10,sakhi zada shafiq jan,afg,"born: aug 07, 1991",b.weight: 66.60,group: b,1: 85,2: 92,3: - 97,total: 92,67kgmen,snatch,2020 Asian Championships
rank: ---,yasin mohammad,ina,"born: jan 18, 2000",b.weight: 66.70,group: b,1: -125,2: -125,3: -125,total: ---,67kgmen,snatch,2020 Asian Championships
rank: 1,chen lijun,chn,"born: feb 08, 1993",b.weight: 66.90,group: a,1: 171,2: 177,3: 180,total: 180,67kgmen,cleanjerk,2020 Asian Championships
rank: 2,huang minhao,chn,"born: aug 21, 1992",b.weight: 66.80,group: a,1: 168,2: 174,3: 177,total: 177,67kgmen,cleanjerk,2020 Asian Championships
rank: 3,ergashev adkhamjon,uzb,"born: mar 12, 1999",b.weight: 66.90,group: a,1: 170,2: 176,3: -181,total: 176,67kgmen,cleanjerk,2020 Asian Championships
rank: 4,han myeongmok,kor,"born: feb 01, 1991",b.weight: 66.70,group: a,1: 160,2: 165,3: 169,total: 169,67kgmen,cleanjerk,2020 Asian Championships
rank: 5,almazyadi nawaf mohammed s,ksa,"born: aug 19, 2000",b.weight: 66.70,group: b,1: 160,2: 167,3: -171,total: 167,67kgmen,cleanjerk,2020 Asian Championships
rank: 6,talib talha,pak,"born: oct 03, 1999",b.weight: 66.90,group: a,1: 167,2: -172,3: -172,total: 167,67kgmen,cleanjerk,2020 Asian Championships
rank: 7,konnai mitsunori,jpn,"born: mar 14, 1996",b.weight: 66.90,group: a,1: 166,2: -169,3: -169,total: 166,67kgmen,cleanjerk,2020 Asian Championships
rank: 8,jeremy lalrinnunga,ind,"born: oct 26, 2002",b.weight: 66.50,group: a,1: 163,2: -168,3: -168,total: 163,67kgmen,cleanjerk,2020 Asian Championships
rank: 9,triyatno,ina,"born: dec 20, 1987",b.weight: 66.80,group: a,1: 160,2: -165,3: -165,total: 160,67kgmen,cleanjerk,2020 Asian Championships
rank: 10,yasin mohammad,ina,"born: jan 18, 2000",b.weight: 66.70,group: b,1: 150,2: 155,3: -160,total: 155,67kgmen,cleanjerk,2020 Asian Championships
rank: ---,sakhi zada shafiq jan,afg,"born: aug 07, 1991",b.weight: 66.60,group: b,1: -110,2: -110,3: ---,total: ---,67kgmen,cleanjerk,2020 Asian Championships
rank: 1,chen lijun,chn,"born: feb 08, 1993",b.weight: 66.90,group: a,snatch: 153,ci&jerk: 180,total: 333,,67kgmen,total,2020 Asian Championships
rank: 2,huang minhao,chn,"born: aug 21, 1992",b.weight: 66.80,group: a,snatch: 155,ci&jerk: 177,total: 332,,67kgmen,total,2020 Asian Championships
rank: 3,ergashev adkhamjon,uzb,"born: mar 12, 1999",b.weight: 66.90,group: a,snatch: 140,ci&jerk: 176,total: 316,,67kgmen,total,2020 Asian Championships
rank: 4,talib talha,pak,"born: oct 03, 1999",b.weight: 66.90,group: a,snatch: 148,ci&jerk: 167,total: 315,,67kgmen,total,2020 Asian Championships
rank: 5,han myeongmok,kor,"born: feb 01, 1991",b.weight: 66.70,group: a,snatch: 143,ci&jerk: 169,total: 312,,67kgmen,total,2020 Asian Championships
rank: 6,konnai mitsunori,jpn,"born: mar 14, 1996",b.weight: 66.90,group: a,snatch: 138,ci&jerk: 166,total: 304,,67kgmen,total,2020 Asian Championships
rank: 7,almazyadi nawaf mohammed s,ksa,"born: aug 19, 2000",b.weight: 66.70,group: b,snatch: 135,ci&jerk: 167,total: 302,,67kgmen,total,2020 Asian Championships
rank: 8,jeremy lalrinnunga,ind,"born: oct 26, 2002",b.weight: 66.50,group: a,snatch: 139,ci&jerk: 163,total: 302,,67kgmen,total,2020 Asian Championships
rank: 9,triyatno,ina,"born: dec 20, 1987",b.weight: 66.80,group: a,snatch: 130,ci&jerk: 160,total: 290,,67kgmen,total,2020 Asian Championships
rank: ---,yasin mohammad,ina,"born: jan 18, 2000",b.weight: 66.70,group: b,snatch: ---,ci&jerk: 155,total: ---,,67kgmen,total,2020 Asian Championships
rank: ---,sakhi zada shafiq jan,afg,"born: aug 07, 1991",b.weight: 66.60,group: b,snatch: 92,ci&jerk: ---,total: ---,,67kgmen,total,2020 Asian Championships
rank: 1,shi zhiyong,chn,"born: oct 10, 1993",b.weight: 72.80,group: a,1: 160,2: 164,3: 169,total: 169,73kgmen,snatch,2020 Asian Championships
rank: 2,yuan chengfei,chn,"born: jul 14, 1995",b.weight: 72.90,group: a,1: 150,2: -155,3: 155,total: 155,73kgmen,snatch,2020 Asian Championships
rank: 3,javadi aliabadi mir mostafa,iri,"born: jun 22, 2000",b.weight: 72.70,group: a,1: 146,2: -151,3: 151,total: 151,73kgmen,snatch,2020 Asian Championships
rank: 4,miyamoto masanori,jpn,"born: feb 03, 1997",b.weight: 72.70,group: a,1: 145,2: -150,3: 150,total: 150,73kgmen,snatch,2020 Asian Championships
rank: 5,abdullah rahmat erwin,ina,"born: oct 13, 2000",b.weight: 72.80,group: a,1: 142,2: 148,3: -150,total: 148,73kgmen,snatch,2020 Asian Championships
rank: 6,meredov maksad,tkm,"born: jun 23, 2000",b.weight: 73.00,group: a,1: 143,2: 147,3: -150,total: 147,73kgmen,snatch,2020 Asian Championships
rank: 7,won jeongsik,kor,"born: dec 09, 1990",b.weight: 72.70,group: a,1: -140,2: -140,3: 140,total: 140,73kgmen,snatch,2020 Asian Championships
rank: 8,sheuli achinta,ind,"born: nov 24, 2001",b.weight: 72.70,group: b,1: -135,2: 135,3: 139,total: 139,73kgmen,snatch,2020 Asian Championships
rank: 9,akmolda sairamkez,kaz,"born: may 18, 2002",b.weight: 69.40,group: b,1: 125,2: 130,3: -133,total: 130,73kgmen,snatch,2020 Asian Championships
rank: 10,dissanayake mudiyanselage indika c. d.,sri,"born: aug 06, 1989",b.weight: 72.50,group: b,1: -130,2: -130,3: 130,total: 130,73kgmen,snatch,2020 Asian Championships
rank: 11,nazari zubair,afg,"born: sep 30, 1999",b.weight: 73.00,group: b,1: 90,2: 97,3: 105,total: 105,73kgmen,snatch,2020 Asian Championships
rank: 1,shi zhiyong,chn,"born: oct 10, 1993",b.weight: 72.80,group: a,1: 190,2: 194,3: ---,total: 194,73kgmen,cleanjerk,2020 Asian Championships
rank: 2,meredov maksad,tkm,"born: jun 23, 2000",b.weight: 73.00,group: a,1: 180,2: 186,3: 189,total: 189,73kgmen,cleanjerk,2020 Asian Championships
rank: 3,abdullah rahmat erwin,ina,"born: oct 13, 2000",b.weight: 72.80,group: a,1: 182,2: 187,3: -190,total: 187,73kgmen,cleanjerk,2020 Asian Championships
rank: 4,miyamoto masanori,jpn,"born: feb 03, 1997",b.weight: 72.70,group: a,1: 185,2: -188,3: -188,total: 185,73kgmen,cleanjerk,2020 Asian Championships
rank: 5,javadi aliabadi mir mostafa,iri,"born: jun 22, 2000",b.weight: 72.70,group: a,1: 183,2: -187,3: -187,total: 183,73kgmen,cleanjerk,2020 Asian Championships
rank: 6,akmolda sairamkez,kaz,"born: may 18, 2002",b.weight: 69.40,group: b,1: 170,2: 175,3: 180,total: 180,73kgmen,cleanjerk,2020 Asian Championships
rank: 7,sheuli achinta,ind,"born: nov 24, 2001",b.weight: 72.70,group: b,1: 165,2: 170,3: -174,total: 170,73kgmen,cleanjerk,2020 Asian Championships
rank: 8,dissanayake mudiyanselage indika c. d.,sri,"born: aug 06, 1989",b.weight: 72.50,group: b,1: 155,2: -160,3: -160,total: 155,73kgmen,cleanjerk,2020 Asian Championships
rank: 9,nazari zubair,afg,"born: sep 30, 1999",b.weight: 73.00,group: b,1: 115,2: 125,3: 132,total: 132,73kgmen,cleanjerk,2020 Asian Championships
rank: ---,yuan chengfei,chn,"born: jul 14, 1995",b.weight: 72.90,group: a,1: -185,2: -185,3: -186,total: ---,73kgmen,cleanjerk,2020 Asian Championships
rank: ---,won jeongsik,kor,"born: dec 09, 1990",b.weight: 72.70,group: a,1: -170,2: -170,3: ---,total: ---,73kgmen,cleanjerk,2020 Asian Championships
rank: 1,shi zhiyong,chn,"born: oct 10, 1993",b.weight: 72.80,group: a,snatch: 169,ci&jerk: 194,total: 363,,73kgmen,total,2020 Asian Championships
