rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,can rosado roger alexander,mex,"born: may 19, 1986",b.weight: 54.89,group: a,1: 95,2: -100,3: 100,total: 100,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,rada rodriguez sergio armando,col,"born: jan 27, 1984",b.weight: 55.60,group: a,1: 115,2: 118,3: 120,total: 120,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,salamanca pineda julio cesar,esa,"born: jul 15, 1989",b.weight: 55.38,group: a,1: -110,2: 110,3: -113,total: 110,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,alvarez boulet sergio,cub,"born: oct 11, 1979",b.weight: 55.91,group: a,1: 115,2: -119,3: 119,total: 119,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,montes gongora jose lino,mex,"born: apr 18, 1989",b.weight: 55.33,group: a,1: 109,2: 112,3: -115,total: 112,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,mosquera valencia francisco antonio,col,"born: apr 01, 1992",b.weight: 55.58,group: a,1: 113,2: 115,3: 117,total: 117,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,lopez aquino marvin,esa,"born: sep 14, 1980",b.weight: 55.43,group: a,1: 108,2: -111,3: -111,total: 108,56kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,can rosado roger alexander,mex,"born: may 19, 1986",b.weight: 54.89,group: a,1: 120,2: 128,3: -130,total: 128,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,rada rodriguez sergio armando,col,"born: jan 27, 1984",b.weight: 55.60,group: a,1: 146,2: -150,3: -150,total: 146,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,salamanca pineda julio cesar,esa,"born: jul 15, 1989",b.weight: 55.38,group: a,1: 136,2: 140,3: -145,total: 140,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,alvarez boulet sergio,cub,"born: oct 11, 1979",b.weight: 55.91,group: a,1: 148,2: -152,3: ---,total: 148,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,montes gongora jose lino,mex,"born: apr 18, 1989",b.weight: 55.33,group: a,1: 147,2: 150,3: -154,total: 150,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,mosquera valencia francisco antonio,col,"born: apr 01, 1992",b.weight: 55.58,group: a,1: 145,2: -150,3: -150,total: 145,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,lopez aquino marvin,esa,"born: sep 14, 1980",b.weight: 55.43,group: a,1: -135,2: 135,3: -140,total: 135,56kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: 1,alvarez boulet sergio,cub,"born: oct 11, 1979",b.weight: 55.91,group: a,snatch: 119,ci&jerk: 148,total: 267,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: 2,rada rodriguez sergio armando,col,"born: jan 27, 1984",b.weight: 55.60,group: a,snatch: 120,ci&jerk: 146,total: 266,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: 3,montes gongora jose lino,mex,"born: apr 18, 1989",b.weight: 55.33,group: a,snatch: 112,ci&jerk: 150,total: 262,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: 4,mosquera valencia francisco antonio,col,"born: apr 01, 1992",b.weight: 55.58,group: a,snatch: 117,ci&jerk: 145,total: 262,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: 5,salamanca pineda julio cesar,esa,"born: jul 15, 1989",b.weight: 55.38,group: a,snatch: 110,ci&jerk: 140,total: 250,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: 6,lopez aquino marvin,esa,"born: sep 14, 1980",b.weight: 55.43,group: a,snatch: 108,ci&jerk: 135,total: 243,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: 7,can rosado roger alexander,mex,"born: may 19, 1986",b.weight: 54.89,group: a,snatch: 100,ci&jerk: 128,total: 228,,56kgmen,total,2011 PAN AMERICAN GAMES
rank: ---,figueroa mosquera oscar albeiro,col,"born: apr 27, 1983",b.weight: 61.85,group: a,1: 132,2: 135,3: 137,total: 137,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,araujo rodriguez ivis abel,mex,"born: may 02, 1991",b.weight: 61.50,group: a,1: -113,2: -113,3: 113,total: 113,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,hernandez cardenas alex francisco,gua,"born: jan 25, 1986",b.weight: 61.62,group: a,1: -108,2: -108,3: 108,total: 108,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,cantun caamal miguel angel,mex,"born: dec 30, 1981",b.weight: 61.47,group: a,1: 105,2: 110,3: -113,total: 110,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,pec tunche wellinton,gua,"born: dec 01, 1987",b.weight: 61.48,group: a,1: -105,2: 105,3: -108,total: 105,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,peguero jose alberto,dom,"born: sep 14, 1988",b.weight: 61.85,group: a,1: 120,2: -124,3: 124,total: 124,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,salazar quintero diego fernando,col,"born: oct 03, 1980",b.weight: 61.60,group: a,1: 128,2: -132,3: 132,total: 132,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,lopez sanchez jesus antonio,ven,"born: dec 17, 1984",b.weight: 61.83,group: a,1: -125,2: 125,3: 130,total: 130,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,acosta mauro raul,uru,"born: jan 31, 1989",b.weight: 61.17,group: a,1: 80,2: 86,3: -90,total: 86,62kgmen,snatch,2011 PAN AMERICAN GAMES
rank: ---,figueroa mosquera oscar albeiro,col,"born: apr 27, 1983",b.weight: 61.85,group: a,1: 165,2: 171,3: 175,total: 175,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,araujo rodriguez ivis abel,mex,"born: may 02, 1991",b.weight: 61.50,group: a,1: -140,2: ---,3: ---,total: ---,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,hernandez cardenas alex francisco,gua,"born: jan 25, 1986",b.weight: 61.62,group: a,1: 130,2: -136,3: 136,total: 136,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,cantun caamal miguel angel,mex,"born: dec 30, 1981",b.weight: 61.47,group: a,1: 135,2: 140,3: -145,total: 140,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,pec tunche wellinton,gua,"born: dec 01, 1987",b.weight: 61.48,group: a,1: 145,2: -150,3: 150,total: 150,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,peguero jose alberto,dom,"born: sep 14, 1988",b.weight: 61.85,group: a,1: 140,2: -145,3: -145,total: 140,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,salazar quintero diego fernando,col,"born: oct 03, 1980",b.weight: 61.60,group: a,1: 160,2: -165,3: -165,total: 160,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,lopez sanchez jesus antonio,ven,"born: dec 17, 1984",b.weight: 61.83,group: a,1: -160,2: 160,3: 166,total: 166,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
rank: ---,acosta mauro raul,uru,"born: jan 31, 1989",b.weight: 61.17,group: a,1: 110,2: 117,3: 124,total: 124,62kgmen,cleanjerk,2011 PAN AMERICAN GAMES
