rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,le nguyen quoc bao,vie,"born: jan 01, 2000",b.weight: 49.48,group: a,1: 86,2: - 96,3: - 96,total: 86,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 2,yamaguchi yuto,jpn,"born: jun 15, 2000",b.weight: 49.88,group: a,1: 82,2: - 85,3: 85,total: 85,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 3,alhayek ahmed bandar a,ksa,"born: sep 28, 2002",b.weight: 49.87,group: a,1: 67,2: 76,3: - 81,total: 76,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 4,rivera john paolo jr,phi,"born: feb 12, 2001",b.weight: 49.33,group: a,1: 75,2: - 80,3: - 80,total: 75,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 5,wu che-yu,tpe,"born: sep 15, 2000",b.weight: 49.05,group: a,1: 65,2: 68,3: - 71,total: 68,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 6,alarab hassan abdulbaqi a,ksa,"born: feb 11, 2000",b.weight: 49.42,group: a,1: 67,2: - 76,3: - 76,total: 67,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 7,lee gyuseok,kor,"born: mar 04, 2002",b.weight: 44.73,group: a,1: 57,2: - 62,3: 62,total: 62,50kgmen,snatch,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 1,le nguyen quoc bao,vie,"born: jan 01, 2000",b.weight: 49.48,group: a,1: 110,2: 117,3: -120,total: 117,50kgmen,cleanjerk,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 2,yamaguchi yuto,jpn,"born: jun 15, 2000",b.weight: 49.88,group: a,1: 100,2: 104,3: 109,total: 109,50kgmen,cleanjerk,2016 ASIAN YOUTH CHAMPIONSHIPS
rank: 3,rivera john paolo jr,phi,"born: feb 12, 2001",b.weight: 49.33,group: a,1: 91,2: 100,3: -108,total: 100,50kgmen,cleanjerk,2016 ASIAN YOUTH CHAMPIONSHIPS
