rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,ibrahim mostafa atef ahmed,egy,"born: jul 12, 1993",b.weight: 55.20,group: a,1: 94,2: 98,3: 102,total: 102,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,gugannouni zied,tun,"born: jul 15, 1991",b.weight: 55.25,group: a,1: 90,2: 95,3: 102,total: 102,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,lafrik el mehdi,mar,"born: jan 01, 1991",b.weight: 55.40,group: a,1: 85,2: 90,3: -92,total: 90,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 54.90,group: a,1: 85,2: 88,3: -92,total: 88,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,ramela phehello john,rsa,"born: jul 25, 1993",b.weight: 54.60,group: a,1: 80,2: 85,3: -90,total: 85,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 6,davis wesley valentino,rsa,"born: feb 26, 1993",b.weight: 54.45,group: a,1: 75,2: 80,3: 83,total: 83,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 7,benlounes m hamed,alg,"born: jan 01, 1993",b.weight: 55.50,group: a,1: 75,2: 81,3: -82,total: 81,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 8,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 49.10,group: a,1: 65,2: 70,3: -72,total: 70,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 9,mogire julius k.,ken,"born: nov 04, 1993",b.weight: 55.35,group: a,1: 65,2: 70,3: -72,total: 70,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: ---,kalu king,ngr,"born: nov 11, 1995",b.weight: 53.60,group: a,1: -100,2: ------,3: ------,total: ---,56kgmen,snatch,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,ibrahim mostafa atef ahmed,egy,"born: jul 12, 1993",b.weight: 55.20,group: a,1: 121,2: 129,3: -131,total: 129,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 2,gugannouni zied,tun,"born: jul 15, 1991",b.weight: 55.25,group: a,1: -120,2: 120,3: -128,total: 120,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 3,ben hnia karem,tun,"born: nov 13, 1994",b.weight: 54.90,group: a,1: 106,2: 111,3: -117,total: 111,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 4,davis wesley valentino,rsa,"born: feb 26, 1993",b.weight: 54.45,group: a,1: 95,2: 100,3: -105,total: 100,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 5,ramela phehello john,rsa,"born: jul 25, 1993",b.weight: 54.60,group: a,1: 90,2: 100,3: -105,total: 100,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 6,lafrik el mehdi,mar,"born: jan 01, 1991",b.weight: 55.40,group: a,1: 100,2: -106,3: -110,total: 100,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 7,benlounes m hamed,alg,"born: jan 01, 1993",b.weight: 55.50,group: a,1: 95,2: -103,3: -103,total: 95,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 8,sariak nafaa,alg,"born: nov 29, 1994",b.weight: 49.10,group: a,1: 90,2: -93,3: 93,total: 93,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 9,mogire julius k.,ken,"born: nov 04, 1993",b.weight: 55.35,group: a,1: 80,2: -85,3: -85,total: 80,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: ---,kalu king,ngr,"born: nov 11, 1995",b.weight: 53.60,group: a,1: ------,2: ------,3: ------,total: ---,56kgmen,cleanjerk,AFRICAN JUNIOR CHAMPIONSHIPS
rank: 1,ibrahim mostafa atef ahmed,egy,"born: jul 12, 1993",b.weight: 55.20,group: a,snatch: 102,ci&jerk: 129,total: 231,,56kgmen,total,AFRICAN JUNIOR CHAMPIONSHIPS
