rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,pedrak benjamin ludovic matthieu,fra,"born: nov 25, 1998",b.weight: 56.00,group: a,1: 80,2: 84,3: 87,total: 87,56kgmen,snatch,1st EUROPEAN UNION YOUTH CUP
rank: 1,pedrak benjamin ludovic matthieu,fra,"born: nov 25, 1998",b.weight: 56.00,group: a,1: 100,2: 104,3: 107,total: 107,56kgmen,cleanjerk,1st EUROPEAN UNION YOUTH CUP
rank: 1,pedrak benjamin ludovic matthieu,fra,"born: nov 25, 1998",b.weight: 56.00,group: a,snatch: 87,ci&jerk: 107,total: 194,,56kgmen,total,1st EUROPEAN UNION YOUTH CUP
rank: 1,sotirov hristo,bul,"born: sep 30, 1998",b.weight: 62.60,group: a,1: 95,2: 98,3: 101,total: 101,69kgmen,snatch,1st EUROPEAN UNION YOUTH CUP
rank: 1,sotirov hristo,bul,"born: sep 30, 1998",b.weight: 62.60,group: a,1: 115,2: 120,3: 124,total: 124,69kgmen,cleanjerk,1st EUROPEAN UNION YOUTH CUP
rank: 1,sotirov hristo,bul,"born: sep 30, 1998",b.weight: 62.60,group: a,snatch: 101,ci&jerk: 124,total: 225,,69kgmen,total,1st EUROPEAN UNION YOUTH CUP
rank: 1,rajic toni,bih,"born: may 24, 1997",b.weight: 70.80,group: a,1: 73,2: -77,3: -77,total: 73,77kgmen,snatch,1st EUROPEAN UNION YOUTH CUP
rank: 1,rajic toni,bih,"born: may 24, 1997",b.weight: 70.80,group: a,1: 98,2: -102,3: 104,total: 104,77kgmen,cleanjerk,1st EUROPEAN UNION YOUTH CUP
rank: 1,rajic toni,bih,"born: may 24, 1997",b.weight: 70.80,group: a,snatch: 73,ci&jerk: 104,total: 177,,77kgmen,total,1st EUROPEAN UNION YOUTH CUP
rank: 1,secka mario,aut,"born: nov 18, 1998",b.weight: 84.80,group: a,1: 110,2: 115,3: -118,total: 115,85kgmen,snatch,1st EUROPEAN UNION YOUTH CUP
rank: 2,injic marco,cro,"born: feb 06, 1998",b.weight: 81.60,group: a,1: 80,2: 85,3: 88,total: 88,85kgmen,snatch,1st EUROPEAN UNION YOUTH CUP
rank: 1,secka mario,aut,"born: nov 18, 1998",b.weight: 84.80,group: a,1: -125,2: 125,3: 130,total: 130,85kgmen,cleanjerk,1st EUROPEAN UNION YOUTH CUP
rank: 2,injic marco,cro,"born: feb 06, 1998",b.weight: 81.60,group: a,1: 105,2: 110,3: 115,total: 115,85kgmen,cleanjerk,1st EUROPEAN UNION YOUTH CUP
rank: 1,secka mario,aut,"born: nov 18, 1998",b.weight: 84.80,group: a,snatch: 115,ci&jerk: 130,total: 245,,85kgmen,total,1st EUROPEAN UNION YOUTH CUP
rank: 2,injic marco,cro,"born: feb 06, 1998",b.weight: 81.60,group: a,snatch: 88,ci&jerk: 115,total: 203,,85kgmen,total,1st EUROPEAN UNION YOUTH CUP
rank: 1,martensson anton andreas,swe,"born: sep 19, 1998",b.weight: 90.40,group: a,1: -90,2: 90,3: 96,total: 96,94kgmen,snatch,1st EUROPEAN UNION YOUTH CUP
