rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,mctaggart cameron david,nzl,"born: sep 30, 1997",b.weight: 49.47,group: a,1: 64,2: 67,3: 70,total: 70,50kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 2,moss cameron,nzl,"born: apr 17, 1997",b.weight: 48.39,group: a,1: 53,2: 56,3: 58,total: 58,50kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 3,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 49.34,group: a,1: 51,2: 54,3: 56,total: 56,50kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 4,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 49.86,group: a,1: 45,2: - 55,3: 55,total: 55,50kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 1,mctaggart cameron david,nzl,"born: sep 30, 1997",b.weight: 49.47,group: a,1: 75,2: 78,3: 81,total: 81,50kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 2,moss cameron,nzl,"born: apr 17, 1997",b.weight: 48.39,group: a,1: 69,2: 72,3: 75,total: 75,50kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 3,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 49.34,group: a,1: 70,2: - 74,3: - 74,total: 70,50kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 4,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 49.86,group: a,1: 65,2: - 71,3: - 71,total: 65,50kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 1,mctaggart cameron david,nzl,"born: sep 30, 1997",b.weight: 49.47,group: a,snatch: 70,ci&jerk: 81,total: 151,,50kgmen,total,YOUTH OCEANIA CHAMPIONSHIPS
rank: 2,moss cameron,nzl,"born: apr 17, 1997",b.weight: 48.39,group: a,snatch: 58,ci&jerk: 75,total: 133,,50kgmen,total,YOUTH OCEANIA CHAMPIONSHIPS
rank: 3,delaney james joseph,aus,"born: jul 29, 1996",b.weight: 49.34,group: a,snatch: 56,ci&jerk: 70,total: 126,,50kgmen,total,YOUTH OCEANIA CHAMPIONSHIPS
rank: 4,katoatau ruben,kir,"born: feb 09, 1997",b.weight: 49.86,group: a,snatch: 55,ci&jerk: 65,total: 120,,50kgmen,total,YOUTH OCEANIA CHAMPIONSHIPS
rank: 1,dau isikeli,fij,"born: may 03, 1995",b.weight: 54.90,group: b,1: - 75,2: 75,3: 80,total: 80,56kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 2,oala fred karoho,png,"born: sep 12, 1996",b.weight: 55.31,group: b,1: - 75,2: 75,3: 80,total: 80,56kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 3,norman james sahutta,aus,"born: jun 29, 1996",b.weight: 55.60,group: b,1: 64,2: 68,3: 72,total: 72,56kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 4,pourtoossi martin,nzl,"born: may 24, 1995",b.weight: 54.45,group: b,1: 70,2: - 74,3: - 74,total: 70,56kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 5,wu joshua luke james vain kyang,aus,"born: nov 14, 1996",b.weight: 55.57,group: b,1: 63,2: 67,3: 70,total: 70,56kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 6,enoch peter,mhl,"born: sep 10, 1997",b.weight: 54.40,group: b,1: 65,2: 66,3: - 67,total: 66,56kgmen,snatch,YOUTH OCEANIA CHAMPIONSHIPS
rank: 1,oala fred karoho,png,"born: sep 12, 1996",b.weight: 55.31,group: b,1: 102,2: 107,3: 108,total: 108,56kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 2,dau isikeli,fij,"born: may 03, 1995",b.weight: 54.90,group: b,1: 95,2: 102,3: 107,total: 107,56kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 3,norman james sahutta,aus,"born: jun 29, 1996",b.weight: 55.60,group: b,1: 90,2: 95,3: 100,total: 100,56kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
rank: 4,pourtoossi martin,nzl,"born: may 24, 1995",b.weight: 54.45,group: b,1: 88,2: - 92,3: 92,total: 92,56kgmen,cleanjerk,YOUTH OCEANIA CHAMPIONSHIPS
