rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: 1,al saleem mansour abdulrahim m,ksa,"born: mar 16, 1988",b.weight: 54.75,group: a,1: 110,2: -115,3: -115,total: 110,55kgmen,snatch,West Asian Championships
rank: 2,yahya alghafer,syr,"born: sep 22, 2002",b.weight: 55.60,group: a,1: 77,2: -83,3: 83,total: 83,55kgmen,snatch,West Asian Championships
rank: 3,alzubi omar mohammad sari,jor,"born: oct 14, 2003",b.weight: 53.45,group: a,1: 68,2: 72,3: -76,total: 72,55kgmen,snatch,West Asian Championships
rank: 1,al saleem mansour abdulrahim m,ksa,"born: mar 16, 1988",b.weight: 54.75,group: a,1: 130,2: 140,3: -146,total: 140,55kgmen,cleanjerk,West Asian Championships
rank: 2,yahya alghafer,syr,"born: sep 22, 2002",b.weight: 55.60,group: a,1: 92,2: 98,3: -103,total: 98,55kgmen,cleanjerk,West Asian Championships
rank: 3,alzubi omar mohammad sari,jor,"born: oct 14, 2003",b.weight: 53.45,group: a,1: 80,2: 86,3: -91,total: 86,55kgmen,cleanjerk,West Asian Championships
rank: 1,al saleem mansour abdulrahim m,ksa,"born: mar 16, 1988",b.weight: 54.75,group: a,snatch: 110,ci&jerk: 140,total: 250,,55kgmen,total,West Asian Championships
rank: 2,yahya alghafer,syr,"born: sep 22, 2002",b.weight: 55.60,group: a,snatch: 83,ci&jerk: 98,total: 181,,55kgmen,total,West Asian Championships
rank: 3,alzubi omar mohammad sari,jor,"born: oct 14, 2003",b.weight: 53.45,group: a,snatch: 72,ci&jerk: 86,total: 158,,55kgmen,total,West Asian Championships
rank: 1,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 60.85,group: a,1: 113,2: 118,3: -122,total: 118,61kgmen,snatch,West Asian Championships
rank: 1,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 60.85,group: a,1: 142,2: 150,3: -157,total: 150,61kgmen,cleanjerk,West Asian Championships
rank: 1,alsaleem seraj abdulrahim m,ksa,"born: feb 10, 1996",b.weight: 60.85,group: a,snatch: 118,ci&jerk: 150,total: 268,,61kgmen,total,West Asian Championships
rank: 1,almazyadi nawaf mohammed s,ksa,"born: aug 19, 2000",b.weight: 66.54,group: a,1: 115,2: 122,3: 126,total: 126,67kgmen,snatch,West Asian Championships
rank: 2,tawfek fatah,syr,"born: jan 01, 2003",b.weight: 66.62,group: a,1: 96,2: -100,3: 100,total: 100,67kgmen,snatch,West Asian Championships
rank: 1,almazyadi nawaf mohammed s,ksa,"born: aug 19, 2000",b.weight: 66.54,group: a,1: 145,2: 155,3: -165,total: 155,67kgmen,cleanjerk,West Asian Championships
rank: 2,tawfek fatah,syr,"born: jan 01, 2003",b.weight: 66.62,group: a,1: 116,2: 125,3: -135,total: 125,67kgmen,cleanjerk,West Asian Championships
rank: 1,almazyadi nawaf mohammed s,ksa,"born: aug 19, 2000",b.weight: 66.54,group: a,snatch: 126,ci&jerk: 155,total: 281,,67kgmen,total,West Asian Championships
rank: 2,tawfek fatah,syr,"born: jan 01, 2003",b.weight: 66.62,group: a,snatch: 100,ci&jerk: 125,total: 225,,67kgmen,total,West Asian Championships
rank: 1,alhumayd mahmoud mohammed s,ksa,"born: sep 05, 1993",b.weight: 72.26,group: a,1: 135,2: -140,3: -145,total: 135,73kgmen,snatch,West Asian Championships
rank: 2,alhayek mohamad,syr,"born: jan 18, 1993",b.weight: 72.74,group: a,1: 115,2: 118,3: ---,total: 118,73kgmen,snatch,West Asian Championships
rank: 3,mohammd mothlej,syr,"born: jan 01, 2003",b.weight: 72.40,group: a,1: 110,2: 116,3: -120,total: 116,73kgmen,snatch,West Asian Championships
rank: ---,khezeiq adham s a,ple,"born: mar 03, 1993",b.weight: 70.85,group: a,1: -107,2: -107,3: -107,total: ---,73kgmen,snatch,West Asian Championships
rank: 1,alhumayd mahmoud mohammed s,ksa,"born: sep 05, 1993",b.weight: 72.26,group: a,1: -160,2: 160,3: 170,total: 170,73kgmen,cleanjerk,West Asian Championships
rank: 2,alhayek mohamad,syr,"born: jan 18, 1993",b.weight: 72.74,group: a,1: -145,2: 145,3: -150,total: 145,73kgmen,cleanjerk,West Asian Championships
rank: 3,khezeiq adham s a,ple,"born: mar 03, 1993",b.weight: 70.85,group: a,1: 135,2: -145,3: -146,total: 135,73kgmen,cleanjerk,West Asian Championships
rank: ---,mohammd mothlej,syr,"born: jan 01, 2003",b.weight: 72.40,group: a,1: -140,2: -140,3: -140,total: ---,73kgmen,cleanjerk,West Asian Championships
rank: 1,alhumayd mahmoud mohammed s,ksa,"born: sep 05, 1993",b.weight: 72.26,group: a,snatch: 135,ci&jerk: 170,total: 305,,73kgmen,total,West Asian Championships
rank: 2,alhayek mohamad,syr,"born: jan 18, 1993",b.weight: 72.74,group: a,snatch: 118,ci&jerk: 145,total: 263,,73kgmen,total,West Asian Championships
rank: ---,khezeiq adham s a,ple,"born: mar 03, 1993",b.weight: 70.85,group: a,snatch: ---,ci&jerk: 135,total: ---,,73kgmen,total,West Asian Championships
rank: ---,mohammd mothlej,syr,"born: jan 01, 2003",b.weight: 72.40,group: a,snatch: 116,ci&jerk: ---,total: ---,,73kgmen,total,West Asian Championships
rank: 1,aljumaili safaa rashid mahmood,irq,"born: jan 01, 1990",b.weight: 80.90,group: a,1: 140,2: 145,3: -150,total: 145,81kgmen,snatch,West Asian Championships
