rank,name,nation,born,bw,group,lift1,lift2,lift3,lift4,cat,sec,event
rank: ---,matsarov stefan vasilev,bul,"born: dec 13, 1993",b.weight: 49.84,group: a,1: 85,2: 89,3: 91,total: 91,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,tetik sinan,tur,"born: sep 10, 1992",b.weight: 49.29,group: a,1: 78,2: 82,3: 84,total: 84,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,garcia ferrer ismael,esp,"born: jul 06, 1993",b.weight: 49.50,group: a,1: 67,2: 72,3: -75,total: 72,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,yilmaz okan,tur,"born: feb 10, 1994",b.weight: 49.13,group: a,1: 75,2: -79,3: -79,total: 75,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,nunez navarro daniel,esp,"born: jul 01, 1993",b.weight: 49.56,group: a,1: 78,2: 81,3: -84,total: 81,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,klim ivan,blr,"born: jan 07, 1994",b.weight: 49.77,group: a,1: 79,2: 83,3: 85,total: 85,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,hristov valentin snezhev,bul,"born: mar 30, 1994",b.weight: 49.70,group: a,1: 85,2: -90,3: 90,total: 90,50kgmen,snatch,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,matsarov stefan vasilev,bul,"born: dec 13, 1993",b.weight: 49.84,group: a,1: 103,2: 110,3: -116,total: 110,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,tetik sinan,tur,"born: sep 10, 1992",b.weight: 49.29,group: a,1: 99,2: -104,3: 104,total: 104,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,garcia ferrer ismael,esp,"born: jul 06, 1993",b.weight: 49.50,group: a,1: 78,2: 82,3: -85,total: 82,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,yilmaz okan,tur,"born: feb 10, 1994",b.weight: 49.13,group: a,1: 90,2: 95,3: -98,total: 95,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,nunez navarro daniel,esp,"born: jul 01, 1993",b.weight: 49.56,group: a,1: 92,2: 96,3: -100,total: 96,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,klim ivan,blr,"born: jan 07, 1994",b.weight: 49.77,group: a,1: 98,2: -103,3: 103,total: 103,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: ---,hristov valentin snezhev,bul,"born: mar 30, 1994",b.weight: 49.70,group: a,1: 103,2: -111,3: -111,total: 103,50kgmen,cleanjerk,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 1,matsarov stefan vasilev,bul,"born: dec 13, 1993",b.weight: 49.84,group: a,snatch: 91,ci&jerk: 110,total: 201,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 2,hristov valentin snezhev,bul,"born: mar 30, 1994",b.weight: 49.70,group: a,snatch: 90,ci&jerk: 103,total: 193,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 3,tetik sinan,tur,"born: sep 10, 1992",b.weight: 49.29,group: a,snatch: 84,ci&jerk: 104,total: 188,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 4,klim ivan,blr,"born: jan 07, 1994",b.weight: 49.77,group: a,snatch: 85,ci&jerk: 103,total: 188,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 5,nunez navarro daniel,esp,"born: jul 01, 1993",b.weight: 49.56,group: a,snatch: 81,ci&jerk: 96,total: 177,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 6,yilmaz okan,tur,"born: feb 10, 1994",b.weight: 49.13,group: a,snatch: 75,ci&jerk: 95,total: 170,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
rank: 7,garcia ferrer ismael,esp,"born: jul 06, 1993",b.weight: 49.50,group: a,snatch: 72,ci&jerk: 82,total: 154,,50kgmen,total,EUROPEAN YOUTH CHAMPIONSHIPS
